round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_prox_effective,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
146,3,0.07814067402969,1.0,1.0,0.6552580180921053,0.8853265834336984,0.5801173424250201,0.13629739921981174,0.25313527960526316,0.5530039998553126,0.13998482212620347,0.06673365573300735,0.09160670230263158,0,0.0,0,0.017877471853525524,0.1564414099643105,0.08798022022421816,0.03318169656356699,0.3648795486519349,0.06939875004631367,0.3648795480594823,194560,760,0.466355324811057,0.8902292351973684,40,1.0
147,3,0.0773558069308596,1.0,1.0,0.64765625,0.8815614090488946,0.5709487563293231,0.12420502358459329,0.25442537006578947,0.5427582491812293,0.13809146840419423,0.06559304767165725,0.09791837993421053,0,0.0,0,0.016297131557688485,0.1594381096135629,0.09143967990591927,0.03288119990574686,0.36156293623147867,0.06150681524856114,0.36156293555702035,194560,760,0.4734803305840806,0.91396484375,40,1.0
148,3,0.07657068149125179,1.0,1.0,0.6633686266447368,0.8757190786955852,0.5809245625608845,0.12363908917054926,0.2468544407894737,0.5330124428759331,0.13157648851996975,0.06407169089897682,0.08977693256578947,0,0.0,0,0.011451736480184512,0.15664776073474634,0.08579983528164264,0.030215315050200413,0.3359851437173778,0.0518704961706039,0.335985144521845,194560,760,0.48241051170778904,0.919274259868421,40,1.0
149,3,0.07578538380871845,1.0,1.0,0.6549187911184211,0.8914560590770918,0.5838313245459607,0.11149552954287317,0.24976356907894737,0.544935137439462,0.13610494484340674,0.06306813399822107,0.09531763980263158,0,0.0,0,0.012991575479712705,0.15788700792350266,0.08943294466130043,0.028193750324610033,0.34477641860592,0.05627114021679422,0.3447764184914137,194560,760,0.4759448618284966,0.8932925575657895,40,1.0
150,3,0.075,1.0,1.0,0.67421875,0.8918137723384503,0.6012775668188145,0.09523742765580354,0.2368678042763158,0.5410832787201567,0.1281652081610733,0.05614552651531994,0.08891344572368422,0,0.0,0,0.010357320672904423,0.15955783338531068,0.08318318638362382,0.02953330680727959,0.33291850535865564,0.05028685810953711,0.33291850509612186,194560,760,0.48317651136925344,0.9169459292763158,40,1.0
151,3,0.07421461619128154,1.0,1.0,0.6494192023026316,0.8890671722682382,0.5773772938078956,0.1213774798159169,0.25208675986842105,0.5471196831359135,0.13792162818196965,0.06693528848210055,0.09849403782894736,0,0.0,0,0.014260209709984912,0.16123359816050845,0.09184235956666893,0.030454870880042253,0.356575406493225,0.05878436817602051,0.356575407264264,194560,760,0.4856899763604528,0.9132606907894737,40,1.0
152,3,0.07342931850874826,1.0,1.0,0.6951017680921052,0.897816566043784,0.6240738824794166,0.08308224182906805,0.22030222039473685,0.5354593131997327,0.11796287562894194,0.052081631340307036,0.08459601151315789,0,0.0,0,0.011366327719971243,0.15698787640584141,0.07820917688935113,0.029461388778137535,0.3277166546473592,0.05169188485405788,0.3277166549116373,194560,760,0.49188631753388207,0.9293996710526315,40,1.0
153,3,0.07264419306914036,1.0,1.0,0.6718852796052631,0.8975916807465596,0.6030786373897603,0.09270050487401404,0.23478618421052633,0.5410211043787921,0.12702428067446148,0.05807278773955707,0.09332853618421053,0,0.0,0,0.012731957671348937,0.1619783445212402,0.08482093472327841,0.030167025878633322,0.3435205572045686,0.05382229441006769,0.3435205573510183,194560,760,0.49713853170212946,0.9461245888157894,40,1.0
154,3,0.07185932597031004,1.0,1.0,0.6853824013157894,0.8783481188933536,0.6020043429183333,0.1122208894359095,0.22888569078947368,0.522638471157823,0.11962446750411274,0.05877040708989003,0.08573190789473684,0,0.0,0,0.01223197352726282,0.15123128054761573,0.07991473712272158,0.02920763767667507,0.32777107498880037,0.05518544611452518,0.32777107591299637,194560,760,0.4973137700440068,0.9359375,40,1.0
155,3,0.07107480328177922,1.0,1.0,0.6782534950657895,0.8860482430600981,0.6009653176524137,0.12651316413539462,0.23524876644736842,0.5445907556830938,0.128114303493088,0.06063334283811089,0.0864977384868421,0,0.0,0,0.012993983499396372,0.14678054979365124,0.0828113953607451,0.027821323706915507,0.3230763186794463,0.05266906631873816,0.3230763189102474,194560,760,0.4696085702431829,0.8862510279605263,40,1.0
156,3,0.07029071103530152,1.0,1.0,0.6635896381578947,0.883572446800251,0.5863295202584643,0.12168556283240353,0.24483449835526316,0.5515379423207747,0.13503551543200096,0.06448517405905908,0.0915758634868421,0,0.0,0,0.01240760540822521,0.15250002808476748,0.08613041207120803,0.02758275645932084,0.32984899624651387,0.051228194222992324,0.3298489960400682,194560,760,0.4577147901058197,0.8686009457236842,40,1.0
157,3,0.06950713521542762,1.0,1.0,0.6452354029605263,0.8815748800477368,0.5688233229674791,0.1263245209720672,0.2549393503289474,0.5613154366920966,0.1431013927598925,0.06637078603288453,0.09982524671052631,0,0.0,0,0.011288024431575507,0.15537283096070353,0.09420695188822911,0.03005186104264699,0.3398629259671036,0.04894325764394843,0.3398629263435539,194560,760,0.45810255222022533,0.8822882401315789,40,1.0
158,3,0.06872416175007631,1.0,1.0,0.6861893503289473,0.882131897546411,0.6053095136818133,0.12006302774994095,0.22802734375,0.5369567961699796,0.12244083193915063,0.059218333115016945,0.08578330592105263,0,0.0,0,0.012428137032800709,0.15040195800952222,0.08011091023462971,0.029682079679087592,0.32375240816447814,0.05112932320843787,0.32375240806294114,194560,760,0.48702677315787263,0.9285361842105263,40,1.0
159,3,0.06794187650111144,1.0,1.0,0.6661800986842106,0.8799024116947699,0.5861734754552966,0.12456083472658831,0.24227487664473685,0.5321687098324526,0.12893110852884618,0.06372861483955364,0.09154502467105263,0,0.0,0,0.013294164685717796,0.15795168225702486,0.08523534586236468,0.026651221678445212,0.3364955381471545,0.053363123663601936,0.33649553738926585,194560,760,0.48715789051432357,0.9133326480263158,40,1.0
160,3,0.06716036525492601,1.0,1.0,0.6713404605263158,0.8898123036539547,0.5973670017170278,0.11685304883193519,0.23669819078947368,0.545118396281989,0.12902853816600615,0.06291837467089001,0.09196134868421052,0,0.0,0,0.014772950336000098,0.154775763861835,0.08408682407247589,0.03056965198563902,0.34093409756935983,0.056728907313409814,0.34093409800215774,194560,760,0.4864499432279875,0.9167043585526315,40,1.0
161,3,0.06637971371303501,1.0,1.0,0.6736842105263158,0.8839635337353684,0.595512275358564,0.1269403453254582,0.2372532894736842,0.5430773947743031,0.128846898349002,0.06097919961719431,0.0890625,0,0.0,0,0.01234746390584501,0.16014345066719934,0.08410774226986656,0.02872255677063214,0.33513293081741535,0.04981171720387226,0.33513293074149836,194560,760,0.48589744485522574,0.9114771792763158,40,1.0
162,3,0.06560000748267719,1.0,1.0,0.6782894736842106,0.866177601159833,0.5875191492077552,0.15194174178851474,0.23474506578947368,0.5233414375566939,0.12285182018960385,0.06360326380603702,0.08696546052631579,0,0.0,0,0.015370623421078658,0.1466248222087559,0.07980106110427235,0.029270105291354025,0.32881865868286597,0.05775204665740507,0.3288186591902846,194560,760,0.49688509624255334,0.9332082648026315,40,1.0
163,3,0.06482133206742717,1.0,1.0,0.6596782483552631,0.883510476151695,0.5828326433112747,0.14265138851049797,0.24732216282894737,0.5487506611442974,0.13571820036802246,0.06626036094293293,0.09299958881578947,0,0.0,0,0.011773456842179017,0.15469995513558388,0.08755228253154966,0.028397315246494196,0.3295376818628354,0.04711467210702865,0.32953768241170206,194560,760,0.47477056854649596,0.9014905427631579,40,1.0
164,3,0.06404377285781913,1.0,1.0,0.6790707236842105,0.8846273007047851,0.6007245012804081,0.12120152631174087,0.23386101973684212,0.531683626300686,0.12434007502406051,0.06182601286931649,0.08706825657894737,0,0.0,0,0.012588527563332862,0.1540131228142663,0.08153878211068284,0.030306238322273683,0.3294818787950671,0.0510352079845114,0.32948187905314724,194560,760,0.4840213574861225,0.9180766858552631,40,1.0
165,3,0.0632674151219827,1.0,1.0,0.6750102796052632,0.8869873056750863,0.598725549210059,0.12203277916966104,0.2368883634868421,0.5393277134463172,0.1277604594213986,0.057974753005577154,0.08810135690789474,0,0.0,0,0.009684067789471316,0.15251637741335128,0.08078603988121215,0.028419624145485857,0.31462822835856635,0.043222119129045736,0.3146282281138395,194560,760,0.47308284048187105,0.8989668996710526,40,1.0
166,3,0.06249234399629232,1.0,1.0,0.6640265213815789,0.885313305131346,0.587871514339196,0.10766289050991058,0.242578125,0.5473894329482857,0.13278470228940836,0.058723462566941685,0.09339535361842105,0,0.0,0,0.00985367068611882,0.15317463909128778,0.08528255565140984,0.02674205019285805,0.318423855201654,0.04337093957997958,0.3184238555792131,194560,760,0.4621550037476577,0.873766447368421,40,1.0
167,3,0.061718644476031245,1.0,1.0,0.6700452302631579,0.8890032935481224,0.5956724165301573,0.10127889172382358,0.23640522203947367,0.532000957026224,0.125767804370997,0.05814518293819243,0.09354954769736842,0,0.0,0,0.010866811027096303,0.15881602970981284,0.08365985968174706,0.027680563626712874,0.32511232702620396,0.044089062980834856,0.3251123263255546,194560,760,0.4851559795439243,0.9165758634868421,40,1.0
168,3,0.06094640140607064,1.0,1.0,0.6867701480263158,0.8836228438713705,0.6068457912849753,0.10575674537930785,0.22782175164473684,0.5315342804703818,0.12109507083598721,0.05366353860590607,0.08540810032894737,0,0.0,0,0.008422557482040965,0.1551460634328817,0.08073944554688703,0.02723233659212527,0.31211668639945855,0.040576283345523594,0.31211668647041446,194560,760,0.47444596172947634,0.8997687088815789,40,1.0
169,3,0.06017569947156553,1.0,1.0,0.6829050164473685,0.8838350261768451,0.6035753730880586,0.12922161892546635,0.23066920230263158,0.532507764121455,0.1228331411698539,0.06144487815572096,0.08642578125,0,0.0,0,0.01134403773260266,0.15438909871797812,0.080651556000138,0.02948547011535419,0.3201316284293123,0.044261465863239306,0.32013162894076425,194560,760,0.4889260068143669,0.9331774259868421,40,1.0
170,3,0.059406623188668045,1.0,1.0,0.6710012335526315,0.8798974157630689,0.590412251376792,0.1417271447355712,0.24082545230263158,0.543420295829313,0.13086943853352415,0.06096940433949624,0.08817331414473684,0,0.0,0,0.01085562716578256,0.14983115636400487,0.08488967902223138,0.02722683484028829,0.3175233401731327,0.044720042780825586,0.31752334031227386,194560,760,0.46685994534116043,0.8829975328947368,40,1.0
171,3,0.058639256895259305,1.0,1.0,0.7052168996710526,0.8841497193881923,0.6235173239519721,0.09085526734982666,0.21520353618421054,0.5166570207114318,0.11118641785149903,0.04831631314009428,0.07957956414473684,0,0.0,0,0.009902990777137395,0.14914857198141124,0.07283690224867315,0.027869889775389116,0.30164269680349876,0.04188434202088789,0.30164269683392425,194560,760,0.49276597382206666,0.9401161595394737,40,1.0
172,3,0.05787368474170082,1.0,1.0,0.6906095805921053,0.8833523576945334,0.610051601262469,0.1210647463302226,0.22493832236842104,0.5278061875890807,0.11872383837195996,0.06005052960612566,0.08445209703947368,0,0.0,0,0.010309684815767564,0.14861590476020387,0.07761831488215218,0.027464488729050288,0.3056156857680176,0.04160729258084374,0.3056156860958589,194560,760,0.488606115665875,0.9201428865131579,40,1.0
173,3,0.05710999068160644,1.0,1.0,0.6798211348684211,0.8765169307811472,0.5958747346150247,0.13037854639053542,0.2330335115131579,0.5334878361281132,0.12432054380249036,0.062064632329795706,0.08714535361842106,0,0.0,0,0.011636943495824725,0.14655126462151347,0.08025223024336522,0.025637991624443152,0.30821197173149,0.04413354174634342,0.30821197205468226,194560,760,0.4852423690651592,0.9075143914473685,40,1.0
174,3,0.0563482584626359,1.0,1.0,0.6299907483552631,0.8722334704735347,0.5494990168041305,0.14466864351354736,0.2650339226973684,0.5371236650786321,0.14235599192937737,0.07177437647049756,0.10497532894736843,0,0.0,0,0.013905709699458,0.15316392225458433,0.09163725999134936,0.02904801359694255,0.3369195219702516,0.049164616427917376,0.3369195225795633,194560,760,0.4777389573619554,0.9090614720394737,40,1.0
175,3,0.05558857161731095,1.0,1.0,0.6788188733552631,0.8853438186798591,0.6009880935283084,0.12014036685179331,0.23278166118421054,0.5453234722030481,0.1269413037421672,0.05770322104278756,0.08839946546052632,0,0.0,0,0.012350750982602078,0.15531315885876354,0.08300675749778748,0.02881927358476739,0.3231547226057419,0.04366478168182144,0.32315472466380973,194560,760,0.4692161720638212,0.9016087582236842,40,1.0
176,3,0.05483101345385508,1.0,1.0,0.6469109786184211,0.8766709982183396,0.5671280933838142,0.13692980831317408,0.2536955180921053,0.5460838196418132,0.13853901754574557,0.06635641680025545,0.09939350328947369,0,0.0,0,0.010103220208953932,0.1509548312837356,0.08853029357269407,0.026288114184219592,0.3157302844729585,0.03985382522335529,0.31573028456615776,194560,760,0.46244990078634335,0.8732267680921053,40,1.0
177,3,0.054075667047057796,1.0,1.0,0.670739103618421,0.8794493677241607,0.5898810805850907,0.127531865328293,0.2375770970394737,0.5387626459929531,0.12799766542831142,0.05821698441684834,0.09168379934210526,0,0.0,0,0.010859247578321773,0.1518860671669245,0.08473167284146736,0.02763285632392294,0.31527215876473696,0.04016231485410045,0.3152721585999978,194560,760,0.46575313894764375,0.8886924342105263,40,1.0
178,3,0.053322615229164615,1.0,1.0,0.7008069490131579,0.8905751174385003,0.6241212309191101,0.11143580493486585,0.22024568256578947,0.5330354031074095,0.11739874618912213,0.05491199720264903,0.07894736842105263,0,0.0,0,0.010392805627519633,0.14665094798332767,0.07577838443807866,0.026509227923264628,0.29807211398225936,0.03874074801006875,0.2980721141946943,194560,760,0.46982797601897464,0.8924085115131579,40,1.0
179,3,0.0525719405807935,1.0,1.0,0.6503597861842105,0.8757827710914663,0.5695738957508614,0.1348341585786425,0.25,0.5362193823252853,0.13405484558132133,0.06477182420387276,0.09964021381578947,0,0.0,0,0.010750935585421853,0.15471370415271898,0.08925516541900211,0.026560112447722967,0.3212977747242794,0.04001785711941346,0.32129777479720745,194560,760,0.46257945689323704,0.8824064555921053,40,1.0
180,3,0.05182372542187895,1.0,1.0,0.6893246299342105,0.8942762368549255,0.61644663602898,0.09137148274672463,0.22535978618421051,0.5374405166667041,0.12111747992274008,0.05326687828024947,0.08531558388157895,0,0.0,0,0.011851304797624165,0.15570189135247156,0.07835067784609763,0.027352008933299466,0.31508708739878116,0.04183120446928833,0.31508708786415424,194560,760,0.48094340956916937,0.9145713404605263,40,1.0
181,3,0.051078051802644756,1.0,1.0,0.7252107319078948,0.8922095584165773,0.6470399468745056,0.1013178752024511,0.20392166940789475,0.5281346106934863,0.1076980914847043,0.04797489096435081,0.07086759868421053,0,0.0,0,0.01053743405366396,0.13804332770799335,0.06790200399210382,0.025297773115729033,0.2808264690858433,0.03904593021635312,0.28082646888337637,194560,760,0.48442134329755054,0.9010176809210526,40,1.0
182,3,0.05033500149460627,1.0,1.0,0.6668122944078947,0.8872508950787904,0.5916298050629465,0.12060055892951296,0.24072265625,0.5378734966753336,0.12947833684616183,0.0608880229343317,0.09246504934210527,0,0.0,0,0.009904798727151692,0.154253083281219,0.08507988037002322,0.025828834838773074,0.31328628832240946,0.03821969110524247,0.3132862879453521,194560,760,0.4706335681637651,0.8845137746710526,40,1.0
183,3,0.04959465598160314,1.0,1.0,0.7010896381578947,0.8785305784432469,0.615928685351422,0.11929369899566825,0.21956208881578948,0.537958070219297,0.11811519759266,0.0521133004160794,0.0793482730263158,0,0.0,0,0.009856605318246262,0.14221717517234778,0.07472643502987922,0.025742568044286027,0.28791426668347986,0.0353714831187206,0.2879142670647094,194560,760,0.47440433006145455,0.8975534539473684,40,1.0
184,3,0.04885709645086387,1.0,1.0,0.6831620065789473,0.8795157968127985,0.6008517765685132,0.11116281064368147,0.23211862664473684,0.5360773953451552,0.12443354878280508,0.05523940055925203,0.0847193667763158,0,0.0,0,0.011068418261933595,0.1459321600532061,0.08010964422168113,0.026874044488527274,0.3009889826300136,0.03700471560466548,0.3009889829903841,194560,760,0.463241281340781,0.878577302631579,40,1.0
185,3,0.0481224037841025,1.0,1.0,0.6711194490131579,0.8913714515283042,0.5982167174157343,0.10325105796004401,0.23816303453947368,0.5423182387401076,0.12916015742444678,0.05407945621317547,0.09071751644736842,0,0.0,0,0.009032425833835364,0.15310687566372125,0.08254800819252667,0.027716553615112053,0.305866507267449,0.03346264396225371,0.3058665077741209,194560,760,0.45875351730930175,0.8774928042763158,40,1.0
186,3,0.04739065854864917,1.0,1.0,0.6536955180921052,0.8805389340110213,0.5756043546686047,0.12349178923146897,0.2506630345394737,0.5402773324909761,0.13542755565508025,0.06384138991431285,0.09564144736842105,0,0.0,0,0.00977985203223254,0.1480967320991974,0.08641229713164074,0.024569829861192334,0.30399137496990747,0.03513266384564447,0.30399137564787737,194560,760,0.46830762765909495,0.8793534128289474,40,1.0
187,3,0.04666194098861496,1.0,1.0,0.6864617598684211,0.8813464705228831,0.6050106492089597,0.11751318840604079,0.22692228618421054,0.5290266122418379,0.1200479283022057,0.05391273883440973,0.08661595394736842,0,0.0,0,0.009270757283612558,0.14635303477315525,0.07857470301739676,0.0263449202948495,0.29279512796543805,0.032251712596424016,0.2927951273361319,194560,760,0.47218976795281237,0.9005705180921053,40,1.0
188,3,0.04593633101609228,1.0,1.0,0.67822265625,0.8842656289825145,0.5997289837190979,0.1270906300810901,0.23329050164473683,0.5420435573354575,0.12645361340408653,0.057986986378550924,0.08848684210526316,0,0.0,0,0.009371883489572946,0.14779319490649198,0.08093795471726671,0.026752462034162726,0.2980964928249542,0.03324099767745984,0.2980964937100285,194560,760,0.4660972750696697,0.8896535773026316,40,1.0
189,3,0.04521390820239145,1.0,1.0,0.6495631167763158,0.8704781075028913,0.565430472595127,0.1326192621644096,0.2522974917763158,0.5195470772012587,0.13108042443759346,0.06691675483322654,0.09813939144736843,0,0.0,0,0.010186022233009632,0.15467178609320206,0.08594237718437063,0.025956847322614576,0.3112668951129762,0.03450986227977936,0.31126689665803786,194560,760,0.4813841461743179,0.9059518914473684,40,1.0
190,3,0.044494751769314986,1.0,1.0,0.6861739309210526,0.8769074092670173,0.6017110040705455,0.11094121041242033,0.224609375,0.519416082456401,0.11666572164548071,0.053864577791261435,0.08921669407894736,0,0.0,0,0.008787950837148329,0.14797449971696264,0.07528753940285625,0.025575920519860174,0.28748870580590036,0.029862795329072947,0.28748870531195087,194560,760,0.4946826688161022,0.9314247532894737,40,1.0
191,3,0.043778940580469924,1.0,1.0,0.6586451480263158,0.8826008305915698,0.5813207547131337,0.1351863745698019,0.24688013980263157,0.5424955050488081,0.13393136612874898,0.06145573381432577,0.09447471217105263,0,0.0,0,0.009773170538353856,0.15333327062820135,0.08444294048179136,0.02540319952329523,0.3039915103130857,0.03103892914144389,0.30399151036613864,194560,760,0.4579064050003102,0.8720394736842105,40,1.0
192,3,0.04306655313261955,1.0,1.0,0.7084344161184211,0.8775366111945174,0.6216771367741258,0.0941590577719341,0.21444798519736843,0.5198516283985456,0.11148113431163917,0.04947225467032312,0.07711759868421053,0,0.0,0,0.01253190945012887,0.146270935864825,0.07270935074744844,0.02903137516426413,0.2955960426826469,0.03505247145598045,0.2955960428832393,194560,760,0.4877464120717425,0.9261358963815789,40,1.0
193,3,0.042357667547075435,1.0,1.0,0.6752724095394737,0.8867508379276193,0.5987983749885308,0.12695555529116015,0.23808079769736842,0.5339158197385124,0.1271151042665894,0.06207090860146931,0.0866467927631579,0,0.0,0,0.008678937738448822,0.148861141522464,0.08178028547278557,0.024672800380932662,0.2930938018801786,0.029100636765547517,0.29309380187800055,194560,760,0.4599087296740005,0.8688013980263158,40,1.0
194,3,0.04165236156113045,1.0,1.0,0.6663034539473685,0.8882200151692016,0.5918240639724229,0.10363519670147645,0.24156558388157895,0.540559905044941,0.13058066908515206,0.057479100919322505,0.09213096217105263,0,0.0,0,0.008382674764939828,0.15258557524924216,0.08364531665207132,0.02543522717921358,0.2985424428452112,0.028493648999744294,0.2985424430354645,194560,760,0.4541073769723114,0.8669202302631579,40,1.0
195,3,0.04095071251953399,1.0,1.0,0.6734580592105263,0.888067478101092,0.598076200249948,0.11637491397559643,0.23519222861842104,0.5335494997242994,0.12548669591840161,0.059588440049341634,0.09134971217105263,0,0.0,0,0.009949306564790037,0.14627909140759393,0.08319372461716595,0.025005002298245305,0.2941017878624562,0.02967466297466097,0.2941017880839737,194560,760,0.46224715974377956,0.8780170641447368,40,1.0
196,3,0.04025279736601038,1.0,1.0,0.7054481907894737,0.8919414648335576,0.6292184926569462,0.08858156143810209,0.2145764802631579,0.5300654527087246,0.11373957915133552,0.04858358064605119,0.07997532894736842,0,0.0,0,0.007351487755314386,0.14855246067439254,0.07397663543049834,0.025682314101018407,0.28083304566746464,0.025270147706240958,0.28083304598143227,194560,760,0.45894529309711957,0.86826171875,40,1.0
197,3,0.039558692634820966,1.0,1.0,0.7016909950657895,0.8878580606779825,0.6230020060743157,0.09091853493836856,0.21633429276315788,0.5281534734376113,0.11425770814653094,0.048663839169373536,0.08197471217105264,0,0.0,0,0.007102692502705491,0.1411188702638212,0.07152737400090126,0.02491250467731765,0.26939187836537637,0.024730436920630813,0.26939187784140045,194560,760,0.47566994610977803,0.8923365542763158,40,1.0
198,3,0.03886847444237134,1.0,1.0,0.691149259868421,0.8789033474031768,0.6074533980535833,0.12529357890108306,0.22510793585526315,0.5235267356478694,0.11785002282673591,0.05595414554822798,0.0837428042763158,0,0.0,0,0.011358354523575767,0.14642318356782197,0.07544981197601086,0.02534000036747832,0.2895873752438424,0.03101602480895556,0.2895873757569413,194560,760,0.48851520274030535,0.9219520970394737,40,1.0
199,3,0.03818221847886444,1.0,1.0,0.6944490131578948,0.8785243983293866,0.6100904014549757,0.12557653788366893,0.22170024671052632,0.5231316300555452,0.11597841144539416,0.055612556995382825,0.08385074013157895,0,0.0,0,0.009949672771510546,0.1420573642379359,0.07597250373249775,0.024422232191029347,0.2816778714534566,0.029276098520483032,0.2816778708445398,194560,760,0.4830890729043045,0.9034590871710526,40,1.0
200,3,0.03749999999999999,1.0,1.0,0.6902806332236842,0.8802182894202334,0.6075976381960668,0.10403947278636655,0.22529810855263158,0.5211894172883933,0.11742298991272324,0.055560727585964885,0.08442125822368421,0,0.0,0,0.009115336631427788,0.1476285811905798,0.07548290986788313,0.026180018804183136,0.28567813887281057,0.02727129237873669,0.2856781388976072,194560,760,0.4802468509266251,0.9036903782894737,40,1.0
201,3,0.03682189381872215,1.0,1.0,0.6788394325657895,0.883529372929218,0.5997745781744781,0.10885462047973353,0.23184621710526315,0.521658071169693,0.12094445042312145,0.05505759594226746,0.08931435032894737,0,0.0,0,0.00859335083702095,0.15052478593823157,0.07926540109696553,0.025312910358372485,0.2890744069674041,0.025377958736813575,0.2890744064591433,194560,760,0.47349663570915396,0.8954769736842105,40,1.0
202,3,0.036147974297015245,1.0,1.0,0.6802939967105263,0.8819735078914392,0.6000012826762702,0.10196391478989665,0.23196957236842106,0.5340056897456433,0.1238730714926006,0.05282535824655114,0.08773643092105263,0,0.0,0,0.00704203008353943,0.15036977819706265,0.08075071395080732,0.024099689576970902,0.2849613615891514,0.022699149780771078,0.2849613615556767,194560,760,0.4540014791645502,0.8652189555921053,40,1.0
203,3,0.03547831533774918,1.0,1.0,0.6994397615131579,0.8928535923787845,0.6244973037195833,0.10445055823993722,0.21912006578947368,0.5395882788910654,0.11823461916983911,0.05344862783891394,0.08144017269736842,0,0.0,0,0.008642117958764796,0.1418641967110728,0.07563641813191536,0.02351238134660219,0.27396428091725616,0.024309166768901044,0.27396428024298264,194560,760,0.46015181461055027,0.8651624177631579,40,1.0
204,3,0.03481299037657526,1.0,1.0,0.6778988486842106,0.893627983125424,0.6057893809127181,0.09796776423218513,0.23411800986842105,0.5488533346425296,0.12849645041615554,0.05337107302375922,0.08798314144736842,0,0.0,0,0.007985894051020487,0.14902316171087718,0.08078343229319312,0.02410960376654801,0.28453535387716644,0.02263326205552762,0.2845353532974657,194560,760,0.4473685153024761,0.8388106496710527,40,1.0
205,3,0.034152072373872994,1.0,1.0,0.6678762335526316,0.8790884723537976,0.587122297875191,0.12152667376702946,0.2392115542763158,0.5269354813202541,0.12604905548995654,0.05909679572490093,0.09291221217105264,0,0.0,0,0.007601586826288104,0.14919041909865643,0.08048012844335876,0.023340266143020833,0.2827054501043159,0.02209304959299181,0.2827054496658476,194560,760,0.4645986690921219,0.8694541529605263,40,1.0
206,3,0.03349563380674919,1.0,1.0,0.676917146381579,0.8675135569916732,0.5872348014461367,0.14148940266673699,0.23662109375,0.5320371621427278,0.12589121522185834,0.05981577671390321,0.08646175986842106,0,0.0,0,0.009605687572452313,0.14534573255008773,0.08037553947345402,0.024398933121640435,0.28394395562988156,0.024218062912247037,0.28394395432582026,194560,760,0.4614823787816261,0.87060546875,40,1.0
207,3,0.03284374666109022,1.0,1.0,0.7026315789473684,0.879024619466803,0.6176304563095695,0.10026075268887277,0.21695106907894737,0.530259185231599,0.11504029712492699,0.048738531194823353,0.08041735197368421,0,0.0,0,0.006491746764674501,0.14167492847987695,0.07168623227381,0.023447082917156976,0.26244393666978505,0.01914394623426664,0.26244393697890794,194560,760,0.4707490531237502,0.8905838815789474,40,1.0
208,3,0.032196482423667634,1.0,1.0,0.7193873355263158,0.8820843652032565,0.6345603211929923,0.0940352694229468,0.20630139802631578,0.5266513744867272,0.10864891482909259,0.04397901153853653,0.07431126644736842,0,0.0,0,0.0059670453528892,0.14436175175697397,0.06897965816560349,0.0253485438560969,0.26207021568791933,0.01741321655635578,0.2620702158365595,194560,760,0.4673412756700265,0.8916221217105263,40,1.0
209,3,0.03155391207429908,1.0,1.0,0.6715717516447368,0.8867357293310701,0.59550666699284,0.10045673409967046,0.23783408717105264,0.538436582274834,0.12805857304483653,0.05339313725034069,0.09059416118421053,0,0.0,0,0.007365917725454844,0.15061077395159947,0.08167067967649354,0.023646704689844658,0.2825043283979848,0.019210252354592307,0.28250432881085497,194560,760,0.4442284411897785,0.8361173930921053,40,1.0
210,3,0.030916106078064515,1.0,1.0,0.6921977796052632,0.8892504732030638,0.6155372030640903,0.11076726422547117,0.22327302631578946,0.5347619358127728,0.11939791576740773,0.05168776213142433,0.08452919407894736,0,0.0,0,0.00717994178504389,0.15038467702504835,0.07648676556878184,0.025566759840830372,0.27769146200529,0.018073317785585553,0.2776914616164408,194560,760,0.45741532144970015,0.8777086759868421,40,1.0
211,3,0.03028313437757881,1.0,1.0,0.6654451069078947,0.87523585730257,0.5824214186323317,0.14172075447920512,0.24374486019736843,0.5279582017607729,0.12868709807823364,0.06132765300204291,0.09081003289473684,0,0.0,0,0.008354243556440403,0.150399416155721,0.08260063867721902,0.024129020873653265,0.2848753268988694,0.019392007635835734,0.2848753271134276,194560,760,0.4514345251415905,0.8566149259868421,40,1.0
212,3,0.029655066385321883,1.0,1.0,0.6989566200657895,0.8892544426043629,0.6215502795812331,0.09630037127644756,0.21808182565789475,0.5328103729444041,0.11619625886117942,0.04917839231876362,0.08296155427631578,0,0.0,0,0.007892955665470493,0.143533562942359,0.0752593725086435,0.02251999051163071,0.2665105030287682,0.01730462140066457,0.26651050320973524,194560,760,0.46097307691448614,0.8625668174342105,40,1.0
213,3,0.029031970976026774,1.0,1.0,0.6989206414473684,0.8779512034451251,0.6136182182713559,0.124880705557543,0.22131990131578946,0.5466863279834328,0.12099256415998465,0.051446284881891,0.07975945723684211,0,0.0,0,0.00826138852284394,0.14337166814917796,0.07642697148319137,0.024648965426573625,0.2690159910571853,0.01630699747539845,0.26901599172698826,194560,760,0.4482265889840691,0.8523231907894737,40,1.0
