round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,tail_gate,tail_b_old_mass,tail_b_new_mass,tail_b_old_wrong,tail_b_new_wrong,tail_a_guard_visits,tail_a_guard_correct,tail_a_removed_correct,tail_a_removed_wrong,tail_b_true_prob,tail_b_true_nll,tail_score_0_visits,tail_score_0_correct,tail_score_1_visits,tail_score_1_correct,tail_score_2_visits,tail_score_2_correct,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
266,3,0.004703850788108141,1.0,1.0,0.7471885279605263,0.923516639786673,0.6900410386292558,0.04316185621367032,0.1803453947368421,0.5704409306417901,0.1028763948106452,0.0340596672374216,0.07246607730263158,0,0.0,0,0.004094055294952245,0.14239683085562369,0.06786147773167804,0.021874123933283907,0.24257250321424711,0.006346015398709202,35088,0.644436844505244,0.03697304218321255,1.0,20015.631403923035,20015.63137435913,6406.292238235474,6111.361036896706,0.0,0.0,0.0,0.0,20516.43179988861,41211.51167297363,9989.0,4315.0,13285.0,8488.0,11814.0,9809.0,0.24257250283109513,194560,760,0.35842282903429706,0.6842722039473684,40,1.0
267,3,0.00443394232843309,1.0,1.0,0.7553505345394737,0.9117127913255965,0.6886627442742649,0.038131882831160174,0.1716077302631579,0.5387115190168248,0.09244706104509533,0.03335883760224342,0.07304173519736842,0,0.0,0,0.00349218464042152,0.13868547925529512,0.06589244998452302,0.022912468272996575,0.23690323972589747,0.005920657572661232,33388,0.5911105786510124,0.036708952226725065,1.0,17986.500282287598,17986.500196933746,6899.626426100731,6670.165806114674,0.0,0.0,0.0,0.0,17779.370827674866,46517.120396614075,10477.0,4290.0,13064.0,7889.0,9847.0,7557.0,0.2369032389435329,194560,760,0.41882635227551585,0.7938990542763158,40,1.0
268,3,0.004171772232188926,1.0,1.0,0.7389956825657895,0.9159929001984423,0.676914798507565,0.04136342948829559,0.1826223273026316,0.5478562449010539,0.10005078247111095,0.03617853747349919,0.07838199013157894,0,0.0,0,0.0038645052008321632,0.14462397277943398,0.06944332687968487,0.023101530688765796,0.2477235767355964,0.006690241186879576,35531,0.6073288114604148,0.03668733661210066,1.0,19465.880264282227,19465.880237579346,7182.820375204086,6929.493523955345,0.0,0.0,0.0,0.0,19589.571677207947,47643.635798454285,10479.0,4357.0,13820.0,8456.0,11232.0,8766.0,0.24772357657355698,194560,760,0.3952896839301837,0.7608192845394737,40,1.0
269,3,0.003917369249281083,1.0,1.0,0.7363949424342106,0.9227298288387339,0.6794935791900284,0.04217241430397783,0.18486328125,0.554479713757064,0.1025029392716916,0.03701475606924903,0.07874177631578948,0,0.0,0,0.004455644186543252,0.1485208183183874,0.07259178513072823,0.023903596152208356,0.2560497814875807,0.00657793769971345,35967,0.582784218867295,0.03668759376006691,1.0,19942.97178554535,19942.971864700317,7649.135153412819,7391.938987851143,0.0,0.0,0.0,0.0,19052.943860054016,52245.84735774994,10765.0,4337.0,13905.0,8121.0,11297.0,8503.0,0.2560497815083516,194560,760,0.390676995249171,0.7519325657894737,40,1.0
270,3,0.0036707612778634855,1.0,1.0,0.7403217516447368,0.9226487425490811,0.6830569332367495,0.04244921005845658,0.18303865131578947,0.5607295113039408,0.10263517350203505,0.03754885857924819,0.07663959703947368,0,0.0,0,0.004434148191802179,0.14603360384016445,0.07067767848554803,0.023034168089690964,0.2506597006082149,0.006480102001009264,35612,0.6198472425025272,0.03664109568160615,1.0,19968.699326992035,19968.69935655594,7194.286628007889,6915.302931547165,0.0,0.0,0.0,0.0,20020.90122127533,45581.885838508606,10402.0,4439.0,13812.0,8457.0,11398.0,9178.0,0.25065969999291393,194560,760,0.3912017403464568,0.7436369243421053,40,1.0
271,3,0.0034319753612792373,1.0,1.0,0.7583932976973684,0.9214348534337555,0.6988100171089172,0.03542144764337297,0.17008634868421052,0.5452761312040009,0.09274402618114101,0.03300889079814385,0.07152035361842106,0,0.0,0,0.003713984197039329,0.13943006929598356,0.06387649573826869,0.022628822020794217,0.23562138080543313,0.005972009553347322,33092,0.6091804665780249,0.036889768882017386,1.0,18044.277723312378,18044.277733802795,6639.826211810112,6413.324818909168,0.0,0.0,0.0,0.0,18184.905594825745,43436.23834991455,9696.0,4167.0,13381.0,8231.0,10015.0,7761.0,0.2356213802471757,194560,760,0.41507459384830375,0.7918277138157894,40,1.0
272,3,0.0032010376850949577,1.0,1.0,0.7361019736842105,0.9249527500456451,0.6808595448732376,0.042019024430038895,0.18404091282894736,0.5697665704466216,0.10486035972441497,0.03814500334831935,0.0798571134868421,0,0.0,0,0.0039824012773399435,0.15204823530818287,0.06950607509964979,0.02106551665420595,0.2534497349074656,0.00684750656808702,35807,0.5977043594827827,0.03667143421051534,1.0,20401.631657600403,20401.631587982178,7541.026591539383,7268.820077419281,0.0,0.0,0.0,0.0,19381.57026386261,48532.90252113342,10634.0,4466.0,14348.0,8483.0,10825.0,8453.0,0.2534497352218942,194560,760,0.35466574506932186,0.6694387335526316,40,1.0
273,3,0.0029779735742292705,1.0,1.0,0.7373149671052631,0.9308960952931106,0.6863636238794578,0.04362522216856872,0.18560855263157894,0.5748294163288984,0.10669325597486214,0.03707226025381763,0.0770764802631579,0,0.0,0,0.00450421716599713,0.15479603694065622,0.07026806288202735,0.022654714154961862,0.25907318086784614,0.006850149724203603,36112,0.619793974302171,0.036793349457806664,1.0,20758.239885807037,20758.239882469177,7131.297608017921,6819.680836796761,0.0,0.0,0.0,0.0,20425.721985816956,44387.036759376526,10502.0,4373.0,14424.0,8884.0,11186.0,9125.0,0.2590731812444957,194560,760,0.35276584866407673,0.6803248355263158,40,1.0
274,3,0.0027628074901756413,1.0,1.0,0.7483347039473685,0.9300093271826718,0.695958254525536,0.03849788177666549,0.1789833470394737,0.5669382150000037,0.10147249928528541,0.034350705519931295,0.0726819490131579,0,0.0,0,0.004271371386053751,0.14564601237836636,0.06895718264981712,0.02190140472038796,0.247306380024575,0.006530408889949812,34823,0.5967320449128449,0.036885440751518075,1.0,19742.48945426941,19742.48946094513,7104.315408587456,6853.302929401398,0.0,0.0,0.0,0.0,18753.12694454193,46179.65307235718,10529.0,4537.0,14473.0,8672.0,9821.0,7571.0,0.2473063802934791,194560,760,0.3715221969312743,0.6947265625,40,1.0
275,3,0.0025555630283198762,1.0,1.0,0.7349095394736842,0.9192873356572157,0.6755930324918346,0.043230886952216295,0.18619962993421052,0.5558099749073347,0.10349161164148858,0.0371468504964325,0.07889083059210526,0,0.0,0,0.004867562461004127,0.15074780166737342,0.07126870675894775,0.024629795739525243,0.258339487684716,0.006825621057865455,36227,0.6221602672040191,0.0368128999675575,1.0,20135.327960014343,20135.327960968018,7079.026877164841,6808.021592140198,0.0,0.0,0.0,0.0,20394.949895858765,46508.62380409241,10194.0,4303.0,14899.0,9317.0,11134.0,8919.0,0.2583394879181134,194560,760,0.3803864343582015,0.7453073601973684,40,1.0
276,3,0.002356262915352669,1.0,1.0,0.7432976973684211,0.9210858688738558,0.6846410054125284,0.039082368617681294,0.1795435855263158,0.5478661352452661,0.09836585031038052,0.03706190030298833,0.07715871710526316,0,0.0,0,0.004063585090089443,0.14710690484039093,0.06641134528541251,0.023336643647206456,0.24747178789647908,0.006553309033379743,34932,0.5916638039619833,0.036805291797377564,1.0,19138.059823989868,19138.059836387634,7427.0316042900085,7184.353099226952,0.0,0.0,0.0,0.0,18754.265420913696,48493.93984031677,10157.0,4316.0,14043.0,8179.0,10732.0,8173.0,0.2474717877413097,194560,760,0.4026337746922907,0.7626079358552632,40,1.0
277,3,0.002164929006777303,1.0,1.0,0.7523488898026316,0.9181561895832137,0.6907737898983454,0.036854819069910595,0.17632606907894738,0.5602419642827215,0.09878526329504032,0.03643523353323536,0.07132504111842106,0,0.0,0,0.004143828270408496,0.14371368139982224,0.06618164917944293,0.022963863517108718,0.24310325056800045,0.0061002282012180475,34306,0.6157231971083775,0.03695010890399939,1.0,19219.66083431244,19219.660826683044,7063.010696411133,6808.248713135719,0.0,0.0,0.0,0.0,19085.590567588806,44510.0131444931,9750.0,4190.0,14149.0,8678.0,10407.0,8255.0,0.2431032500474861,194560,760,0.38764852865746147,0.7463353207236842,40,1.0
278,3,0.001981582284512978,1.0,1.0,0.7490645559210526,0.9333302914661941,0.6991246403047913,0.03633179522707666,0.1776624177631579,0.5779552025175037,0.10268091863805526,0.03513370908208584,0.07327302631578947,0,0.0,0,0.005195948800553053,0.1468883540432312,0.06892410918433023,0.02307159573035805,0.250170585854656,0.0060905780961835075,34566,0.6128565642538911,0.036935946002210444,1.0,19977.599529266357,19977.59953022003,7123.844008564949,6866.642677426338,0.0,0.0,0.0,0.0,19070.013694763184,44258.875725746155,10201.0,4446.0,14438.0,8884.0,9927.0,7854.0,0.25017058499353495,194560,760,0.3615904643739525,0.6878752055921052,40,1.0
279,3,0.0018062428545939505,1.0,1.0,0.7439607319078947,0.9405480523550711,0.6997308174246236,0.04047222511205626,0.18037623355263158,0.5782423304473395,0.10430117364678727,0.03575961959891413,0.07566303453947368,0,0.0,0,0.005390552174771744,0.15450711965953048,0.06862671033626325,0.02352843125791926,0.2586226111680796,0.006569797739594881,35094,0.6048327349404456,0.03703416134966047,1.0,20292.83635520935,20292.836344718933,7089.997812628746,6843.482146263123,0.0,0.0,0.0,0.0,19142.764336586,45551.19340991974,10214.0,4460.0,14871.0,9033.0,10009.0,7733.0,0.2586226103729323,194560,760,0.3436749824959981,0.6650390625,40,1.0
280,3,0.0016389299449645815,1.0,1.0,0.7395456414473685,0.9273523572185755,0.6858193938669406,0.03955680062430666,0.18208778782894736,0.5587077119945555,0.10173385132006124,0.037189469644554746,0.0783665707236842,0,0.0,0,0.005269755886432617,0.15681356465640037,0.0718758348081457,0.02330482134889615,0.2645728387656364,0.007308862065761595,35427,0.5964941993394869,0.036848572313197346,1.0,19793.3380651474,19793.338112831116,7560.343334436417,7337.728112459183,0.0,0.0,0.0,0.0,18953.310673713684,48144.03126335144,10543.0,4578.0,15526.0,9430.0,9358.0,7124.0,0.2645728382821146,194560,760,0.39821521288862355,0.7613178453947368,40,1.0
281,3,0.0014796619033708685,1.0,1.0,0.7541940789473685,0.939801841717538,0.7087929844071991,0.03794771679003086,0.17470703125,0.5798090391043184,0.10129671591383062,0.033896127045399654,0.07109888980263158,0,0.0,0,0.005771622242479536,0.15192987140464156,0.06592786955941272,0.023843363080369797,0.25351063350181857,0.006037907214914939,33991,0.6159571651319466,0.03697898922684161,1.0,19708.289070129395,19708.289048194885,6760.688171386719,6511.920959949493,0.0,0.0,0.0,0.0,18920.825189590454,42006.812633514404,9658.0,4214.0,14929.0,9260.0,9404.0,7463.0,0.25351063404232266,194560,760,0.34839706840483764,0.6609529194078947,40,1.0
282,3,0.0013284561953483542,1.0,1.0,0.7140727796052632,0.9290522902193606,0.6634109512755745,0.04378791126961771,0.1986328125,0.5625715705602304,0.11174517329292077,0.04053654036068014,0.08729440789473684,0,0.0,0,0.006061312559253757,0.1622711470448657,0.07675043897654273,0.024737370171045003,0.2775128524360633,0.007692583684356099,38646,0.596051337783988,0.036688390148705556,1.0,21741.14091682434,21741.140915870667,8033.698019742966,7767.0692303180695,0.0,0.0,0.0,0.0,20685.347012519836,52710.64911079407,11535.0,4934.0,16932.0,10209.0,10179.0,7892.0,0.2775128524946539,194560,760,0.36583547631376667,0.6941817434210527,40,1.0
283,3,0.001185329402306859,1.0,1.0,0.7345394736842106,0.9273923707552891,0.6812063039133424,0.042047394007615944,0.18720189144736843,0.569585281622599,0.10662744206033255,0.03973723834527559,0.07825863486842105,0,0.0,0,0.005938867759227594,0.15818658020151288,0.07003640159474392,0.024928179534250184,0.26597628451867705,0.006886255428942508,36422,0.6085058481137774,0.03687864879734422,1.0,20745.435128211975,20745.4351272583,7678.136937856674,7400.116497516632,0.0,0.0,0.0,0.0,20117.422859191895,46899.111738204956,10240.0,4269.0,15877.0,9756.0,10305.0,8138.0,0.2659762842482642,194560,760,0.36640945882781556,0.7073087993421052,40,1.0
284,3,0.0010502972197121263,1.0,1.0,0.7294562088815789,0.9361393101210004,0.6828726321458817,0.039999144318464554,0.1900853207236842,0.5724566531111066,0.10881560650703154,0.039494250246666765,0.08045847039473684,0,0.0,0,0.006558911439558295,0.16108492308933484,0.07412710449119148,0.024532046206295486,0.27327269460766973,0.006969709381289584,36983,0.5967606738231079,0.03687810607646641,1.0,21171.164410591125,21171.164402008057,7927.980902671814,7682.193540096283,0.0,0.0,0.0,0.0,19833.37028503418,49247.20637893677,10713.0,4606.0,17011.0,10402.0,9259.0,7062.0,0.273272695039448,194560,760,0.36784652428407416,0.6956311677631579,40,1.0
285,3,0.0009233744553646754,1.0,1.0,0.739026521381579,0.9296976682104031,0.6870712336740996,0.03762930442493311,0.1842053865131579,0.5698543039429032,0.10497023231398903,0.0381815870353756,0.07676809210526316,0,0.0,0,0.005797557052037997,0.15436115538407313,0.06956466419475252,0.024450382784401113,0.2608164942662054,0.006642734850940637,35839,0.6183487262479422,0.03706293676636721,1.0,20423.00838279724,20423.008399009705,7435.760637760162,7177.931128978729,0.0,0.0,0.0,0.0,20074.904961586,44230.531158447266,9803.0,4171.0,16206.0,10205.0,9830.0,7785.0,0.2608164946107488,194560,760,0.382419895321915,0.7356548108552632,40,1.0
286,3,0.0008045750277758751,1.0,1.0,0.7477076480263158,0.9426297944941582,0.7048115066007564,0.036002300340853825,0.17740028782894737,0.5871407216378922,0.10415893301465794,0.035006267762448834,0.07489206414473684,0,0.0,0,0.007118591920267423,0.1603208804993253,0.07006129867789385,0.023499267613025086,0.2677673550129494,0.006767316302437776,34515,0.6151818050123135,0.03703140383096118,1.0,20265.16192817688,20265.162007331848,7122.665245294571,6874.107954740524,0.0,0.0,0.0,0.0,19219.149327278137,42595.29821014404,9593.0,4219.0,15342.0,9416.0,9580.0,7598.0,0.2677673549832482,194560,760,0.36382284633031015,0.6875051398026316,40,1.0
287,3,0.0006939119646417304,1.0,1.0,0.7307565789473685,0.9336254322499326,0.6822529268892188,0.04257683960696388,0.19125719572368421,0.5848305014382988,0.1118530416787651,0.04105170720109814,0.07798622532894736,0,0.0,0,0.006243943352341088,0.16383824686666854,0.07246847570579695,0.02328573200655611,0.27295946135303606,0.007123063421673386,37211,0.6084759882830346,0.037112232596662485,1.0,21762.127861976624,21762.12778902054,8031.0038805007935,7728.802939176559,0.0,0.0,0.0,0.0,20678.404097557068,46575.53107070923,10128.0,4208.0,16842.0,10174.0,10241.0,8260.0,0.2729594605729768,194560,760,0.35798544664131965,0.6815635279605263,40,1.0
288,3,0.0005913974014141678,1.0,1.0,0.735192228618421,0.9311761415041651,0.6845934627087493,0.03979468523696261,0.18727384868421051,0.5607272790022458,0.10500955560097569,0.039036482250268914,0.07753392269736842,0,0.0,0,0.006992242820285211,0.16213393457429973,0.07135309675022175,0.027374278063836854,0.27448400486600705,0.006630452657363525,36436,0.6117850477549676,0.03689131517649481,1.0,20430.65913581848,20430.65913772583,7571.638534784317,7317.575567483902,0.0,0.0,0.0,0.0,20093.19938850403,46060.913621902466,10218.0,4423.0,17035.0,10550.0,9183.0,7318.0,0.2744840061782222,194560,760,0.40828396352498153,0.7758943256578947,40,1.0
289,3,0.0004970425799702665,1.0,1.0,0.7190378289473685,0.9424125108355116,0.6776302457640045,0.042182780554714173,0.19866365131578947,0.597855292774932,0.11877211542113832,0.04245118341580229,0.0822985197368421,0,0.0,0,0.007990655513008517,0.17229655344823475,0.07781194508761952,0.02385717305305757,0.2896627455141922,0.007706418412271887,38652,0.6111197350719239,0.03695317519534575,1.0,23108.302764892578,23108.30277633667,8233.902843952179,7912.177489757538,0.0,0.0,0.0,0.0,21497.056671142578,48231.75044631958,10604.0,4427.0,17524.0,10649.0,10524.0,8545.0,0.2896627460655413,194560,760,0.32633103983182654,0.6254831414473684,40,1.0
290,3,0.00041085784737950325,1.0,1.0,0.7281609786184211,0.944158259649868,0.6874992023173131,0.03790629096880653,0.19013671875,0.5870280200713962,0.11161558155068442,0.03945237803763073,0.08170230263157895,0,0.0,0,0.009458852226472166,0.16897729766604147,0.07343086743923394,0.02585984864517262,0.2851939659479907,0.007467099971070542,36993,0.631578947368421,0.03697540863466106,1.0,21715.927582740784,21715.92754650116,7596.7300798892975,7283.282916545868,0.0,0.0,0.0,0.0,21268.92124557495,43433.52038002014,9737.0,4106.0,16811.0,10573.0,10445.0,8685.0,0.2851939655644329,194560,760,0.38389695525953643,0.7400339226973685,40,1.0
291,3,0.00033285265476900027,1.0,1.0,0.7200041118421052,0.9449023684674868,0.6803335905859345,0.041677651969152255,0.19579050164473685,0.5855582931000222,0.11464675194828917,0.039917461457662284,0.0842053865131579,0,0.0,0,0.009192527014314883,0.17373524512115276,0.07548437300383261,0.025831083676924833,0.2916219337871237,0.007378704970898597,38093,0.6230803559709133,0.03680826188310197,1.0,22305.672088623047,22305.672059059143,7669.15216088295,7357.609998464584,0.0,0.0,0.0,0.0,21560.00302219391,46396.19025802612,10096.0,4197.0,17949.0,11206.0,10048.0,8332.0,0.29162193352454585,194560,760,0.35795098900010713,0.6733090049342105,40,1.0
292,3,0.0002630355562871722,1.0,1.0,0.7365902549342105,0.9447198002130337,0.695871398480315,0.037281440567274234,0.1883018092105263,0.592908227843272,0.11164569199869508,0.036237888757482566,0.07510793585526315,0,0.0,0,0.00974224916411147,0.16206696265818257,0.06881653513073137,0.026735648289322855,0.27419556945461265,0.006834174212264388,36636,0.6692597445135932,0.03723548803674547,1.0,21721.78585243225,21721.785835266113,6617.666710734367,6271.334194898605,0.0,0.0,0.0,0.0,22532.08428955078,37836.598083496094,8692.0,3658.0,16024.0,10399.0,11920.0,10462.0,0.2741955692634771,194560,760,0.3599022916273067,0.6899516858552631,40,1.0
293,3,0.0002014142081656428,1.0,1.0,0.7218236019736842,0.937925476162009,0.6770167455861443,0.03872339453205074,0.19544613486842105,0.5913165035587881,0.11557052510447408,0.04148327435342301,0.08273026315789474,0,0.0,0,0.009525936342451084,0.17007795403662482,0.07342177391493399,0.025743751410198842,0.2862323627227268,0.007462947018518064,38026,0.6422184820912008,0.03706495207979491,1.0,22485.40136528015,22485.401364326477,7690.018584251404,7332.824358701706,0.0,0.0,0.0,0.0,22357.740562438965,43386.23302936554,9590.0,3953.0,16979.0,10635.0,11457.0,9833.0,0.28623236137393276,194560,760,0.37243716193265036,0.7144839638157895,40,1.0
294,3,0.00014799536787963308,1.0,1.0,0.7210629111842105,0.9419488025719395,0.6792043457690038,0.03990490284968952,0.1959241365131579,0.6055834125805108,0.11864840719652803,0.040704547400635324,0.08301295230263157,0,0.0,0,0.010329493630898037,0.17193770992912744,0.07449386491636305,0.025885968725932275,0.29013016220151544,0.007483124999194651,38119,0.6499121173168236,0.037107196788450605,1.0,23084.234100341797,23084.234104156494,7540.776886701584,7174.489914655685,0.0,0.0,0.0,0.0,22705.94003009796,41786.98953819275,9351.0,3852.0,17493.0,11127.0,11275.0,9795.0,0.29013016180772533,194560,760,0.3461217848486022,0.6692537006578947,40,1.0
295,3,0.0001027848934069625,1.0,1.0,0.7162777549342105,0.9372415813117868,0.6713252956929959,0.041709897445367745,0.2001953125,0.5876215370873584,0.11763907724893406,0.045211253876454735,0.08352693256578947,0,0.0,0,0.011482528974700376,0.17770898943080715,0.0768813992874991,0.0257688907259389,0.29946803157502716,0.007626223156081611,38950,0.6297304236200256,0.03700604601027934,1.0,22887.858839035034,22887.858869552612,8358.987258672714,7976.612279176712,0.0,0.0,0.0,0.0,22664.295892715454,46114.335412979126,9531.0,3690.0,17697.0,10724.0,11722.0,10114.0,0.2994680321334224,194560,760,0.384168514785798,0.7361225328947368,40,1.0
296,3,9.999999999999999e-05,1.0,1.0,0.7306589226973684,0.9487136800783393,0.6931861154342952,0.03955909213124725,0.19309724506578949,0.6054170407423648,0.11690436268323347,0.04107258885143031,0.0762438322368421,0,0.0,0,0.012128167092726615,0.17052915891338336,0.07262501685733073,0.026995618139442647,0.2890806985264154,0.006802737523532032,37569,0.6637653384439298,0.037133370359477245,1.0,22744.91289806366,22744.912803649902,7355.1155598163605,6959.251564621925,0.0,0.0,0.0,0.0,23168.31647491455,38578.61420917511,8612.0,3374.0,16628.0,10485.0,12329.0,11078.0,0.2890806981607487,194560,760,0.3569120918057467,0.6997944078947368,40,1.0
297,3,9.999999999999999e-05,1.0,1.0,0.7287623355263158,0.9438106434521535,0.6878136488167863,0.038339308709347326,0.19297388980263158,0.5979414368488608,0.11538708494289925,0.039034805976246534,0.07826377467105264,0,0.0,0,0.0120312278987656,0.16984985459988056,0.07344078630159952,0.02764588680706526,0.28996609269601514,0.0069983370887042075,37545,0.6570515381542149,0.03712293414006892,1.0,22449.711226463318,22449.71124649048,7165.259033918381,6795.041987895966,0.0,0.0,0.0,0.0,22644.7016620636,40144.728830337524,9112.0,3711.0,17408.0,11208.0,11025.0,9750.0,0.28996609237633253,194560,760,0.35725051713617223,0.6873715049342105,40,1.0
298,3,9.999999999999999e-05,1.0,1.0,0.7219572368421052,0.9495657875103619,0.6855458921507785,0.039211100477137065,0.19584189967105264,0.5969538858230135,0.11690858301559562,0.03965174477596424,0.08220086348684211,0,0.0,0,0.010342302570107246,0.1727504310737315,0.07532855191905248,0.02752394131923977,0.2928700423369331,0.0069248154548021325,38103,0.6487678135579875,0.037016965130246,1.0,22745.733916282654,22745.733911514282,7244.102347135544,6876.806070804596,0.0,0.0,0.0,0.0,22834.085403442383,41696.639620780945,9087.0,3629.0,17574.0,11010.0,11442.0,10081.0,0.2928700431004951,194560,760,0.34504151036472697,0.6674958881578947,40,1.0
299,3,9.999999999999999e-05,1.0,1.0,0.7114617598684211,0.9374331608665475,0.6669478463891305,0.04235436074239643,0.20233347039473684,0.5816629048146738,0.11768987413103643,0.04234951299149543,0.0862047697368421,0,0.0,0,0.010990414168612149,0.17593160209883202,0.07555524185299874,0.02805396003942741,0.29830739360903147,0.007776175449161153,39366,0.6425595691713661,0.0369249664149002,1.0,22897.74187374115,22897.74191093445,7670.600991487503,7278.826035022736,0.0,0.0,0.0,0.0,23355.716735839844,44582.31054496765,9618.0,3755.0,17958.0,11203.0,11790.0,10337.0,0.29830739347166135,194560,760,0.3621429134748484,0.7005756578947369,40,1.0
300,3,9.999999999999999e-05,1.0,1.0,0.7128032483552632,0.9417431913886528,0.671277605938284,0.04406465957137315,0.20159333881578947,0.5940429489480429,0.11975510147841353,0.04399844894038611,0.08560341282894737,0,0.0,0,0.009718453652519537,0.1758111217206246,0.0767294068943317,0.025552717566882314,0.2954204264927141,0.0076087266583559346,39222,0.6305389832237009,0.03689448284965597,1.0,23299.55251312256,23299.552543640137,8074.484227180481,7677.184196233749,0.0,0.0,0.0,0.0,22814.41407585144,46472.28248023987,9612.0,3692.0,18136.0,11037.0,11474.0,10002.0,0.29542042638518307,194560,760,0.3431479419140439,0.6561986019736842,40,1.0
