round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
82,1,0.1240065452992579,0.0,0.7037037037037036,0.5886256167763158,0.9027350129690873,0.5313729537945044,0.1726630204871885,0.29974300986842106,0.43029837170240504,0.1289789290755595,0.06893867842460934,0.11163137335526316,0,0.0,0,0.025384097526808834,0.1800956716662959,0.08945768809083988,0.08851414183775584,0.38345159912170046,0.3834515958240158,194560,760,0.46287942258150955,0.9122789884868421,40,1.0
83,1,0.1234093265792963,0.0,0.7407407407407407,0.6213558799342105,0.9097863222799312,0.5653010808323559,0.15405863171541376,0.27940481085526314,0.44234637556586387,0.1235937053974914,0.06421294410860068,0.09923930921052632,0,0.0,0,0.025288671167800203,0.177792870488606,0.08565748343879599,0.09243444973497594,0.38117347483017816,0.38117347208685,194560,760,0.4764765056340318,0.9105725740131579,40,1.0
84,1,0.12280679923115176,0.0,0.7777777777777779,0.6387438322368421,0.8893667738877793,0.5680775414171971,0.15182059737731163,0.26800472861842106,0.4509285213305194,0.12085097598549174,0.0641129134369916,0.09325143914473684,0,0.0,0,0.031217279043247753,0.17350103406137543,0.08157589770744593,0.09370839322868146,0.3800026040407506,0.3800026083070981,194560,760,0.4841096108877345,0.9304533305921052,40,1.0
85,1,0.1221990293287378,0.0,0.8148148148148148,0.6441097861842106,0.8985426546667037,0.5787601171747634,0.12965925123518038,0.26488486842105263,0.47429537350292794,0.12563366760303707,0.06428779977447305,0.09100534539473684,0,0.0,0,0.02423073719278603,0.16717135633685087,0.08179705172621046,0.09766583818557432,0.3708649834414217,0.37086497996198503,194560,760,0.47233649723623927,0.9171309621710526,40,1.0
86,1,0.12158608352087329,0.0,0.8518518518518519,0.6389802631578947,0.9077681322969218,0.5800459200614377,0.10873012549219359,0.2652292351973684,0.5010359136503321,0.1328893721838923,0.06441573753438302,0.09579050164473685,0,0.0,0,0.019335367346464315,0.1678264462045933,0.08968814138965737,0.10083482060399902,0.377684775544714,0.37768477785744164,194560,760,0.4651044407565343,0.9006990131578947,40,1.0
87,1,0.12096802902397326,0.0,0.8888888888888888,0.6346782483552632,0.9039897563283081,0.5737426350775517,0.1524227431166525,0.2701891447368421,0.5315405885445039,0.14361649701175722,0.07395767690613866,0.09513260690789474,0,0.0,0,0.023324761245366015,0.176800569529204,0.09592998790287834,0.10604865956724734,0.4021039782446957,0.4021039817286165,194560,760,0.47789500773345167,0.9171566611842106,40,1.0
88,1,0.12034493361467813,0.0,0.9259259259259258,0.65341796875,0.9073846658267175,0.5929014452193913,0.13484954500546384,0.2574732730263158,0.538610633939651,0.13867784280722079,0.06930848999610661,0.0891087582236842,0,0.0,0,0.02412957903794258,0.17324721086770295,0.09106913908270368,0.10857370500879447,0.3970196339971437,0.39701962916082456,194560,760,0.49520350673088903,0.9388774671052632,40,1.0
89,1,0.1197168656224212,0.0,0.9629629629629631,0.6008634868421052,0.8922457704470321,0.5361179047509244,0.1469150944551649,0.2883275082236842,0.5640908442778322,0.16264290754242164,0.08526517864267685,0.11080900493421053,0,0.0,0,0.025995237464131175,0.17615412889342558,0.11234707489308354,0.10959152345187949,0.4240879647025198,0.4240879670177635,194560,760,0.4815160046870771,0.9350226151315789,40,1.0
90,1,0.11908389392193551,0.0,1.0,0.616015625,0.8976515073648613,0.5529673543415572,0.09940429289310583,0.27908100328947366,0.578949136704853,0.16157370592516504,0.07483308729225475,0.10490337171052631,0,0.0,0,0.027887528862246606,0.1710224088085325,0.10475809015333652,0.11115495192377192,0.4148229797478875,0.4148229810360231,194560,760,0.4733575593680143,0.9260485197368421,40,1.0
91,2,0.11844608792570092,0.0012179748700879012,1.0,0.6155376233552632,0.8931293476240972,0.5497547159853734,0.1611070740159209,0.27993935032894735,0.5773148303013098,0.16161313852981518,0.08526671031048816,0.10452302631578947,0,0.0,0,0.028510337516720604,0.1790125647951898,0.1093540412079739,0.05044480097921271,0.367321744499097,0.3673217445808022,194560,760,0.480939289143211,0.9301809210526316,40,1.0
92,2,0.1178035175763324,0.004865965629214818,1.0,0.6307462993421052,0.8982082080276871,0.5665415032521675,0.12387409391016455,0.26993215460526315,0.5720281660876846,0.15440879536694602,0.07644854460928688,0.09932154605263158,0,0.0,0,0.01941441514331688,0.166591717371423,0.10013253466887889,0.0441421437145848,0.3302808108982036,0.3302808116729322,194560,760,0.48166422898832123,0.9076017680921052,40,1.0
93,2,0.1171562533389098,0.010926199633097156,1.0,0.6511410361842105,0.9020245069391739,0.5873451721119253,0.12455715390142838,0.2541735197368421,0.5717739314310935,0.14532979264561283,0.07044922148281904,0.09468544407894737,0,0.0,0,0.01811622964650221,0.16218612493064843,0.09578285476339883,0.0465752465199483,0.3226604558604978,0.32266045602920806,194560,760,0.48002457740275484,0.9133943256578947,40,1.0
94,2,0.11650436619325077,0.019369152030840553,1.0,0.6233604029605263,0.8874127812015628,0.5531779888821275,0.13343125692948601,0.27441920230263156,0.5780990987335695,0.15864149352633639,0.07543896342823772,0.10222039473684211,0,0.0,0,0.020678443065997653,0.17096120772000992,0.10630571747835922,0.04619580980586378,0.3441411780702306,0.34414117932319643,194560,760,0.4677540994592403,0.9047491776315789,40,1.0
95,2,0.115847927626127,0.03015368960704579,1.0,0.6332442434210527,0.8942989264404281,0.5663096470660285,0.10966614586007047,0.27005550986842103,0.5708196103370918,0.15415298091247678,0.073852903747588,0.09670024671052632,0,0.0,0,0.019479398470905022,0.16816774033206075,0.10104105527708797,0.043679717653676085,0.3323679117337298,0.3323679124250224,194560,760,0.4731333104991599,0.8986328125,40,1.0
96,2,0.11518700962342474,0.04322727117869957,1.0,0.6565121299342105,0.9085926295097675,0.5965020824419824,0.11748846064468747,0.25417865953947366,0.5817086031937689,0.14785791300237178,0.06693395987447155,0.08930921052631578,0,0.0,0,0.017938576650110342,0.16566172636261112,0.09530108550220336,0.04205943435038391,0.3209608228653087,0.32096082317201713,194560,760,0.46213982191525005,0.8849352384868421,40,1.0
97,2,0.11452168466225081,0.0585262035705365,1.0,0.66943359375,0.9020931425632417,0.603891454323342,0.10285150785440285,0.2427477384868421,0.5667546102317073,0.13757839991073859,0.06349279724036981,0.0878186677631579,0,0.0,0,0.01810125927031071,0.1654622919857502,0.09125316641048381,0.044333080680746775,0.31914979834729146,0.3191497982136513,194560,760,0.48329229758758296,0.9227898848684211,40,1.0
98,2,0.11385202570298474,0.07597595192178702,1.0,0.6446494654605263,0.8890313171560448,0.5731135633823119,0.1494877120265492,0.2622275904605263,0.5635912477480612,0.14778917490161564,0.0764412831129065,0.09312294407894736,0,0.0,0,0.021004746954253948,0.16517662285385948,0.09797715410394103,0.04304208248069411,0.32720060639274856,0.32720060673983475,194560,760,0.4789708997269994,0.9149722450657894,40,1.0
99,2,0.11317810618127784,0.09549150281252627,1.0,0.6499588815789473,0.8956598307320626,0.5821420618578007,0.10159418892918008,0.2547543174342105,0.5645103570419954,0.143811450692776,0.06795008333926825,0.0952868009868421,0,0.0,0,0.01909008464947539,0.16543291006237268,0.09493203924503177,0.04009598867869691,0.3195510226355768,0.3195510228017443,194560,760,0.4834102617282616,0.9069233141447368,40,1.0
100,2,0.11249999999999998,0.116977778440511,1.0,0.6526469983552632,0.9024758108243569,0.5889981290227488,0.11109337417323044,0.2552682976973684,0.5676455639165465,0.14490191679643957,0.0690484027427278,0.09208470394736842,0,0.0,0,0.017721256187360267,0.16299584968701789,0.09621974815565505,0.040481451020429014,0.3174183050504622,0.317418305262139,194560,760,0.47671035849734356,0.907385896381579,40,1.0
101,2,0.11181778152113558,0.1403300998306744,1.0,0.6548005756578947,0.9002547816175926,0.589487349241972,0.11717838090844453,0.2528011924342105,0.5612972591276442,0.1418966164175225,0.06722256390770015,0.09239823190789474,0,0.0,0,0.01556231864654508,0.1684656398861032,0.09370037160666758,0.040755604403583626,0.31848393454289947,0.31848393472793857,194560,760,0.47821651336393856,0.9234683388157895,40,1.0
102,2,0.1111315255576286,0.16543469682057088,1.0,0.6240645559210526,0.8961579650613488,0.5592604225011248,0.12505533687347595,0.26998869243421053,0.5758540833542612,0.1554740909977179,0.073935639304354,0.10594675164473684,0,0.0,0,0.019201102900383137,0.16796586625277996,0.10514810911232704,0.03977422414641632,0.3320893024119065,0.33208930272805065,194560,760,0.4710406646916741,0.9049496299342106,40,1.0
103,2,0.11044130736517904,0.19216926233717083,1.0,0.6660773026315789,0.8878468448081512,0.5913746315397714,0.12170437634800021,0.24416118421052632,0.5520531094287051,0.1347899409452159,0.06370950293555659,0.08976151315789474,0,0.0,0,0.015262566359888296,0.16478454878455714,0.0897379402242797,0.0390323433946622,0.3088173987633873,0.30881739897947563,194560,760,0.495401861087272,0.9381270559210526,40,1.0
104,2,0.10974720263398964,0.2204035482646266,1.0,0.6292660361842105,0.8907710059721428,0.560531940075912,0.11769148732082134,0.26909436677631576,0.5655540381059891,0.15218740576191953,0.07730626134495987,0.10163959703947369,0,0.0,0,0.019423345944807425,0.16725431824789236,0.10097230714990904,0.04365220184388914,0.33130217318649796,0.33130217286709107,194560,760,0.4825650837076338,0.9297800164473684,40,1.0
105,2,0.10904928748046602,0.24999999999999997,1.0,0.6261410361842106,0.8879257570147011,0.5559667535518346,0.1498454375082235,0.2722913240131579,0.5694207099244745,0.15504831902584748,0.0779374424061787,0.10156763980263157,0,0.0,0,0.02266981754671035,0.16554193636892658,0.10313126805581545,0.03798194452924164,0.32932496650069404,0.3293249670416117,194560,760,0.4670109442582256,0.9032020970394737,40,1.0
106,2,0.10834763843886955,0.28081442660546135,1.0,0.643883634868421,0.9016039411190748,0.5805280228194437,0.11633744419699436,0.25924136513157897,0.564622056101811,0.14637339260723245,0.07076020698234635,0.096875,0,0.0,0,0.017420630755766883,0.16745980148644823,0.0962345795730423,0.037483296037504554,0.318598307852762,0.31859830764955593,194560,760,0.47562990694453844,0.9040707236842105,40,1.0
107,2,0.10764233245292454,0.31269670329204385,1.0,0.6412366365131579,0.8917734883333582,0.5718378321904886,0.12467075430199896,0.2584755345394737,0.5567062336455693,0.14389494132299566,0.07196104846355554,0.10028782894736842,0,0.0,0,0.02078317554145255,0.16197724193334578,0.09702945308343164,0.03773224272618168,0.31752211328441166,0.31752211410356196,194560,760,0.48760366649612,0.9215768914473684,40,1.0
108,2,0.10693344686738046,0.3454915028125263,1.0,0.6556794819078947,0.8815048964511439,0.5779846738043585,0.12796580218710005,0.25250822368421055,0.5586762654045625,0.14107035139183466,0.06711972482796562,0.09181229440789473,0,0.0,0,0.017883406426661072,0.16357990838587283,0.09200546708644221,0.038448593645895784,0.31191737554487187,0.31191737596925934,194560,760,0.47948666162004594,0.9148334703947368,40,1.0
109,2,0.10622105941953008,0.37903905220016615,1.0,0.6914936266447368,0.9073412531055947,0.6274206937143677,0.08912138771143202,0.2276829769736842,0.5588993379141742,0.12725186508492028,0.05609710172406937,0.08082339638157894,0,0.0,0,0.01557530602838501,0.16053978286095355,0.0840591764714765,0.03683037835712495,0.29700464371794,0.29700464371003604,194560,760,0.48493562481905284,0.9192280016447368,40,1.0
110,2,0.10550524823068501,0.41317591116653485,1.0,0.6282175164473685,0.8872646557561659,0.5573951984706678,0.14538763909551658,0.27095497532894736,0.5694383611664062,0.1542921571011998,0.07769538233742902,0.1008275082236842,0,0.0,0,0.017980562114404932,0.1616152522791373,0.10115959729362083,0.034289547314769346,0.3150449590019324,0.3150449590463387,194560,760,0.4512522074344911,0.8559621710526316,40,1.0
111,2,0.10478609179760852,0.4477357683661733,1.0,0.6311215049342105,0.8932046364068474,0.5637206543433039,0.12310596317555265,0.2654862253289474,0.5587103058102678,0.14832989014194983,0.07401250844980639,0.10339226973684211,0,0.0,0,0.020736623931167597,0.164860199146757,0.09671191626203883,0.03707037207327391,0.3193791114132373,0.3193791111441035,194560,760,0.48083743484396685,0.9153423108552632,40,1.0
112,2,0.10406366898390773,0.4825502516487495,1.0,0.6556126644736842,0.8914126425158171,0.5844214177053225,0.12804733591589243,0.25330489309210524,0.5540090468841126,0.14033320239303929,0.06792240129955308,0.09108244243421053,0,0.0,0,0.021899657085151902,0.15677039965399,0.0909994939133819,0.03733984396645897,0.30700939461898274,0.30700939544721656,194560,760,0.4640874934823889,0.8849814967105263,40,1.0
113,2,0.10333805901138504,0.5174497483512503,1.0,0.6694438733552631,0.8983520805028926,0.6013962964086156,0.11167364976748725,0.24030119243421053,0.5534646510414941,0.13299821561545525,0.06147846650105509,0.09025493421052631,0,0.0,0,0.021339558212754416,0.1646019861200138,0.08929771234428412,0.03795287531849585,0.3131921319955482,0.31319213305649,194560,760,0.48239471737883594,0.9202713815789474,40,1.0
114,2,0.10260934145135085,0.5522642316338265,1.0,0.6543482730263158,0.8888966391442586,0.5816479807229419,0.10459741668738914,0.2507298519736842,0.5505631748959713,0.13804262334382847,0.06120130357969748,0.094921875,0,0.0,0,0.014754346267344724,0.1632454875366468,0.09118105278742548,0.03402329216466138,0.3032041787560784,0.3032041779474208,194560,760,0.4755734729727632,0.8988846628289474,40,1.0
115,2,0.1018775962158975,0.5868240888334652,1.0,0.6554173519736842,0.8911016125566013,0.5840434592413275,0.1036448512716513,0.25091488486842106,0.5423951631801777,0.13609501992254272,0.06495720336924454,0.09366776315789474,0,0.0,0,0.014582670936483497,0.16376544865534493,0.09024282472183634,0.035065869712515886,0.30365681402618067,0.3036568131101759,194560,760,0.48470336414481463,0.9149465460526316,40,1.0
116,2,0.10114290354913615,0.6209609477998338,1.0,0.6399825246710527,0.8875944943235221,0.568044965361294,0.13692161996885643,0.2629831414473684,0.5579102344361592,0.14672098609765893,0.07179042988848922,0.09703433388157895,0,0.0,0,0.019242767519761783,0.16239175076939558,0.09581884285189995,0.03560019587803829,0.31305355701909565,0.3130535580806042,194560,760,0.4797043048629635,0.9134714226973685,40,1.0
117,2,0.10040534401839685,0.6545084971874738,1.0,0.6773283305921053,0.8925507133457776,0.6045498846392883,0.11677832454136622,0.23775699013157894,0.5487852042954927,0.13047751840204,0.061425796233877346,0.08491467927631578,0,0.0,0,0.014020750399197967,0.15932950368641238,0.0853205904977298,0.034034403899782587,0.29270524848312274,0.2927052490609257,194560,760,0.4830301081467616,0.9121556332236842,40,1.0
118,2,0.09966499850539375,0.687303296707956,1.0,0.6414216694078947,0.877317614853203,0.5627305291200939,0.15725436441318474,0.26152857730263157,0.5538250069136262,0.14484106613274075,0.07643703981670306,0.09704975328947368,0,0.0,0,0.01808113038925129,0.1633959695010593,0.09484049548076368,0.035082762517819284,0.31140035788889353,0.3114003578495038,194560,760,0.48693014665653833,0.923668791118421,40,1.0
119,2,0.09892194819735525,0.7191855733945388,1.0,0.658922697368421,0.8934935536734213,0.5887431824677869,0.12456164243753608,0.25139802631578945,0.5546525677006191,0.13943856081092043,0.06537285467033814,0.08967927631578948,0,0.0,0,0.016904996685518293,0.16273142858163306,0.09060229207879227,0.03478433949186614,0.3050230568378098,0.3050230569353229,194560,760,0.4721344504505396,0.9051963404605263,40,1.0
120,2,0.09817627457812106,0.7499999999999999,1.0,0.6250154194078947,0.8800490301308236,0.5500442136667276,0.1597624459928882,0.2697728207236842,0.5532222400542964,0.1492443241865227,0.07912577768591673,0.10521175986842106,0,0.0,0,0.02679765801034304,0.1588747595681956,0.10016157178355282,0.035684665227799034,0.3215186545898905,0.3215186550625061,194560,760,0.48141978000731844,0.9203638980263158,40,1.0
121,2,0.0974280594192065,0.7795964517353733,1.0,0.657971833881579,0.8822490659806941,0.5804950358836274,0.11984395648744937,0.24993318256578947,0.5447891015186883,0.13616087396972273,0.06298714970655152,0.09209498355263158,0,0.0,0,0.016748019519199214,0.15736431426515704,0.08876605291948898,0.034735942941747214,0.2976143296455924,0.2976143296023733,194560,760,0.4718741290859486,0.8994500411184211,40,1.0
122,2,0.09667738477083537,0.8078307376628291,1.0,0.6107421875,0.8946403443834392,0.546394600954495,0.12366541411948244,0.27880345394736844,0.5643994934781622,0.15735652818785686,0.07573064730355614,0.11045435855263158,0,0.0,0,0.019223898336962236,0.1641648314108974,0.10405796464091462,0.03408067544039928,0.3215273698291735,0.32152737057522723,194560,760,0.46404038955898663,0.8778988486842105,40,1.0
123,2,0.0959243329529422,0.8345653031794289,1.0,0.6728412828947369,0.9045911914185402,0.6086462977293291,0.10596379454272162,0.23927323190789473,0.5547938397155372,0.13274731507132712,0.05848392661428079,0.08788548519736843,0,0.0,0,0.015157884513801515,0.16300696449256258,0.08602909071027841,0.033245428002586494,0.297439367719229,0.2974393684220941,194560,760,0.470492245609823,0.8894634046052632,40,1.0
124,2,0.09516898654614493,0.8596699001693255,1.0,0.6113795230263158,0.8746222111115489,0.5347261102576005,0.15045012136627184,0.2754728618421053,0.5457939340940331,0.15035141700094468,0.08067525057857367,0.11314761513157895,0,0.0,0,0.01949681696125098,0.1579005385994127,0.10251107082310083,0.03325478094580927,0.31316320732957376,0.313163208196822,194560,760,0.47808343328927694,0.9094572368421052,40,1.0
125,2,0.09441142838268907,0.883022221559489,1.0,0.6449167351973685,0.9046517441486025,0.5834250493269217,0.11022245464601407,0.2569387335526316,0.5605212477355701,0.14401961952251824,0.06761888758965622,0.09814453125,0,0.0,0,0.017467780836618898,0.1677005383823263,0.09392736941625021,0.03413481404318622,0.3132305026783816,0.31323050252701107,194560,760,0.4809470646083355,0.9180201480263158,40,1.0
126,2,0.09365174153736408,0.9045084971874735,1.0,0.6178916529605263,0.8898114125291522,0.5498070445107787,0.11753187699758104,0.27298005756578947,0.5597006081030954,0.15278710421959035,0.07174168866078713,0.1091282894736842,0,0.0,0,0.014711518103477398,0.1662089158535788,0.10187233367836789,0.03294869338995532,0.3157414610253794,0.3157414609860433,194560,760,0.46601911118548167,0.8933645148026316,40,1.0
127,2,0.09289000931839357,0.9240240480782129,1.0,0.6513209292763158,0.893158920116739,0.5817330978418651,0.12041661307019623,0.25454872532894735,0.5608348124704837,0.14275978663446087,0.06328931817490803,0.09413034539473684,0,0.0,0,0.01359361614128207,0.1570432236908298,0.09199895143116775,0.03169022005051375,0.2943260113137934,0.2943260113855726,194560,760,0.4516792544604916,0.86630859375,40,1.0
128,2,0.09212631525829919,0.9414737964294635,1.0,0.6323087993421053,0.881005180765591,0.5570673280640652,0.13663598228196958,0.2658562911184211,0.5611183326171757,0.14917683878815488,0.0687320421143484,0.10183490953947369,0,0.0,0,0.013745121758562929,0.16112157308349484,0.09749630100436901,0.030135419602064714,0.3024984154484915,0.302498415151709,194560,760,0.45279674533950653,0.8605931332236842,40,1.0
129,2,0.09136074310474071,0.9567727288213005,1.0,0.6523283305921053,0.8947986834910554,0.5837025314177338,0.130214651482866,0.25262129934210525,0.5513801620886988,0.1392903729783077,0.06736097313512705,0.09505037006578948,0,0.0,0,0.012348691068856218,0.15952536006899257,0.08994499031503342,0.029419100582599635,0.2912381420354818,0.2912381421186422,194560,760,0.47630440096713994,0.8932719983552632,40,1.0
130,2,0.09059337681133195,0.9698463103929543,1.0,0.6390881990131579,0.8940117960456865,0.5713523886313564,0.12895474515022023,0.2611019736842105,0.5533042126565467,0.1444688219724125,0.07298141208318012,0.09980982730263158,0,0.0,0,0.01796892371681966,0.16423373485082074,0.09537245247292479,0.03420933402094401,0.3117844450615092,0.31178444516109793,194560,760,0.4813555933339031,0.9177066200657895,40,1.0
131,2,0.08982430052843443,0.9806308479691593,1.0,0.6465409128289473,0.8749293926650321,0.5656776481945264,0.1545895439205005,0.25880448190789473,0.5467462045250115,0.14150036819720346,0.07408144754406652,0.0946546052631579,0,0.0,0,0.015956891434248784,0.1534042285265107,0.0902582843935019,0.030843422895199375,0.29046282724946076,0.2904628273687865,194560,760,0.47978205376941907,0.9117547286184211,40,1.0
132,2,0.08905359859392936,0.989073800366903,1.0,0.6347861842105263,0.8855524391132804,0.5621364537430437,0.13366351655537362,0.2633326480263158,0.5555273918718915,0.146288499152778,0.07184810782292564,0.10188116776315789,0,0.0,0,0.013950228599806953,0.15738839420833087,0.09428953947499394,0.030681817390416796,0.2963099796735486,0.29630998006384623,194560,760,0.46375043856862347,0.8750411184210526,40,1.0
133,2,0.08828135552396875,0.9951340343707852,1.0,0.65146484375,0.8901777944099905,0.579919537745024,0.11519617057148072,0.25150082236842103,0.5472633567453161,0.1376371842735496,0.06305067799495238,0.09703433388157895,0,0.0,0,0.011873441992410288,0.15923685213845026,0.09006402582714432,0.030239284844382815,0.2914136048023877,0.2914136039191171,194560,760,0.4677093392139987,0.8839638157894737,40,1.0
134,2,0.08750765600370766,0.9987820251299121,1.0,0.6414627878289474,0.8864553913432414,0.5686281466170361,0.12052977778703759,0.25939041940789476,0.5539437702237989,0.14368770688674168,0.06659075935665322,0.0991467927631579,0,0.0,0,0.01491089187406224,0.15849693734198808,0.09437304340842131,0.030691439987797484,0.29847231261226914,0.298472311818286,194560,760,0.4588531840004419,0.8645918996710527,40,1.0
135,2,0.08673258487801729,1.0,1.0,0.6605622944078947,0.876393296604897,0.5789123668090294,0.1198497557975842,0.24752261513157894,0.5457034816307861,0.13507395285965973,0.06300051049084256,0.09191509046052632,0,0.0,0,0.01280330286620148,0.1575211702012702,0.08808612164453064,0.030910743331830758,0.2893213380438331,0.28932133833632656,194560,760,0.4731613275840094,0.8876233552631579,40,1.0
136,3,0.08595622714218089,1.0,1.0,0.6518040707236842,0.8884688610318604,0.5791076203318019,0.11798012651331527,0.25521689967105265,0.5589916295604804,0.14266411063849535,0.06654243379047042,0.09297902960526316,0,0.0,0,0.013827408267005873,0.16099668221646232,0.08976137014596086,0.03089539209282712,0.29548085272225616,0.2954808528682119,194560,760,0.46896767324130784,0.8943616365131579,40,1.0
137,3,0.08517866793257282,1.0,1.0,0.6106959292763158,0.8823215438354896,0.5388301751331279,0.12595203030658395,0.2772049753289474,0.5501596305525628,0.15250698681430597,0.07332949869236664,0.11209909539473684,0,0.0,0,0.0115209221398752,0.167550223752072,0.10080228630012196,0.02998745023027847,0.30986088242234766,0.30986088218265456,194560,760,0.46390914636615077,0.8782946134868421,40,1.0
138,3,0.08439999251732279,1.0,1.0,0.6587068256578947,0.8897835642462614,0.5861065071272222,0.11706024974670359,0.24998972039473685,0.5471139248570671,0.13677285709908527,0.06561545454468087,0.09130345394736843,0,0.0,0,0.016752508421325873,0.15996108635475761,0.08894644304374723,0.03316272526195175,0.29882276308178246,0.2988227629543919,194560,760,0.47300039018063167,0.9070929276315789,40,1.0
139,3,0.083620286286965,1.0,1.0,0.6470805921052631,0.8934860908826818,0.5781575087261828,0.09766439176409653,0.2532791940789474,0.5537543533500455,0.1402544563342082,0.06122667732967162,0.09964021381578947,0,0.0,0,0.012943820318201018,0.15949025096273736,0.09228442156883447,0.03098270012752006,0.2957011929772929,0.29570119261349503,194560,760,0.46933975602058986,0.8928967927631579,40,1.0
140,3,0.08283963474507404,1.0,1.0,0.6886461759868421,0.8949208509028467,0.6162838217851363,0.09602485851838106,0.22937911184210527,0.5452573020964463,0.12507063568030533,0.053605194441287925,0.08197471217105264,0,0.0,0,0.011200040435084558,0.15342065905661958,0.08122974411878539,0.029021496039472124,0.27487193964996165,0.2748719405382872,194560,760,0.4732709526427482,0.8849300986842106,40,1.0
141,3,0.08205812349888861,1.0,1.0,0.6386667351973684,0.8910176134231144,0.5690633101682914,0.11171693559736014,0.26028474506578947,0.5562654703220521,0.1447874161316768,0.06700687360043,0.1010485197368421,0,0.0,0,0.012341143657555988,0.16008806378629648,0.0958038491025371,0.02961889126191014,0.2978519478082997,0.297851947871478,194560,760,0.45678698714626464,0.8657637746710526,40,1.0
142,3,0.08127583824992367,1.0,1.0,0.6665758634868421,0.8804697519533019,0.586899885182318,0.11277767053168071,0.24412520559210527,0.5365425316934112,0.13098355585856264,0.06375399781513567,0.08929893092105264,0,0.0,0,0.010826822933220109,0.15875725800073462,0.08416308379536004,0.030658214909857824,0.28440537963917256,0.28440537997766546,194560,760,0.47808317855784765,0.9095960115131579,40,1.0
143,3,0.08049286478457238,1.0,1.0,0.6633326480263158,0.886025819514046,0.5877298530779387,0.1470079905083893,0.24702919407894736,0.5518005807313137,0.13631085275035154,0.06523094876473279,0.08963815789473684,0,0.0,0,0.013495947325167148,0.15763442091839877,0.08824096948006435,0.028821815181719626,0.2881931529053499,0.2881931532076315,194560,760,0.47002700039822803,0.8892475328947368,40,1.0
144,3,0.07970928896469849,1.0,1.0,0.6581517269736842,0.8851395418345114,0.5825561180710792,0.12486370125858995,0.2502415707236842,0.560164029049727,0.14017632649231113,0.06099939707078432,0.09160670230263158,0,0.0,0,0.015229713479531806,0.15958877555829915,0.08925612361268385,0.03113067823021036,0.29520529088072517,0.29520529090966047,194560,760,0.45305173250013275,0.8701994243421053,40,1.0
145,3,0.07892519671822079,1.0,1.0,0.6736019736842105,0.8833941033640095,0.5950560115669903,0.11714700091581204,0.23954564144736842,0.5367339517724098,0.12857227876390281,0.05957591827333856,0.08685238486842105,0,0.0,0,0.012751347618215827,0.1541422978533726,0.08285969811810279,0.028697679848655275,0.2784510234383465,0.278451023740988,194560,760,0.4750902452163006,0.9018194901315789,40,1.0
146,3,0.07814067402969,1.0,1.0,0.6514751233552631,0.8813330132249635,0.5741665335077989,0.12333744862361957,0.2555818256578947,0.5449678388762128,0.13928387518481988,0.06465677979990447,0.09294305098684211,0,0.0,0,0.02061793280054668,0.1482562627741381,0.08639135180335296,0.03183576227999048,0.2871013096580282,0.28710131058959587,194560,760,0.46284393227021947,0.8836708470394737,40,1.0
147,3,0.0773558069308596,1.0,1.0,0.6404039884868421,0.8727846973417689,0.5589348012679501,0.11676404173485935,0.2572522615131579,0.5404130592753186,0.13902248164981995,0.06623173186518742,0.10234375,0,0.0,0,0.018765070230897674,0.1523417902522181,0.09060656491201372,0.03219167396034066,0.2939050993554702,0.29390509918724234,194560,760,0.471625946403334,0.9112613075657895,40,1.0
148,3,0.07657068149125179,1.0,1.0,0.6627055921052631,0.883294286359264,0.585364063044912,0.09342808760059262,0.2447265625,0.5458503834427232,0.13358408797924456,0.05737475267746241,0.09256784539473684,0,0.0,0,0.00907033208679518,0.15206353419313307,0.08474513166829159,0.028213692254533893,0.27409269020275373,0.2740926899211971,194560,760,0.4600223937513013,0.8756013569078948,40,1.0
149,3,0.07578538380871845,1.0,1.0,0.6611944901315789,0.8933076644866383,0.5906501057508745,0.09142389463285279,0.24571340460526317,0.5448877535439662,0.1338862250510015,0.055910799377230244,0.09309210526315789,0,0.0,0,0.010288210345032368,0.1572209885687028,0.08645146883484957,0.02575808468029687,0.2797187524288816,0.27971875198969715,194560,760,0.46162203179770395,0.863440583881579,40,1.0
150,3,0.075,1.0,1.0,0.6851665296052631,0.8992236289642075,0.6161179331964568,0.0813265068125666,0.22898848684210527,0.5441053419914595,0.12459385894533051,0.0502900055082711,0.08584498355263158,0,0.0,0,0.00816481444512886,0.1555803789855226,0.0794937580456271,0.02713305705864178,0.2703720085349203,0.2703720087283536,194560,760,0.47133937285918936,0.8959703947368421,40,1.0
151,3,0.07421461619128154,1.0,1.0,0.6610094572368421,0.8975790494923539,0.5933082403321015,0.10327042924840689,0.24433079769736843,0.5477726926991567,0.13383773896402043,0.05882245889423709,0.09465974506578947,0,0.0,0,0.010761059255846224,0.15994340863667036,0.08842916736060655,0.02842955166375951,0.28756318691688265,0.28756318699176375,194560,760,0.4691166082691205,0.8802785773026316,40,1.0
