round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,tail_gate,tail_b_old_mass,tail_b_new_mass,tail_b_old_wrong,tail_b_new_wrong,tail_a_guard_visits,tail_a_guard_correct,tail_a_removed_correct,tail_a_removed_wrong,tail_b_true_prob,tail_b_true_nll,tail_score_0_visits,tail_score_0_correct,tail_score_1_visits,tail_score_1_correct,tail_score_2_visits,tail_score_2_correct,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
269,3,0.003917369249281083,1.0,1.0,0.7337119654605263,0.9226651398846032,0.6769704532466436,0.04146675812264316,0.18615337171052632,0.5552101217671506,0.10335423617476695,0.038371304580084,0.08013466282894736,0,0.0,0,0.004468687997570286,0.14809588213990393,0.07434219695431621,0.023730640629012336,0.25397379619257804,0.003336388471775296,36218,0.5821690871942128,0.0366503539740255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19189.571891784668,52341.582735061646,0.0,0.0,0.0,0.0,0.0,0.0,0.253973796375488,194560,760,0.39113697146898824,0.7526418585526315,40,1.0
270,3,0.0036707612778634855,1.0,1.0,0.7379677220394737,0.9223163827833111,0.6806397200022873,0.04200192781925005,0.18466282894736843,0.5603333327531868,0.1034727383797106,0.039050527709830356,0.0773694490131579,0,0.0,0,0.004477109769772811,0.1453974640192954,0.07218856863971604,0.022898709652455232,0.24824795245434966,0.00328610037311017,35928,0.6200456468492541,0.03659631777064581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20198.822752952576,45816.058992385864,0.0,0.0,0.0,0.0,0.0,0.0,0.2482479523279165,194560,760,0.3914531742859828,0.7440018503289474,40,1.0
271,3,0.0034319753612792373,1.0,1.0,0.7569284539473684,0.9207504298985709,0.6969421993745001,0.035095329277560504,0.17071854440789475,0.5439274376457612,0.0928585004184003,0.03420403064106052,0.07235300164473685,0,0.0,0,0.0037346474094910693,0.13894968776424466,0.06514041043670946,0.02249552439506117,0.23337915085337285,0.0030588808478665,33215,0.6085503537558332,0.0368504857007218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18226.540907382965,43367.462458610535,0.0,0.0,0.0,0.0,0.0,0.0,0.23337915089765662,194560,760,0.41514342156680006,0.7918739720394737,40,1.0
272,3,0.0032010376850949577,1.0,1.0,0.7344932154605263,0.9254930471563623,0.6797683640922371,0.041903077768112876,0.1846936677631579,0.5693090307684024,0.10514777298330476,0.039343737237964214,0.0808131167763158,0,0.0,0,0.003990074243483832,0.15200122088978166,0.07087876705795919,0.02092316046357155,0.2512523528731713,0.0034591302183750823,35934,0.5978738798909111,0.03663894623812092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19450.751341819763,48283.91087055206,0.0,0.0,0.0,0.0,0.0,0.0,0.25125235330901646,194560,760,0.35485321002963344,0.6697060032894737,40,1.0
273,3,0.0029779735742292705,1.0,1.0,0.7354132401315789,0.9303082894179835,0.6841610334421458,0.04333802359178662,0.18662109375,0.5742263788692211,0.10716275488467593,0.038577873757917824,0.07796566611842105,0,0.0,0,0.00450939820132733,0.1542115560683765,0.07158872573391388,0.022475779403589274,0.25628971882192053,0.0035042594147135357,36309,0.6227932468533972,0.03676683179249889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20570.168150901794,44123.003034591675,0.0,0.0,0.0,0.0,0.0,0.0,0.25628971913339277,194560,760,0.3528947647072767,0.6805150082236842,40,1.0
274,3,0.0027628074901756413,1.0,1.0,0.7467722039473684,0.9299150215969985,0.6944346901617552,0.03828253716714435,0.17980571546052632,0.5656228127782288,0.10170221453238475,0.035338946619365166,0.07342208059210527,0,0.0,0,0.004296855635153693,0.1457097861425657,0.07018510357623822,0.02174924917126957,0.24525168616142382,0.0033106916361966316,34983,0.5982620129777321,0.036853550678413165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18868.310868263245,45946.9741897583,0.0,0.0,0.0,0.0,0.0,0.0,0.24525168587110543,194560,760,0.3716451618232225,0.6949013157894737,40,1.0
275,3,0.0025555630283198762,1.0,1.0,0.7329358552631579,0.9193065324438237,0.673792719605722,0.04298921424135762,0.18712479440789473,0.5551620448506955,0.10388458350575284,0.038590429184688746,0.07993935032894736,0,0.0,0,0.0048763379109196215,0.150726195767914,0.07233218331331093,0.024480998823909386,0.255872264011521,0.0034565481954670855,36407,0.6230944598566209,0.03678108211606741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20503.513310432434,46431.13984489441,0.0,0.0,0.0,0.0,0.0,0.0,0.2558722635829135,194560,760,0.3809096271074132,0.7461348684210526,40,1.0
276,3,0.002356262915352669,1.0,1.0,0.7415296052631579,0.9210385156203972,0.682977326920158,0.03878179029929207,0.18030427631578946,0.547675016097631,0.0987481474337217,0.038351645347613254,0.07816611842105263,0,0.0,0,0.00407717206038988,0.14677862222061344,0.06815964575415771,0.02317249044579895,0.24549728966966014,0.003309359188700144,35080,0.5916476624857469,0.036774337576015996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18823.61233997345,48430.5890045166,0.0,0.0,0.0,0.0,0.0,0.0,0.24549729049597915,194560,760,0.4026653578210818,0.7626490542763158,40,1.0
277,3,0.002164929006777303,1.0,1.0,0.7508634868421052,0.9182345623920679,0.6894688052566428,0.03665765805114796,0.1767629523026316,0.5599313043923408,0.09897511045105363,0.03763352407350842,0.07237356085526316,0,0.0,0,0.004161408278588696,0.14369339887052773,0.06716298312929116,0.022805606095414415,0.24087205552033414,0.003048659146512172,34391,0.6188537698816551,0.03691663557271424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19185.460270881653,44121.58502101898,0.0,0.0,0.0,0.0,0.0,0.0,0.24087205559603478,194560,760,0.3878629372896332,0.7466591282894737,40,1.0
278,3,0.001981582284512978,1.0,1.0,0.7470446134868421,0.9338847014970375,0.6976535358711293,0.036306362001127315,0.1787571957236842,0.5780602225104546,0.10333242433537779,0.03622980869657017,0.07419819078947368,0,0.0,0,0.0052086827609424576,0.14657734219278945,0.07035383584320937,0.022912901292898157,0.24816380917019593,0.0031110470803564806,34779,0.6158313925069726,0.03690209741655149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19248.068077087402,44046.27150726318,0.0,0.0,0.0,0.0,0.0,0.0,0.24816380941161983,194560,760,0.3618878708858239,0.6884354440789474,40,1.0
279,3,0.0018062428545939505,1.0,1.0,0.7424753289473685,0.9406134448072843,0.6983822768456057,0.04043386800729327,0.18078227796052632,0.5780550546466896,0.10450210956562507,0.03684618239180724,0.07674239309210526,0,0.0,0,0.0054043643988399325,0.1545517136980044,0.0699033482416876,0.023354211933910848,0.256586830347323,0.0033731920748802,35173,0.6063173456912972,0.03699932129269368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19210.53603744507,45156.92420959473,0.0,0.0,0.0,0.0,0.0,0.0,0.25658682967095,194560,760,0.34393966031309803,0.6655324835526316,40,1.0
280,3,0.0016389299449645815,1.0,1.0,0.7377724095394737,0.9272341710570853,0.6840877885881224,0.03937914117092365,0.18317228618421053,0.5576917970078155,0.10215368144410221,0.03797832155036495,0.07905530427631578,0,0.0,0,0.005268825258367303,0.1562826684332992,0.07304756319101312,0.023148561790585522,0.2613942491288579,0.003646630455592745,35638,0.5989393344183175,0.03681248738675525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19115.027853012085,47853.552526474,0.0,0.0,0.0,0.0,0.0,0.0,0.26139424917729276,194560,760,0.39856176282230177,0.7618318256578948,40,1.0
281,3,0.0014796619033708685,1.0,1.0,0.7527292351973685,0.939993376215837,0.7075604951695392,0.037912851750336,0.1752467105263158,0.5793522994935596,0.10152958472210326,0.03511760696817778,0.0720240542763158,0,0.0,0,0.0057751712657351925,0.15205057453560203,0.06693102491553873,0.02370142812399488,0.2515508288266076,0.003092629985736781,34096,0.6175504458000939,0.03694368027836869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19001.68340778351,41831.297914505005,0.0,0.0,0.0,0.0,0.0,0.0,0.2515508285282474,194560,760,0.3485101613951357,0.6610865542763158,40,1.0
282,3,0.0013284561953483542,1.0,1.0,0.7126130756578948,0.928899332357994,0.6619458102081951,0.043561097444035114,0.19940378289473684,0.561298597300221,0.1119250636351736,0.04194785417425201,0.08798314144736842,0,0.0,0,0.0060911416593865545,0.1619383568238271,0.07794902745977436,0.02459668108115071,0.27447701350001524,0.0039018064758764874,38796,0.5944169502010517,0.036654443004609724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20726.554772377014,52665.89273452759,0.0,0.0,0.0,0.0,0.0,0.0,0.2744770131024875,194560,760,0.36604165381899006,0.6945363898026315,40,1.0
283,3,0.001185329402306859,1.0,1.0,0.7326428865131579,0.9274576708091005,0.6794952650603495,0.041821062262170014,0.18831208881578948,0.56924670916131,0.10719603685368048,0.041190371200393296,0.07904502467105264,0,0.0,0,0.005961337405958483,0.15797338833738314,0.07136341489508356,0.024785326333030273,0.26356903067766996,0.0034855637062144906,36638,0.6113597903815711,0.03684585034161022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20276.663994789124,46788.92584991455,0.0,0.0,0.0,0.0,0.0,0.0,0.26356902989117725,194560,760,0.3666927982121706,0.7078279194078947,40,1.0
284,3,0.0010502972197121263,1.0,1.0,0.7279502467105263,0.9359736046026481,0.6813422163850382,0.03968481479188133,0.19054790296052632,0.5719525451151846,0.10898435806463423,0.04069066449607674,0.08150185032894737,0,0.0,0,0.006567562754437524,0.16091645416852676,0.07496642616675481,0.0243820290875278,0.2703182650874614,0.0034857929102145137,37073,0.596768537749845,0.036845742783656245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19849.161789894104,49079.02778816223,0.0,0.0,0.0,0.0,0.0,0.0,0.27031826621999866,194560,760,0.36819043622205133,0.6963044819078947,40,1.0
285,3,0.0009233744553646754,1.0,1.0,0.7372892680921053,0.9298988400843115,0.6856044352054596,0.037299808904553124,0.1853721217105263,0.56975125449407,0.10561599889279981,0.03976980803877508,0.07733861019736842,0,0.0,0,0.005824845440541761,0.15448501629166697,0.07089776070788503,0.024308772563542188,0.258936441338232,0.0034200463345960565,36066,0.6196140409249709,0.037028464326929106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20184.873286247253,44264.778467178345,0.0,0.0,0.0,0.0,0.0,0.0,0.25893644155248213,194560,760,0.3827804656013062,0.736328125,40,1.0
286,3,0.0008045750277758751,1.0,1.0,0.7461348684210526,0.9424959734783511,0.7032291091586415,0.03585337944310404,0.17821237664473685,0.5867202394790392,0.10456080830312874,0.03618145336789128,0.07565275493421053,0,0.0,0,0.00712278208689225,0.16005672439932822,0.07132349944624462,0.023357842750847343,0.2652874714792798,0.003426622795967361,34673,0.6181178438554494,0.036995332903767886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19353.81452178955,42280.64573478699,0.0,0.0,0.0,0.0,0.0,0.0,0.2652874714841968,194560,760,0.3640622029179021,0.6879420230263158,40,1.0
287,3,0.0006939119646417304,1.0,1.0,0.7290964226973684,0.9339341854777357,0.6809280736665977,0.042424963982040556,0.19199732730263158,0.5844504532158542,0.11221292495825573,0.042735004176900376,0.07890625,0,0.0,0,0.006258249918066308,0.16386205801054052,0.07348470842024606,0.02312785073722664,0.2704034617693948,0.0036705946833152617,37355,0.6096908044438496,0.03708178405895045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20758.957611083984,46469.71059989929,0.0,0.0,0.0,0.0,0.0,0.0,0.27040346196215403,194560,760,0.35809102050567926,0.6816560444078947,40,1.0
288,3,0.0005913974014141678,1.0,1.0,0.7335063733552631,0.9314481312343954,0.6832231407102786,0.03965520544075652,0.18831722861842104,0.5607099791808714,0.10559134933803427,0.04061513665732683,0.07817639802631579,0,0.0,0,0.007019692338776383,0.1619746107902182,0.07238828766306764,0.02720112440617461,0.2718935678979094,0.0033098526996725827,36639,0.6127350637299053,0.03686136520026546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20212.9047498703,45910.37808418274,0.0,0.0,0.0,0.0,0.0,0.0,0.27189356763111916,194560,760,0.4083440175770145,0.7759765625,40,1.0
289,3,0.0004970425799702665,1.0,1.0,0.7171977796052632,0.942397542133705,0.6758854247237507,0.04202815812130115,0.1994140625,0.5983112397787036,0.11931167496368289,0.0443107873189116,0.08338815789473684,0,0.0,0,0.007998854785661312,0.17208749803861506,0.07913887425276794,0.023703676189639065,0.2869128287493828,0.003983925482699354,38798,0.6124800247435435,0.036921979040887794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21624.001858711243,48066.41494560242,0.0,0.0,0.0,0.0,0.0,0.0,0.28691282831132414,194560,760,0.3266175859264637,0.6259560032894737,40,1.0
290,3,0.00041085784737950325,1.0,1.0,0.7266138980263158,0.9439516528252961,0.6858883900077719,0.03757483796584175,0.1908460115131579,0.5860396727535522,0.1118433341334917,0.04143878634970047,0.08254009046052632,0,0.0,0,0.009438623730277054,0.1690879928340253,0.07452579256833385,0.02570018144422456,0.28256385854641464,0.0038112679695538982,37131,0.6310360615119442,0.03694689263540663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21296.26446533203,43611.27767753601,0.0,0.0,0.0,0.0,0.0,0.0,0.28256385794987804,194560,760,0.38413250634544777,0.7403782894736842,40,1.0
291,3,0.00033285265476900027,1.0,1.0,0.7187859786184211,0.9448557813893822,0.67914908747924,0.041514929675644165,0.19584189967105264,0.5857363677014205,0.11471172295706837,0.041701247657061014,0.08537212171052631,0,0.0,0,0.009197798377135769,0.1736637756620583,0.07636135349197215,0.02568049304383366,0.28860958909836454,0.0037061685233646512,38103,0.6250688922132116,0.036778256703952426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21577.29748249054,46078.862466812134,0.0,0.0,0.0,0.0,0.0,0.0,0.2886095892834036,194560,760,0.35799723312650855,0.6733192845394737,40,1.0
292,3,0.0002630355562871722,1.0,1.0,0.7353258634868421,0.9449167659480748,0.6948217368439624,0.037020847088301945,0.1891858552631579,0.5921716581243869,0.11203050160486447,0.03853354723756447,0.07548828125,0,0.0,0,0.009769569007269304,0.16186305184505487,0.0703441605290496,0.026597891202882716,0.2720520998923549,0.003477427308098413,36808,0.6686318191697457,0.037206241954118015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22592.56899166107,37890.319672584534,0.0,0.0,0.0,0.0,0.0,0.0,0.2720521007125315,194560,760,0.360113049847515,0.6902035361842105,40,1.0
293,3,0.0002014142081656428,1.0,1.0,0.7202097039473684,0.9382953655232793,0.6757694274187088,0.038525763185890884,0.19658203125,0.5907122235761068,0.11612340879479521,0.04384724603671777,0.08320826480263158,0,0.0,0,0.009548673070477028,0.1700313400379137,0.07511012068900623,0.025604854214348296,0.2841472698981555,0.0038522818864102624,38247,0.6414097837738908,0.037034672582031865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22450.79767894745,43572.30403804779,0.0,0.0,0.0,0.0,0.0,0.0,0.28414726935719187,194560,760,0.3724636168268166,0.7145816200657895,40,1.0
294,3,0.00014799536787963308,1.0,1.0,0.7194233141447368,0.9419091042324169,0.6776313693899857,0.03960962714259758,0.1969006990131579,0.6046753392222904,0.11906099696888735,0.04319924083905981,0.08367598684210527,0,0.0,0,0.010354698934028612,0.17185850103238695,0.07568792918893068,0.025729836878415784,0.28751066480009624,0.0038796987663341784,38309,0.6490641885718761,0.03707630711754686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22782.058658599854,41972.52846336365,0.0,0.0,0.0,0.0,0.0,0.0,0.28751066523162944,194560,760,0.34623264086089633,0.6694541529605263,40,1.0
295,3,0.0001027848934069625,1.0,1.0,0.7151315789473685,0.9375293064029697,0.6704568131973869,0.04148262190528361,0.20060135690789474,0.5880332717967836,0.11796027222942365,0.0476693690644185,0.08426706414473684,0,0.0,0,0.011503693906706757,0.17776954875964868,0.07799785118550062,0.025625005591856802,0.2967193717516554,0.0038232723079425724,39029,0.6289425811576007,0.03697594963504296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22676.762754440308,46059.18792152405,0.0,0.0,0.0,0.0,0.0,0.0,0.2967193721940643,194560,760,0.38438423830819757,0.7364309210526315,40,1.0
296,3,9.999999999999999e-05,1.0,1.0,0.72900390625,0.948465322882539,0.6914349253240385,0.03928301010991594,0.1940172697368421,0.6063190686623146,0.11763637029124718,0.043943758213304374,0.07697882401315789,0,0.0,0,0.012159873879404346,0.17012260931691056,0.07446119683353525,0.026838377727881856,0.2870512794225023,0.00346922166477031,37748,0.6620218289710713,0.03710515366278981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23249.84752845764,38769.53545856476,0.0,0.0,0.0,0.0,0.0,0.0,0.28705127919582946,194560,760,0.3570144201187711,0.7,40,1.0
297,3,9.999999999999999e-05,1.0,1.0,0.7273643092105263,0.9440924124409201,0.6866991254059892,0.03809457558305248,0.19366776315789475,0.5977546282128418,0.11576580176326005,0.04141044341591432,0.07896792763157895,0,0.0,0,0.012034116181128315,0.16987666493575823,0.07448382409485547,0.02747507164352819,0.28743837160545427,0.0035686947501840463,37680,0.6561836518046709,0.03709229929862838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22685.689735412598,40179.94832801819,0.0,0.0,0.0,0.0,0.0,0.0,0.2874383726206265,194560,760,0.35748538794486145,0.6877878289473685,40,1.0
298,3,9.999999999999999e-05,1.0,1.0,0.7204975328947368,0.9492943269955753,0.6839642205912816,0.039026112826295985,0.19627364309210527,0.5973531154269249,0.11724467217726142,0.04211975491826275,0.0832288240131579,0,0.0,0,0.010350731328607685,0.17239196466183976,0.07650627396559637,0.02736375055815044,0.2900626531838268,0.003449932669632529,38187,0.6485976903134575,0.03698530071169922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22880.902591705322,41617.16062736511,0.0,0.0,0.0,0.0,0.0,0.0,0.2900626528812082,194560,760,0.34517526616783517,0.6678967927631579,40,1.0
299,3,9.999999999999999e-05,1.0,1.0,0.7099660773026316,0.9376575839396866,0.6657050767227223,0.042316025301912114,0.20284745065789472,0.581649759516172,0.11798617089363306,0.044835478531833936,0.08718647203947369,0,0.0,0,0.011036183449476468,0.17592392761848474,0.07663640857576147,0.0279090780313862,0.2954298760122497,0.0039242783371408125,39466,0.6442000709471444,0.036892025559944544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23431.18237876892,44499.35527229309,0.0,0.0,0.0,0.0,0.0,0.0,0.29542987576048624,194560,760,0.3622098967629044,0.7007041529605263,40,1.0
300,3,9.999999999999999e-05,1.0,1.0,0.7114925986842106,0.9418922713888161,0.6701493798510024,0.043959036392257796,0.20172697368421053,0.5942795337874501,0.11988221187340586,0.04650869591553745,0.08678042763157895,0,0.0,0,0.009736386184752184,0.17570394819700405,0.07800412818936533,0.02539603180399067,0.292654400332402,0.0038139059572897265,39248,0.6299174480228292,0.036863266818813585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22833.87580680847,46180.36415100098,0.0,0.0,0.0,0.0,0.0,0.0,0.29265440016200667,194560,760,0.3432261118175168,0.6563013980263158,40,1.0
