round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
82,1,0.1240065452992579,0.0,0.7037037037037036,0.5912520559210527,0.9919929979266872,0.5865178994834424,0.20965371390706614,0.29754317434210525,0.43077943257911566,0.12817547981088098,0.0688256723855279,0.11120476973684211,0,0.0,0,0.02684813692712372,0.20822817083252104,0.0886871613320653,0.08960014934893007,0.4133636184406401,0.4133636155018681,194560,760,0.46313546664620703,0.9126541940789473,40,1.0
83,1,0.1234093265792963,0.0,0.7407407407407407,0.6254831414473684,0.9929605486171706,0.6210800832823703,0.1762412107157472,0.27577097039473686,0.4449167935728347,0.12269513590849544,0.061933761396396315,0.09874588815789474,0,0.0,0,0.02492553921911167,0.20348288310985815,0.0845493180731758,0.09357844474952355,0.40653618515166917,0.4065361827219787,194560,760,0.47289445210052167,0.9028680098684211,40,1.0
84,1,0.12280679923115176,0.0,0.7777777777777779,0.6458675986842105,0.9900210384652434,0.6394225107603951,0.19342309490924603,0.26225842927631576,0.45538056412378636,0.11942739147006681,0.06377696718064774,0.09187397203947369,0,0.0,0,0.031587432371835394,0.20468274816674623,0.08034903112695449,0.09477940025036798,0.41139861191590404,0.4113986159233671,194560,760,0.4862264063797499,0.9363486842105263,40,1.0
85,1,0.1221990293287378,0.0,0.8148148148148148,0.6452097039473684,0.9925327832819691,0.6403917832594169,0.1666485484579186,0.2642166940789474,0.48282228650431946,0.12756970836780965,0.06575652351909268,0.0905736019736842,0,0.0,0,0.025949081640512878,0.19605415567363563,0.0831840454190461,0.098954505671767,0.4041417884049616,0.40414178463581363,194560,760,0.47469390938548667,0.9229029605263158,40,1.0
86,1,0.12158608352087329,0.0,0.8518518518518519,0.6423365542763158,0.9928825867842532,0.6377647795959522,0.13908367898241666,0.2624280427631579,0.503424172134516,0.1321126201729241,0.06374084858199287,0.09523540296052632,0,0.0,0,0.02128395518298739,0.19568895032923472,0.08906569737590646,0.10220386467075257,0.40824246755888116,0.4082424705750064,194560,760,0.46681193621142913,0.9052374588815789,40,1.0
87,1,0.12096802902397326,0.0,0.8888888888888888,0.6360505756578947,0.9923121050593829,0.6311606856553178,0.1896003784452516,0.2696803042763158,0.533952514095016,0.1439964764702477,0.07608921754688612,0.09426912006578947,0,0.0,0,0.02429289473144117,0.2067214395654829,0.0959474459464787,0.10748667307067333,0.43444845331407606,0.43444845601916315,194560,760,0.47850641706272173,0.9231702302631579,40,1.0
88,1,0.12034493361467813,0.0,0.9259259259259258,0.6529553865131579,0.9925318260415977,0.6480790020996019,0.16202152015910926,0.2589997944078947,0.5433718368553893,0.14073319403258594,0.06813867478999064,0.08804481907894737,0,0.0,0,0.02468604043119979,0.20201153034638417,0.09135365609595184,0.1102048666969842,0.42825609357052,0.4282560887697496,194560,760,0.49244615755190974,0.9339740953947369,40,1.0
89,1,0.1197168656224212,0.0,0.9629629629629631,0.6044716282894737,0.9906994064671246,0.5988496833725979,0.1859607972143414,0.28604543585526315,0.5700999851092117,0.1630744987216435,0.08664246912016288,0.10948293585526316,0,0.0,0,0.02564326010056232,0.20509418673617275,0.11151583015693617,0.1113832495772583,0.45363652657092957,0.45363652870843285,194560,760,0.4808335648163369,0.937659333881579,40,1.0
90,1,0.11908389392193551,0.0,1.0,0.6196905838815789,0.9920017144633493,0.6147341216473203,0.1297160518821329,0.27835115131578947,0.5800455288182985,0.16145634076214935,0.07614418559854752,0.10195826480263158,0,0.0,0,0.026270539408831513,0.19867270656518246,0.1061540688559609,0.11308546685074508,0.4441827816807199,0.44418278418873486,194560,760,0.4735699379914685,0.9274568256578948,40,1.0
91,2,0.11844608792570092,0.0012179748700879012,1.0,0.6120014391447368,0.9912216171530044,0.6066290562090121,0.19244071522139405,0.28379934210526314,0.5828143647704322,0.16540233329134552,0.0864262677091909,0.10419921875,0,0.0,0,0.02918782001200414,0.2078718302575381,0.11195243151956483,0.05327797369737375,0.40229005548648084,0.4022900554106424,194560,760,0.47917344648587074,0.9281558388157894,40,1.0
92,2,0.1178035175763324,0.004865965629214818,1.0,0.6339792351973684,0.9920866708467025,0.6289623488328959,0.15517507221329174,0.26903782894736844,0.5749743906307089,0.15468986175562205,0.0749951868048428,0.09698293585526316,0,0.0,0,0.020182751300652807,0.1958641200963604,0.1013940532250624,0.04651017640766346,0.3639511010297391,0.36395110244813716,194560,760,0.48037354752029243,0.9066817434210527,40,1.0
93,2,0.1171562533389098,0.010926199633097156,1.0,0.65693359375,0.9919711092210771,0.651659145676776,0.1605249992265415,0.2518092105263158,0.5711213653575042,0.1438136201253847,0.07052718583053272,0.09125719572368421,0,0.0,0,0.019018158318220613,0.1918036462543042,0.09540473170039293,0.04854567027797825,0.354772206550896,0.35477220718013613,194560,760,0.48213928245792265,0.9165296052631579,40,1.0
94,2,0.11650436619325077,0.019369152030840553,1.0,0.6330643503289474,0.9901457987880894,0.6268260068407184,0.1839959680176291,0.26768606085526314,0.577621010856345,0.15462109306337019,0.07487380850422931,0.09924958881578948,0,0.0,0,0.02206755987970514,0.20139853653350942,0.10440369047420589,0.04867738400242831,0.37654717088984874,0.37654717041081504,194560,760,0.474164038112289,0.9161030016447368,40,1.0
95,2,0.115847927626127,0.03015368960704579,1.0,0.6417197779605263,0.9914852011351091,0.63625566312357,0.15168657163158059,0.2646587171052632,0.5741276222074317,0.1519478799481141,0.07382585503357021,0.09362150493421052,0,0.0,0,0.02083221316432556,0.1986964755936673,0.09927148494967504,0.04589686088263989,0.3646970345903078,0.3646970352844188,194560,760,0.47649148130103164,0.9083264802631579,40,1.0
96,2,0.11518700962342474,0.04322727117869957,1.0,0.6574424342105263,0.9923061093139458,0.6523841439893371,0.1505902029598426,0.25242598684210527,0.5797578732146756,0.14634595327569466,0.06752870202211565,0.09013157894736842,0,0.0,0,0.01854498365734655,0.19477215205368242,0.09477802846139591,0.04459516279791532,0.3526903269703402,0.352690326226385,194560,760,0.4667881008433668,0.8950555098684211,40,1.0
97,2,0.11452168466225081,0.0585262035705365,1.0,0.6739412006578948,0.9929415793778252,0.6691842401890378,0.1262799927486891,0.23983347039473685,0.5757918044331397,0.13809414668204753,0.06255245174673435,0.08622532894736842,0,0.0,0,0.01816778897601149,0.19321143904602842,0.09160732310510387,0.045979836289035646,0.3489663874161794,0.34896638754167053,194560,760,0.4814766101343067,0.9207236842105263,40,1.0
98,2,0.11385202570298474,0.07597595192178702,1.0,0.6441149259868421,0.9911072634165928,0.6383869816206004,0.18695217850250437,0.26258223684210524,0.5683099556559125,0.14922809937576714,0.0772132613255005,0.09330283717105263,0,0.0,0,0.02305076342906288,0.19684801261479917,0.09920442527846286,0.04655699553850451,0.3656601968608294,0.3656601977191473,194560,760,0.47863561740439187,0.9151058799342106,40,1.0
99,2,0.11317810618127784,0.09549150281252627,1.0,0.6540450246710526,0.9917654682941274,0.6486592701783306,0.132856798059258,0.2539627878289474,0.575443490245265,0.14614123302070717,0.0688339825572544,0.0919921875,0,0.0,0,0.019035422778994726,0.19437968547603018,0.0950232986238246,0.04281213749396175,0.3512505443728112,0.35125054491585805,194560,760,0.48464226199215965,0.9115491365131579,40,1.0
100,2,0.11249999999999998,0.116977778440511,1.0,0.6591025904605263,0.9915647788647765,0.6535429143591931,0.1504895275035922,0.2509508634868421,0.5680639185907899,0.14255613088607788,0.07014563125435655,0.08994654605263158,0,0.0,0,0.018622290738398748,0.19045593944427214,0.09421797260936153,0.04288282786937136,0.34617903066140376,0.3461790303846723,194560,760,0.4802374299223486,0.9181486430921053,40,1.0
101,2,0.11181778152113558,0.1403300998306744,1.0,0.6594315378289474,0.9910884835740337,0.6535550028477844,0.15478551034496998,0.24883326480263157,0.561220649578353,0.1396503665092352,0.06981959748204405,0.09173519736842105,0,0.0,0,0.01715343652069446,0.19861105117750796,0.0941213765377669,0.043157580243913744,0.35304344447988306,0.35304344402332055,194560,760,0.4820563541431176,0.9321083470394737,40,1.0
102,2,0.1111315255576286,0.16543469682057088,1.0,0.6316457648026316,0.9918151688717562,0.6264758508848517,0.15824126891583498,0.2657689144736842,0.5751367651264435,0.15285347374156116,0.0723884337422389,0.10258532072368422,0,0.0,0,0.01881865641737118,0.19834375562832543,0.10363771985284984,0.04154103820653339,0.3623411701050798,0.36234117028744595,194560,760,0.4710788984243807,0.902672697368421,40,1.0
103,2,0.11044130736517904,0.19216926233717083,1.0,0.6731034128289474,0.9915374547762205,0.667407244757602,0.1590740979128321,0.2404502467105263,0.5511515129729134,0.13252451726921688,0.06295680987685429,0.08644634046052632,0,0.0,0,0.016605810946662372,0.19667039972386863,0.08764010510578947,0.04136024190014914,0.3422765576764696,0.34227655757414666,194560,760,0.49726157982490565,0.9413805509868421,40,1.0
104,2,0.10974720263398964,0.2204035482646266,1.0,0.6351819490131579,0.9911808974497045,0.6295802142667143,0.15411204958064972,0.26569181743421055,0.5667457304572214,0.15057970314825836,0.07571692075580358,0.09912623355263157,0,0.0,0,0.020860679469402194,0.197255911187906,0.10011952539758855,0.04627006547623559,0.36450618153113234,0.36450618219218756,194560,760,0.482632084426127,0.9326017680921053,40,1.0
105,2,0.10904928748046602,0.24999999999999997,1.0,0.6359786184210526,0.9898050675343132,0.6294948593566292,0.19745118765307493,0.2647974917763158,0.5781200096801066,0.15308472850899163,0.07691578280646354,0.09922388980263158,0,0.0,0,0.023857092723636397,0.19747324057511592,0.10167678678408265,0.04095106622498287,0.3639581863078178,0.36395818634252797,194560,760,0.46897020090959574,0.906578947368421,40,1.0
106,2,0.10834763843886955,0.28081442660546135,1.0,0.6478824013157894,0.9916392077503271,0.642465591156169,0.15024290602274337,0.2576171875,0.5678222709982418,0.14628077645442988,0.07116008995738077,0.09450041118421053,0,0.0,0,0.01862249226373694,0.19392761262623887,0.09648041886424548,0.04010971538722516,0.34914023914144643,0.3491402382521253,194560,760,0.4801155621283933,0.911878083881579,40,1.0
107,2,0.10764233245292454,0.31269670329204385,1.0,0.6447368421052632,0.9907626683614692,0.6387811940751578,0.16007529023581332,0.2570569490131579,0.5605652453534078,0.1440971916933593,0.07175800759639395,0.09820620888157895,0,0.0,0,0.022714075690218077,0.19266504993368136,0.09636413851311725,0.040534288549893785,0.35227755268691047,0.35227755261094945,194560,760,0.48585868746434385,0.9195980674342106,40,1.0
108,2,0.10693344686738046,0.3454915028125263,1.0,0.6574938322368421,0.99088952505604,0.6515037511524401,0.16276638255895753,0.25107421875,0.5615419936293836,0.14098871734581495,0.06746866789303328,0.09143194901315789,0,0.0,0,0.01915195875710771,0.19485491944574995,0.09159248911187445,0.04055341306093493,0.34615278037566705,0.3461527798716959,194560,760,0.4779074034800655,0.9144839638157894,40,1.0
109,2,0.10622105941953008,0.37903905220016615,1.0,0.701012541118421,0.9925481828163571,0.6957887238185657,0.11394647788256407,0.22131990131578946,0.5604629058589838,0.12404159501587089,0.05349471870331878,0.07766755756578947,0,0.0,0,0.015609542340864304,0.1874871284946015,0.08079814496817754,0.038424355650418685,0.322319171454062,0.32231917169533275,194560,760,0.4837095068473565,0.9175267269736842,40,1.0
110,2,0.10550524823068501,0.41317591116653485,1.0,0.6311060855263158,0.9909009228553601,0.6253636025676602,0.18802108825674574,0.2705540707236842,0.5746897720620703,0.15548465723465932,0.07863592112706484,0.09833984375,0,0.0,0,0.017920902693999537,0.19245217390554517,0.1010418022223013,0.036457829234239306,0.34787270805608533,0.3478727076006563,194560,760,0.4527588574313804,0.8580129523026315,40,1.0
111,2,0.10478609179760852,0.4477357683661733,1.0,0.6353001644736842,0.9907704971163857,0.6294366597737137,0.1559579125979278,0.26366673519736844,0.563027900813739,0.1484517284325863,0.07529502118275942,0.10103310032894737,0,0.0,0,0.02264720190509443,0.1941904011525606,0.09736377662292829,0.04000249901492345,0.35420387869550674,0.35420387955872634,194560,760,0.4820114823156281,0.9184004934210527,40,1.0
112,2,0.10406366898390773,0.4825502516487495,1.0,0.6571648848684211,0.9902264896772269,0.6507420770823955,0.15987116883839725,0.25443564967105264,0.5595745866285142,0.14237572348823674,0.06985137888818588,0.08839946546052632,0,0.0,0,0.023337316819034688,0.1836383528811367,0.09190382575371156,0.039397541543370794,0.3382770369972537,0.338277038049541,194560,760,0.4649338643017568,0.8865337171052632,40,1.0
113,2,0.10333805901138504,0.5174497483512503,1.0,0.6762592516447369,0.9919764609261218,0.6708332591150936,0.13988955553596547,0.23683182565789473,0.5589864247788716,0.13238577549835961,0.06152623355094539,0.08690892269736843,0,0.0,0,0.021241354839309536,0.19236330976219554,0.08798879463176586,0.039842316406337834,0.34143577563960875,0.34143577551371174,194560,760,0.4829087569525367,0.9182874177631579,40,1.0
114,2,0.10260934145135085,0.5522642316338265,1.0,0.6604749177631579,0.9914625733986441,0.6548361616307183,0.14605778905526293,0.24715254934210526,0.5530628891667109,0.1366909030040628,0.06055087405808368,0.09237253289473685,0,0.0,0,0.014930792145452487,0.19551413675868198,0.09092556643054674,0.035852621127116055,0.33722311646179726,0.3372231162888439,194560,760,0.4796589982548827,0.9081363075657894,40,1.0
115,2,0.1018775962158975,0.5868240888334652,1.0,0.6615696957236842,0.9910389315955581,0.6556413244259985,0.13082328111447983,0.2460988898026316,0.5410626653775354,0.13315492126306422,0.06303288126977062,0.09233141447368422,0,0.0,0,0.015551567811895725,0.1959340153458087,0.08821711684454625,0.03686924395788658,0.3365719439601373,0.3365719436422775,194560,760,0.48350603576553497,0.9126644736842106,40,1.0
116,2,0.10114290354913615,0.6209609477998338,1.0,0.64365234375,0.9912062806870431,0.6379922457039356,0.17849694120232015,0.26133840460526314,0.5678077739279984,0.14838997776080903,0.0731834946825218,0.09500925164473684,0,0.0,0,0.019657300875329194,0.19238939558793056,0.0960666913784256,0.03779019416751046,0.3459035820091958,0.34590358243961083,194560,760,0.48286149341024853,0.9190583881578948,40,1.0
117,2,0.10040534401839685,0.6545084971874738,1.0,0.6790758634868421,0.9913367695282602,0.6731928727736599,0.15608065224706047,0.2381064967105263,0.5535421957136132,0.13180199300282094,0.06237950784240016,0.08281763980263158,0,0.0,0,0.015857606581687975,0.18832436116706383,0.08572143970155402,0.03573866226563329,0.3256420697159391,0.32564206944876595,194560,760,0.48581541817831364,0.9178916529605263,40,1.0
118,2,0.09966499850539375,0.687303296707956,1.0,0.6473273026315789,0.9892949503697684,0.6403976317299039,0.20390245500081955,0.2578895970394737,0.5577446971203358,0.1438365551912667,0.07732352964506534,0.09478310032894736,0,0.0,0,0.018451759261676526,0.19336426565913778,0.09351511319094387,0.036702150229952844,0.342033288341711,0.3420332885102222,194560,760,0.4881410389354354,0.924573396381579,40,1.0
119,2,0.09892194819735525,0.7191855733945388,1.0,0.6667043585526315,0.9907285585407413,0.6605230481216782,0.16188276064778237,0.2456568667763158,0.5575805789769126,0.13697349800679245,0.0641049448155651,0.08763877467105263,0,0.0,0,0.017632627772629923,0.19229726318858173,0.08992301760682542,0.03646695150748681,0.33631986007552384,0.33631986001212344,194560,760,0.47226926976520767,0.9076942845394737,40,1.0
120,2,0.09817627457812106,0.7499999999999999,1.0,0.6286800986842105,0.9893293307447314,0.6219716612837817,0.1981663240879578,0.2680458470394737,0.5660594455146764,0.15172988354767625,0.07719498372538701,0.1032740542763158,0,0.0,0,0.0286570861576413,0.19010502184300046,0.10046035563818326,0.03840144549545489,0.3576239091342799,0.3576239099235911,194560,760,0.4752813720389416,0.9101305509868421,40,1.0
121,2,0.0974280594192065,0.7795964517353733,1.0,0.6654451069078947,0.99033473905482,0.6590134063049367,0.15931777814403175,0.24581106085526316,0.5528121426388412,0.13588733923572457,0.06329601802005383,0.08874383223684211,0,0.0,0,0.017119406053748926,0.19056934942736437,0.08823991950454288,0.03703675654373671,0.3329654315293929,0.332965431225143,194560,760,0.4719022313230916,0.9001644736842105,40,1.0
122,2,0.09667738477083537,0.8078307376628291,1.0,0.6235248766447369,0.9908975340500834,0.6178492626861523,0.16737784531800762,0.27239412006578945,0.563334001262973,0.15344886957716786,0.07428750109025523,0.10408100328947369,0,0.0,0,0.020054602808331285,0.19052218547777125,0.10043271057503789,0.035558564951153185,0.3465680638122936,0.34656806364655496,194560,760,0.46909171021298357,0.8869962993421052,40,1.0
123,2,0.0959243329529422,0.8345653031794289,1.0,0.6775647615131579,0.9918427974071805,0.6720377284837397,0.13517233089323302,0.23604543585526316,0.5557499140270651,0.1311822306830436,0.05847701928394503,0.08638980263157894,0,0.0,0,0.014779874622304066,0.18837671722040364,0.08551079858413065,0.03499037230485364,0.323657762731692,0.32365776239649247,194560,760,0.4712686716137748,0.8911698190789473,40,1.0
124,2,0.09516898654614493,0.8596699001693255,1.0,0.6156661184210527,0.9890741388902694,0.6089394359212172,0.19250947288237513,0.27441920230263156,0.5542156203370826,0.15208740843656032,0.07928622546360681,0.10991467927631579,0,0.0,0,0.01966222801650139,0.19134508073329926,0.10117238386485138,0.03516899102024343,0.34734868363489546,0.3473486841509217,194560,760,0.4731348553574399,0.9041940789473685,40,1.0
125,2,0.09441142838268907,0.883022221559489,1.0,0.6530684621710526,0.9921643698345238,0.647951259228744,0.14141815443229128,0.25232833059210524,0.5590615320018228,0.1410670630682848,0.06540200013642837,0.09460320723684211,0,0.0,0,0.017010468338144406,0.1940730515671404,0.09150509430757282,0.035728152519778206,0.3383167667326358,0.33831676736866173,194560,760,0.48223312085396364,0.9181537828947368,40,1.0
126,2,0.09365174153736408,0.9045084971874735,1.0,0.6255807976973684,0.9909922490637033,0.6199457216811808,0.15459781712729875,0.26767578125,0.5557164597976876,0.14875183752983023,0.07035820954479277,0.10674342105263158,0,0.0,0,0.015868541609655184,0.19688166952446887,0.09895210999897436,0.03482586908889444,0.3465281902219928,0.3465281906096559,194560,760,0.46674244639120605,0.8957288240131579,40,1.0
127,2,0.09289000931839357,0.9240240480782129,1.0,0.6599095394736842,0.9907699568679128,0.6538185459610663,0.16941953303451698,0.24952199835526315,0.5564366714528143,0.13884319021905722,0.06252904805648876,0.09056846217105263,0,0.0,0,0.015046808484246292,0.1882232414460496,0.08915602676080246,0.033798032873555234,0.32622410956465364,0.3262241097853372,194560,760,0.4568507449799462,0.8743678042763158,40,1.0
128,2,0.09212631525829919,0.9414737964294635,1.0,0.6377826891447368,0.9902216593219532,0.6315462327317187,0.18154456974864985,0.26455078125,0.5670339598950951,0.15000927708552855,0.06944879564750743,0.09766652960526316,0,0.0,0,0.014083403449790479,0.19275314085381595,0.09564643927212609,0.03204033779666612,0.3345233213723986,0.3345233210803647,194560,760,0.45301729687734654,0.8618318256578947,40,1.0
129,2,0.09136074310474071,0.9567727288213005,1.0,0.6601511101973684,0.9916300434701242,0.6546256741018672,0.1615474879668143,0.24793893914473683,0.5591585474866952,0.13863717707756318,0.06584964391873463,0.09190995065789474,0,0.0,0,0.012354204878456107,0.18906647330640178,0.08863258256920074,0.03116079780616258,0.3212140585602212,0.3212140593481691,194560,760,0.47188273297720834,0.8844212582236842,40,1.0
130,2,0.09059337681133195,0.9698463103929543,1.0,0.6472347861842105,0.9909602554898314,0.6413839490790116,0.16801434081464417,0.25530941611842106,0.554888056443523,0.14166814570168132,0.07031178230934433,0.09745579769736842,0,0.0,0,0.020550757256339574,0.1951977001405076,0.09324739668518305,0.03632925478839561,0.34532510887042583,0.34532510932338867,194560,760,0.4812204120974792,0.9155376233552631,40,1.0
131,2,0.08982430052843443,0.9806308479691593,1.0,0.6557257401315789,0.9884072906140592,0.6481241021893527,0.2073958700547289,0.25372121710526313,0.5515789777975049,0.13994728957645988,0.0727066132668896,0.0905530427631579,0,0.0,0,0.01893152489915098,0.18257076125591992,0.08946434644443033,0.033811042500953924,0.32477767510045513,0.32477767522397794,194560,760,0.4798722216761426,0.915758634868421,40,1.0
132,2,0.08905359859392936,0.989073800366903,1.0,0.6385022615131579,0.990373433116545,0.6323556767874643,0.17826771746928755,0.26031558388157894,0.5620725271009676,0.14631623807608296,0.07221412134577374,0.10118215460526316,0,0.0,0,0.01617162429036781,0.18515527282694452,0.0940722105926589,0.032764039829765494,0.32816314753973674,0.3281631471491174,194560,760,0.4679903119410339,0.8823601973684211,40,1.0
133,2,0.08828135552396875,0.9951340343707852,1.0,0.6449938322368421,0.9910566020652168,0.6392253957296673,0.1432963608442438,0.258984375,0.552243983356633,0.143022562877128,0.06576031115837395,0.09602179276315789,0,0.0,0,0.012736710885809244,0.18701081869045372,0.09158042799803967,0.03223256457597018,0.3235605221502728,0.3235605218300694,194560,760,0.4666641632977285,0.8819181743421053,40,1.0
134,2,0.08750765600370766,0.9987820251299121,1.0,0.6465717516447368,0.9915494355474844,0.641107855384287,0.1506224230912171,0.2561266447368421,0.5654486319402149,0.1448264608698848,0.0653173138228196,0.09730160361842105,0,0.0,0,0.014154604842693324,0.1897926390073017,0.09312546442042252,0.03217127568431591,0.3292439839547334,0.32924398352441037,194560,760,0.45654144679245195,0.8596165707236842,40,1.0
135,2,0.08673258487801729,1.0,1.0,0.6636256167763158,0.9901004406141237,0.6570560155730498,0.1521150701618018,0.24678248355263158,0.5495862263644428,0.13562825386853594,0.06251987899825173,0.08959189967105263,0,0.0,0,0.012622633474299953,0.19067379036232046,0.0880869954040176,0.03307083398299783,0.32445425322363586,0.32445425263753064,194560,760,0.46926382625181423,0.8807719983552632,40,1.0
136,3,0.08595622714218089,1.0,1.0,0.6651624177631579,0.9910062814412127,0.6591801341819136,0.15802875998993648,0.24704975328947368,0.5611456178802381,0.1386308864567821,0.06385361663445732,0.08778782894736842,0,0.0,0,0.013471193150096377,0.19071698507392093,0.08802831768009224,0.032555241712221974,0.3247717376163315,0.32477173675831994,194560,760,0.46723774083350833,0.8897769325657895,40,1.0
137,3,0.08517866793257282,1.0,1.0,0.6138157894736842,0.9902828341511668,0.6078512396467359,0.16225645488961354,0.2766087582236842,0.55539290337095,0.1536265413276851,0.07183076855113828,0.10957545230263158,0,0.0,0,0.011829294508788734,0.19678094041974922,0.10061861748169912,0.03172041805951219,0.34094927046974927,0.3409492709919026,194560,760,0.46205492054945546,0.8753392269736842,40,1.0
138,3,0.08439999251732279,1.0,1.0,0.6665398848684211,0.990622175590873,0.6602891908664452,0.1565932741309026,0.24532277960526316,0.5458619314845493,0.13391236631248735,0.06404818385520852,0.0881373355263158,0,0.0,0,0.017240093807738863,0.18920203590471493,0.08575609079562127,0.03475803125845759,0.3269562517665327,0.3269562505381672,194560,760,0.47331448158151224,0.9090923108552632,40,1.0
139,3,0.083620286286965,1.0,1.0,0.6592619243421053,0.9911341147087986,0.6534169837440315,0.13646442973618642,0.24547183388157895,0.5553776551666799,0.13632957151061612,0.06022654855501299,0.09526624177631579,0,0.0,0,0.014112011839001513,0.1889387834523069,0.09011859815371664,0.03333437068093764,0.3265037641259627,0.3265037640537086,194560,760,0.47124557585308424,0.8989309210526316,40,1.0
140,3,0.08283963474507404,1.0,1.0,0.6914422286184211,0.9914286881566736,0.685515661655288,0.12514142135378759,0.228125,0.5447514354323172,0.12427142120799736,0.053948302541118064,0.08043277138157895,0,0.0,0,0.011206443930323554,0.18497558980199852,0.08064912817514452,0.030775414491562465,0.30760657639902905,0.3076065769517108,194560,760,0.47408142691772237,0.8859323601973684,40,1.0
141,3,0.08205812349888861,1.0,1.0,0.6504934210526315,0.9906042074283065,0.6443815197991697,0.1517941157946265,0.25293482730263156,0.5515109186202911,0.13949631895673903,0.0638204816312186,0.09657175164473684,0,0.0,0,0.012752513647290853,0.1902893822051977,0.09193496311475571,0.031024006173798916,0.32600086514104315,0.3260008655880627,194560,760,0.45845986161577074,0.8670178865131579,40,1.0
142,3,0.08127583824992367,1.0,1.0,0.6803865131578948,0.99102981730142,0.6742833218292186,0.15805389955823654,0.23634354440789473,0.5427803920325,0.12828264168806766,0.06142297128926178,0.08326994243421053,0,0.0,0,0.011063844923965485,0.19188559933712607,0.08152544801368525,0.03275335111312177,0.31722824338789857,0.3172282434607807,194560,760,0.47769277166379126,0.9074270148026315,40,1.0
143,3,0.08049286478457238,1.0,1.0,0.6661955180921053,0.9903745782728047,0.6597831052777015,0.18999428847486055,0.2449475740131579,0.5543042858961128,0.13577549009534873,0.06377157353501962,0.08885690789473684,0,0.0,0,0.013751635561148808,0.18589631200424936,0.08767837810477144,0.03083494064643195,0.3181612663166015,0.31816126576771864,194560,760,0.46649465604048024,0.8823139391447369,40,1.0
144,3,0.07970928896469849,1.0,1.0,0.6617958470394737,0.9904714341456532,0.6554898817288248,0.1724120047629664,0.24933182565789475,0.5591640341480941,0.13941738947637772,0.06183607185161427,0.08887232730263157,0,0.0,0,0.015895588908154568,0.18982790374246084,0.0898278928459867,0.03320350986954413,0.3287548953661462,0.3287548960235558,194560,760,0.45514952042385154,0.8755242598684211,40,1.0
145,3,0.07892519671822079,1.0,1.0,0.6782740542763158,0.9907129796119591,0.6719749093055725,0.1608196677921928,0.23710423519736842,0.5446133348763031,0.12913012824413417,0.05967014582190466,0.08462171052631579,0,0.0,0,0.013019976708164904,0.18681418729063712,0.08311296213467262,0.030574619534768557,0.31352174566824315,0.3135217456637244,194560,760,0.4770600704770339,0.905078125,40,1.0
146,3,0.07814067402969,1.0,1.0,0.6644839638157894,0.9906068412596757,0.6582423604632679,0.16732746242472019,0.2483912417763158,0.5545133258815554,0.13773625359723443,0.06413551402204719,0.08712479440789474,0,0.0,0,0.020954332690866738,0.18321937692204587,0.08630466193794027,0.03360965384856651,0.3240880253994194,0.32408802409313225,194560,760,0.4594318609096502,0.8787212171052632,40,1.0
147,3,0.0773558069308596,1.0,1.0,0.6481034128289473,0.9891565378011278,0.6410757279709766,0.16130348301039224,0.25421463815789475,0.5472598724407655,0.13912147045086481,0.06499358304090014,0.0976819490131579,0,0.0,0,0.019988407753561133,0.18606809909994665,0.0897284286243743,0.03455025584093834,0.33033519131882044,0.3303351912059282,194560,760,0.4716298874663679,0.9090306332236842,40,1.0
148,3,0.07657068149125179,1.0,1.0,0.6688013980263158,0.9910119099899247,0.6627901508619911,0.13237063696264828,0.24258326480263157,0.5476263577567749,0.1328449897566124,0.0581006216908511,0.08861533717105263,0,0.0,0,0.010085254537836208,0.18472573788542496,0.08390579053360087,0.03037690997711922,0.30909369293398126,0.30909369274189596,194560,760,0.46182682998478414,0.8787828947368421,40,1.0
149,3,0.07578538380871845,1.0,1.0,0.6680509868421053,0.9920074007742558,0.6627115230419134,0.12366740973053598,0.23931435032894738,0.5502078604604475,0.13167263667197213,0.0547202077780017,0.09263466282894736,0,0.0,0,0.010252219408453368,0.1847123662205903,0.08525900444211928,0.027346380982351936,0.30756997105351486,0.30756997071990844,194560,760,0.4626919419749787,0.8658511513157895,40,1.0
150,3,0.075,1.0,1.0,0.6947676809210527,0.9923885776162445,0.6894795106429803,0.11342083878423039,0.22254317434210527,0.5488680525185952,0.12214683870245752,0.04987271886355685,0.08268914473684211,0,0.0,0,0.008470076607926258,0.18589331890015226,0.07699179512840745,0.02919355343831213,0.3005487440747981,0.30054874429969414,194560,760,0.47189016820568785,0.8974866365131579,40,1.0
151,3,0.07421461619128154,1.0,1.0,0.6622944078947368,0.9922896410830232,0.6571878803011618,0.13128499957904416,0.24403782894736842,0.5542773270365965,0.1352646355247615,0.05915544494116483,0.09366776315789474,0,0.0,0,0.011297448873397354,0.18843075092881917,0.08875331842267004,0.029590434043815263,0.31807195226870183,0.3180719530504001,194560,760,0.46779663176520875,0.8789884868421053,40,1.0
