round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,repair_recover_gate,repair_correct_gate,repair_c0_a_visits,repair_c0_recover_visits,repair_c0_recover_correct,repair_c0_added_correct_weight,repair_c0_added_wrong_weight,repair_c0_correction_visits,repair_c0_correction_student_correct,repair_c0_correction_teacher_correct,repair_c0_correction_fix_visits,repair_c0_correction_harm_visits,repair_c0_old_wrong_weight,repair_c0_new_target_wrong_mass,repair_c0_prototype_removed_correct,repair_c0_prototype_removed_wrong,repair_c1_a_visits,repair_c1_recover_visits,repair_c1_recover_correct,repair_c1_added_correct_weight,repair_c1_added_wrong_weight,repair_c1_correction_visits,repair_c1_correction_student_correct,repair_c1_correction_teacher_correct,repair_c1_correction_fix_visits,repair_c1_correction_harm_visits,repair_c1_old_wrong_weight,repair_c1_new_target_wrong_mass,repair_c1_prototype_removed_correct,repair_c1_prototype_removed_wrong,repair_c2_a_visits,repair_c2_recover_visits,repair_c2_recover_correct,repair_c2_added_correct_weight,repair_c2_added_wrong_weight,repair_c2_correction_visits,repair_c2_correction_student_correct,repair_c2_correction_teacher_correct,repair_c2_correction_fix_visits,repair_c2_correction_harm_visits,repair_c2_old_wrong_weight,repair_c2_new_target_wrong_mass,repair_c2_prototype_removed_correct,repair_c2_prototype_removed_wrong,repair_c3_a_visits,repair_c3_recover_visits,repair_c3_recover_correct,repair_c3_added_correct_weight,repair_c3_added_wrong_weight,repair_c3_correction_visits,repair_c3_correction_student_correct,repair_c3_correction_teacher_correct,repair_c3_correction_fix_visits,repair_c3_correction_harm_visits,repair_c3_old_wrong_weight,repair_c3_new_target_wrong_mass,repair_c3_prototype_removed_correct,repair_c3_prototype_removed_wrong,repair_c4_a_visits,repair_c4_recover_visits,repair_c4_recover_correct,repair_c4_added_correct_weight,repair_c4_added_wrong_weight,repair_c4_correction_visits,repair_c4_correction_student_correct,repair_c4_correction_teacher_correct,repair_c4_correction_fix_visits,repair_c4_correction_harm_visits,repair_c4_old_wrong_weight,repair_c4_new_target_wrong_mass,repair_c4_prototype_removed_correct,repair_c4_prototype_removed_wrong,repair_c5_a_visits,repair_c5_recover_visits,repair_c5_recover_correct,repair_c5_added_correct_weight,repair_c5_added_wrong_weight,repair_c5_correction_visits,repair_c5_correction_student_correct,repair_c5_correction_teacher_correct,repair_c5_correction_fix_visits,repair_c5_correction_harm_visits,repair_c5_old_wrong_weight,repair_c5_new_target_wrong_mass,repair_c5_prototype_removed_correct,repair_c5_prototype_removed_wrong,repair_c6_a_visits,repair_c6_recover_visits,repair_c6_recover_correct,repair_c6_added_correct_weight,repair_c6_added_wrong_weight,repair_c6_correction_visits,repair_c6_correction_student_correct,repair_c6_correction_teacher_correct,repair_c6_correction_fix_visits,repair_c6_correction_harm_visits,repair_c6_old_wrong_weight,repair_c6_new_target_wrong_mass,repair_c6_prototype_removed_correct,repair_c6_prototype_removed_wrong,repair_c7_a_visits,repair_c7_recover_visits,repair_c7_recover_correct,repair_c7_added_correct_weight,repair_c7_added_wrong_weight,repair_c7_correction_visits,repair_c7_correction_student_correct,repair_c7_correction_teacher_correct,repair_c7_correction_fix_visits,repair_c7_correction_harm_visits,repair_c7_old_wrong_weight,repair_c7_new_target_wrong_mass,repair_c7_prototype_removed_correct,repair_c7_prototype_removed_wrong,repair_c8_a_visits,repair_c8_recover_visits,repair_c8_recover_correct,repair_c8_added_correct_weight,repair_c8_added_wrong_weight,repair_c8_correction_visits,repair_c8_correction_student_correct,repair_c8_correction_teacher_correct,repair_c8_correction_fix_visits,repair_c8_correction_harm_visits,repair_c8_old_wrong_weight,repair_c8_new_target_wrong_mass,repair_c8_prototype_removed_correct,repair_c8_prototype_removed_wrong,repair_c9_a_visits,repair_c9_recover_visits,repair_c9_recover_correct,repair_c9_added_correct_weight,repair_c9_added_wrong_weight,repair_c9_correction_visits,repair_c9_correction_student_correct,repair_c9_correction_teacher_correct,repair_c9_correction_fix_visits,repair_c9_correction_harm_visits,repair_c9_old_wrong_weight,repair_c9_new_target_wrong_mass,repair_c9_prototype_removed_correct,repair_c9_prototype_removed_wrong,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
40,1,0.14351590932319505,0.0,0.0,0.6157483552631579,0.9843427170258332,0.6061074090239249,0.17494811924499165,0.0,0.0,0.0,0.0,0.3842516447368421,0,0.0,0,0.04928417651528051,0.22544785652701793,0.0,0.0,0.27504949581563876,0.00031746277334030696,0,0.0,0.0360919230078396,0.06698729810778065,0.0,10748.0,1359.0,1001.0,1.0886775255203247,0.42059075832366943,0.0,0.0,0.0,0.0,0.0,3696.2104182243347,3696.6310089826584,0.0,0.0,24108.0,2232.0,2080.0,2.884908437728882,0.2044227123260498,0.0,0.0,0.0,0.0,0.0,6930.302238941193,6930.506661653519,0.0,0.0,7543.0,98.0,78.0,0.0682450532913208,0.017058610916137695,0.0,0.0,0.0,0.0,0.0,2815.828684449196,2815.845743060112,0.0,0.0,14181.0,1084.0,752.0,0.8922792673110962,0.4024062752723694,0.0,0.0,0.0,0.0,0.0,5921.186600983143,5921.589007258415,0.0,0.0,14441.0,573.0,492.0,0.5709506273269653,0.09130805730819702,0.0,0.0,0.0,0.0,0.0,7240.6152754426,7240.706583499908,0.0,0.0,6504.0,101.0,93.0,0.08949482440948486,0.016295313835144043,0.0,0.0,0.0,0.0,0.0,1695.940585076809,1695.956880390644,0.0,0.0,9178.0,706.0,532.0,0.5926302075386047,0.22810256481170654,0.0,0.0,0.0,0.0,0.0,3121.985695540905,3122.2137981057167,0.0,0.0,6537.0,200.0,191.0,0.1302536129951477,0.00819694995880127,0.0,0.0,0.0,0.0,0.0,785.6550472378731,785.6632441878319,0.0,0.0,9215.0,958.0,931.0,1.243288278579712,0.04085725545883179,0.0,0.0,0.0,0.0,0.0,346.166239798069,346.20709705352783,0.0,0.0,17345.0,2443.0,2316.0,2.4530884623527527,0.16993236541748047,0.0,0.0,0.0,0.0,0.0,1482.416183590889,1482.5861159563065,0.0,0.0,0.2750494957754486,194560,760,0.11977105386751263,0.9511204769736842,40,0.24999999999999997
41,1,0.14319270817853014,0.0,0.0,0.621422697368421,0.9762857778268134,0.6066861414595655,0.16590031231753527,0.0,0.0,0.0,0.0,0.37857730263157896,0,0.0,0,0.053866298964375774,0.22372859719356425,0.0,0.0,0.27794188866675157,0.00034699250881155757,0,0.0,0.03634236585348845,0.08066471602728797,0.0,14961.0,496.0,403.0,0.7056312561035156,0.14547491073608398,0.0,0.0,0.0,0.0,0.0,4752.777694046497,4752.923168957233,0.0,0.0,15540.0,3547.0,3103.0,6.0745736956596375,1.295174777507782,0.0,0.0,0.0,0.0,0.0,2635.0603573322296,2636.3555321097374,0.0,0.0,7722.0,281.0,236.0,0.3134387731552124,0.06090962886810303,0.0,0.0,0.0,0.0,0.0,1902.9516233801842,1903.0125330090523,0.0,0.0,9667.0,438.0,210.0,0.33985382318496704,0.36092066764831543,0.0,0.0,0.0,0.0,0.0,4981.266045868397,4981.626966536045,0.0,0.0,5731.0,744.0,567.0,0.8867741823196411,0.3851674795150757,0.0,0.0,0.0,0.0,0.0,1974.4333639144897,1974.8185313940048,0.0,0.0,7980.0,376.0,302.0,0.48188287019729614,0.15454012155532837,0.0,0.0,0.0,0.0,0.0,2175.3452647328377,2175.499804854393,0.0,0.0,13762.0,966.0,817.0,1.093087077140808,0.23040205240249634,0.0,0.0,0.0,0.0,0.0,2735.1837592720985,2735.414161324501,0.0,0.0,15990.0,440.0,316.0,0.37763887643814087,0.24761122465133667,0.0,0.0,0.0,0.0,0.0,4341.802910506725,4342.050521731377,0.0,0.0,14346.0,562.0,454.0,0.8330298066139221,0.1732965111732483,0.0,0.0,0.0,0.0,0.0,2829.131747364998,2829.305043876171,0.0,0.0,15205.0,756.0,527.0,0.7285875082015991,0.4632852077484131,0.0,0.0,0.0,0.0,0.0,3946.0951592326164,3946.558444440365,0.0,0.0,0.2779418886492127,194560,760,0.14420078911475445,0.9618832236842105,40,0.2966316784620998
42,1,0.14286202893495145,0.0,0.0,0.5660824424342106,0.971747925890316,0.5500894393183683,0.20119876713786078,0.0,0.0,0.0,0.0,0.4339175575657895,0,0.0,0,0.06543828540352957,0.22402328432194496,0.0,0.0,0.28984373210698416,0.00038216238150964366,0,0.0,0.035663392742801656,0.09549150281252627,0.0,13895.0,1408.0,1150.0,2.6265915632247925,0.6665046215057373,0.0,0.0,0.0,0.0,0.0,3952.6561430692673,3953.322647690773,0.0,0.0,11918.0,929.0,789.0,1.7155759930610657,0.4402327537536621,0.0,0.0,0.0,0.0,0.0,5849.787797272205,5850.228030025959,0.0,0.0,11574.0,413.0,386.0,0.8587157726287842,0.07321399450302124,0.0,0.0,0.0,0.0,0.0,3095.8530548214912,3095.9262688159943,0.0,0.0,10178.0,291.0,130.0,0.292636513710022,0.293293297290802,0.0,0.0,0.0,0.0,0.0,4905.619872808456,4905.913166105747,0.0,0.0,10865.0,57.0,43.0,0.0785517692565918,0.029136180877685547,0.0,0.0,0.0,0.0,0.0,5912.238073170185,5912.267209351063,0.0,0.0,12947.0,286.0,246.0,0.6011430621147156,0.10244184732437134,0.0,0.0,0.0,0.0,0.0,3385.301379621029,3385.4038214683533,0.0,0.0,9866.0,893.0,510.0,1.1830666661262512,1.2210500836372375,0.0,0.0,0.0,0.0,0.0,4676.433578789234,4677.654628872871,0.0,0.0,12234.0,1759.0,1201.0,1.7633289098739624,1.5138834118843079,0.0,0.0,0.0,0.0,0.0,4564.799542069435,4566.313425481319,0.0,0.0,11559.0,1585.0,1522.0,4.806389272212982,0.19378292560577393,0.0,0.0,0.0,0.0,0.0,1909.807593882084,1910.0013768076897,0.0,0.0,5101.0,811.0,733.0,1.841085135936737,0.24933665990829468,0.0,0.0,0.0,0.0,0.0,887.9520816206932,888.2014182806015,0.0,0.0,0.2898437320499828,194560,760,0.16549816005127996,0.9651572779605263,40,0.3454915028125263
43,1,0.14252390785516453,0.0,0.0,0.5617855674342105,0.9670318204389561,0.5432645199722366,0.18524927996638182,0.0,0.0,0.0,0.0,0.43821443256578946,0,0.0,0,0.058005834883998,0.2223764833651091,0.0,0.0,0.28081502399317715,0.0004327057440700867,0,0.0,0.03607165984025127,0.11142701927151455,0.0,15810.0,839.0,721.0,1.6816155314445496,0.3867306113243103,0.0,0.0,0.0,0.0,0.0,3607.1835597753525,3607.570290386677,0.0,0.0,12165.0,2098.0,1833.0,6.3039849400520325,1.018426537513733,0.0,0.0,0.0,0.0,0.0,3056.5128514766693,3057.531278014183,0.0,0.0,7983.0,562.0,425.0,1.1346524953842163,0.37711232900619507,0.0,0.0,0.0,0.0,0.0,2867.835978090763,2868.2130904197693,0.0,0.0,11655.0,1209.0,691.0,2.0552770495414734,2.0144715309143066,0.0,0.0,0.0,0.0,0.0,5106.586708188057,5108.601179718971,0.0,0.0,7394.0,689.0,609.0,1.6162649989128113,0.20801323652267456,0.0,0.0,0.0,0.0,0.0,1613.8620808720589,1614.0700941085815,0.0,0.0,11169.0,768.0,361.0,1.2215949892997742,1.5477095246315002,0.0,0.0,0.0,0.0,0.0,4617.140231013298,4618.6879405379295,0.0,0.0,8109.0,327.0,95.0,0.25960803031921387,0.8255802989006042,0.0,0.0,0.0,0.0,0.0,5568.77833211422,5569.60391241312,0.0,0.0,14886.0,334.0,262.0,0.8523832559585571,0.2387288212776184,0.0,0.0,0.0,0.0,0.0,4923.84816390276,4924.086892724037,0.0,0.0,10095.0,385.0,366.0,1.5584563612937927,0.09557056427001953,0.0,0.0,0.0,0.0,0.0,1694.7316566705704,1694.8272272348404,0.0,0.0,10035.0,373.0,195.0,0.4621087312698364,0.6023527383804321,0.0,0.0,0.0,0.0,0.0,2978.3057141900063,2978.9080669283867,0.0,0.0,0.2808150232818566,194560,760,0.1876199223199173,0.9537314967105263,40,0.39604415459112036
44,1,0.14217838201795596,0.0,0.0,0.5663137335526316,0.9637684990084721,0.5457953369539035,0.2041805061903831,0.0,0.0,0.0,0.0,0.4336862664473684,0,0.0,0,0.06251906784202316,0.21206228949717784,0.0,0.0,0.2750632388262793,0.0004818814870783459,0,0.0,0.036551033479994846,0.12842758726130288,0.0,13554.0,2017.0,1550.0,5.5966790318489075,1.752877414226532,0.0,0.0,0.0,0.0,0.0,4480.313491404057,4482.066368818283,0.0,0.0,21389.0,1025.0,920.0,3.69829261302948,0.42053747177124023,0.0,0.0,0.0,0.0,0.0,9236.725451350212,9237.145988821983,0.0,0.0,4644.0,35.0,28.0,0.10989826917648315,0.024323225021362305,0.0,0.0,0.0,0.0,0.0,2045.0788861513138,2045.1032093763351,0.0,0.0,17188.0,714.0,543.0,2.563454747200012,0.72577965259552,0.0,0.0,0.0,0.0,0.0,7981.028094470501,7981.7538741230965,0.0,0.0,12645.0,117.0,95.0,0.33973753452301025,0.08175444602966309,0.0,0.0,0.0,0.0,0.0,6138.818239331245,6138.899993777275,0.0,0.0,10059.0,477.0,305.0,1.2787280678749084,0.8835146427154541,0.0,0.0,0.0,0.0,0.0,4113.1702635884285,4114.053778231144,0.0,0.0,6124.0,313.0,226.0,0.5151770114898682,0.37741971015930176,0.0,0.0,0.0,0.0,0.0,2651.248775243759,2651.6261949539185,0.0,0.0,10176.0,1624.0,1301.0,4.632257878780365,1.8231871724128723,0.0,0.0,0.0,0.0,0.0,1510.0443919301033,1511.8675791025162,0.0,0.0,3904.0,110.0,99.0,0.43186497688293457,0.03802305459976196,0.0,0.0,0.0,0.0,0.0,436.3207237124443,436.35874676704407,0.0,0.0,10499.0,1733.0,1622.0,5.545424997806549,0.5899960994720459,0.0,0.0,0.0,0.0,0.0,1125.893478155136,1126.4834742546082,0.0,0.0,0.2750632388125125,194560,760,0.21004663756803463,0.9477641858552631,40,0.4477357683661733
45,1,0.14182548931412758,0.0,0.0,0.5702559621710527,0.9514473524678903,0.5425685254366774,0.23909880870119912,0.0,0.0,0.0,0.0,0.4297440378289474,0,0.0,0,0.06309809113521815,0.2196289049265416,0.0,0.0,0.28321814193902695,0.0004911458772671483,0,0.0,0.036565264035016296,0.1464466094067262,0.0,11241.0,306.0,274.0,1.073829472064972,0.13646000623703003,0.0,0.0,0.0,0.0,0.0,2615.728847026825,2615.865307033062,0.0,0.0,12500.0,2902.0,1756.0,9.785260200500488,8.649274587631226,0.0,0.0,0.0,0.0,0.0,4765.643467545509,4774.292742133141,0.0,0.0,8591.0,259.0,153.0,0.6828591227531433,0.6091495156288147,0.0,0.0,0.0,0.0,0.0,5018.999096214771,5019.6082457304,0.0,0.0,9674.0,1033.0,384.0,2.0221009254455566,3.8152589201927185,0.0,0.0,0.0,0.0,0.0,5864.697401106358,5868.51266002655,0.0,0.0,12158.0,650.0,551.0,2.26593279838562,0.45169687271118164,0.0,0.0,0.0,0.0,0.0,4157.281268656254,4157.732965528965,0.0,0.0,9081.0,279.0,200.0,0.9357026219367981,0.3663807511329651,0.0,0.0,0.0,0.0,0.0,4315.240218997002,4315.606599748135,0.0,0.0,9671.0,564.0,335.0,1.5127577185630798,1.3958075046539307,0.0,0.0,0.0,0.0,0.0,4411.673754632473,4413.069562137127,0.0,0.0,13513.0,323.0,161.0,0.6476744413375854,1.075670301914215,0.0,0.0,0.0,0.0,0.0,4288.294865846634,4289.370536148548,0.0,0.0,10487.0,392.0,346.0,2.5269282460212708,0.2737221121788025,0.0,0.0,0.0,0.0,0.0,2999.595490157604,2999.869212269783,0.0,0.0,14033.0,891.0,504.0,2.0228182673454285,2.5098057985305786,0.0,0.0,0.0,0.0,0.0,8062.626546740532,8065.1363525390625,0.0,0.0,0.2832181419196882,194560,760,0.23842760489175194,0.9546618009868421,40,0.49999999999999994
46,1,0.14146526844234109,0.0,0.0,0.6065686677631579,0.9468947352771829,0.5743566780890289,0.17915551101568303,0.0,0.0,0.0,0.0,0.3934313322368421,0,0.0,0,0.051349655385466146,0.21079863473576935,0.0,0.0,0.2625838045917159,0.00043551447048038855,0,0.0,0.036420007947048076,0.16543469682057088,0.0,10069.0,666.0,582.0,3.0586774945259094,0.4702155590057373,0.0,0.0,0.0,0.0,0.0,2442.954456090927,2443.424671649933,0.0,0.0,22340.0,816.0,679.0,4.246220111846924,0.8491789102554321,0.0,0.0,0.0,0.0,0.0,6232.60727417469,6233.456453084946,0.0,0.0,6632.0,314.0,169.0,1.200502097606659,1.0661869645118713,0.0,0.0,0.0,0.0,0.0,3436.1908781528473,3437.257065117359,0.0,0.0,10279.0,377.0,268.0,1.63628089427948,0.5734975337982178,0.0,0.0,0.0,0.0,0.0,4715.608571827412,4716.18206936121,0.0,0.0,13355.0,332.0,264.0,1.8016735911369324,0.4282326102256775,0.0,0.0,0.0,0.0,0.0,5869.195102870464,5869.62333548069,0.0,0.0,6197.0,211.0,157.0,0.5714167356491089,0.3582640290260315,0.0,0.0,0.0,0.0,0.0,2631.972863674164,2632.33112770319,0.0,0.0,7897.0,673.0,501.0,2.7646440267562866,1.3480178117752075,0.0,0.0,0.0,0.0,0.0,2037.4425938129425,2038.7906116247177,0.0,0.0,15132.0,1442.0,1197.0,7.644398510456085,1.9617969393730164,0.0,0.0,0.0,0.0,0.0,3406.765903532505,3408.727700471878,0.0,0.0,9590.0,1530.0,1396.0,13.976016223430634,1.4366017580032349,0.0,0.0,0.0,0.0,0.0,1001.4682255983353,1002.9048273563385,0.0,0.0,16523.0,3148.0,2578.0,16.78669911623001,5.594625294208527,0.0,0.0,0.0,0.0,0.0,3068.203825354576,3073.7984506487846,0.0,0.0,0.26258380443445944,194560,760,0.27214071456539,0.9644788240131579,40,0.5522642316338265
47,1,0.14109775890487442,0.0,0.0,0.5900647615131579,0.9484755876403789,0.5596620214220724,0.15622822172743708,0.0,0.0,0.0,0.0,0.4099352384868421,0,0.0,0,0.05261000557986431,0.2164860355912855,0.0,0.0,0.2696028530330583,0.0005068118619084615,0,0.0,0.03656583168102722,0.18533980447508125,0.0,6926.0,751.0,710.0,4.1889830231666565,0.2680169939994812,0.0,0.0,0.0,0.0,0.0,893.5463691949844,893.8143861889839,0.0,0.0,13551.0,2776.0,2639.0,24.639642894268036,1.617129623889923,0.0,0.0,0.0,0.0,0.0,475.7075562477112,477.3246858716011,0.0,0.0,13214.0,615.0,483.0,3.243995189666748,1.4121806621551514,0.0,0.0,0.0,0.0,0.0,3931.10010355711,3932.512284219265,0.0,0.0,11313.0,674.0,538.0,4.751020789146423,1.3449652194976807,0.0,0.0,0.0,0.0,0.0,4160.722148299217,4162.067113518715,0.0,0.0,13315.0,1354.0,1075.0,8.1698499917984,2.4593698978424072,0.0,0.0,0.0,0.0,0.0,3802.1378036141396,3804.597173511982,0.0,0.0,15715.0,494.0,405.0,3.324876308441162,0.7359590530395508,0.0,0.0,0.0,0.0,0.0,5538.963867366314,5539.6998264193535,0.0,0.0,9059.0,361.0,288.0,1.7788825631141663,0.4919068217277527,0.0,0.0,0.0,0.0,0.0,2145.168922662735,2145.6608294844627,0.0,0.0,9647.0,823.0,793.0,4.077296018600464,0.33333683013916016,0.0,0.0,0.0,0.0,0.0,1251.028919160366,1251.3622559905052,0.0,0.0,7984.0,171.0,149.0,1.3460838794708252,0.22555512189865112,0.0,0.0,0.0,0.0,0.0,2878.7334805727005,2878.959035694599,0.0,0.0,14079.0,1105.0,966.0,7.781658291816711,1.368317723274231,0.0,0.0,0.0,0.0,0.0,5308.39679646492,5309.765114188194,0.0,0.0,0.2696028524323514,194560,760,0.28803584124696885,0.9623972039473684,40,0.6039558454088796
48,1,0.14072300100328974,0.0,0.0,0.6191457648026316,0.9583560687951885,0.5933621011674404,0.16606804135770195,0.0,0.0,0.0,0.0,0.38085423519736844,0,0.0,0,0.04188970799380178,0.2117901988817673,0.0,0.0,0.25411068692852784,0.0004307800529587487,0,0.0,0.03672183019746291,0.20610737385376343,0.0,11662.0,626.0,538.0,5.694373726844788,0.7226706147193909,0.0,0.0,0.0,0.0,0.0,3191.1967287659645,3191.919399380684,0.0,0.0,20749.0,1042.0,966.0,10.551267862319946,0.7126247882843018,0.0,0.0,0.0,0.0,0.0,4480.880413413048,4481.593038201332,0.0,0.0,8290.0,308.0,252.0,2.06603467464447,0.5479186177253723,0.0,0.0,0.0,0.0,0.0,2916.1916761398315,2916.739594757557,0.0,0.0,15351.0,745.0,260.0,2.604701578617096,5.925560772418976,0.0,0.0,0.0,0.0,0.0,7867.583013474941,7873.50857424736,0.0,0.0,11892.0,570.0,474.0,4.529079437255859,0.972123920917511,0.0,0.0,0.0,0.0,0.0,5095.047577083111,5096.019701004028,0.0,0.0,11508.0,1329.0,1026.0,9.33224219083786,3.0228629112243652,0.0,0.0,0.0,0.0,0.0,2763.595006287098,2766.6178691983223,0.0,0.0,13676.0,1106.0,868.0,7.802087724208832,2.4891780614852905,0.0,0.0,0.0,0.0,0.0,3407.940244793892,3410.429422855377,0.0,0.0,7310.0,452.0,450.0,1.923155665397644,0.013636767864227295,0.0,0.0,0.0,0.0,0.0,439.13617718219757,439.1498139500618,0.0,0.0,8273.0,636.0,556.0,6.449467420578003,1.1303553581237793,0.0,0.0,0.0,0.0,0.0,1137.0473920106888,1138.1777473688126,0.0,0.0,11750.0,1606.0,1542.0,16.440336644649506,0.9690207242965698,0.0,0.0,0.0,0.0,0.0,995.0739215016365,996.0429422259331,0.0,0.0,0.2541106872456638,194560,760,0.31275615162755316,0.9415193256578948,40,0.6545084971874738
49,1,0.14034103583401422,0.0,0.0,0.6035670230263158,0.9444731823358322,0.570052866990629,0.15513756022739567,0.0,0.0,0.0,0.0,0.39643297697368424,0,0.0,0,0.04865215522065563,0.20505890514897673,0.0,0.0,0.25423539812746687,0.0005243377578345213,0,0.0,0.037011292816973046,0.2276804824924864,0.0,15337.0,980.0,898.0,8.371311843395233,0.9573910236358643,0.0,0.0,0.0,0.0,0.0,3483.160643875599,3484.1180348992348,0.0,0.0,15573.0,2783.0,2373.0,36.33880278468132,6.794048994779587,0.0,0.0,0.0,0.0,0.0,3388.215496301651,3395.0095452964306,0.0,0.0,4427.0,81.0,71.0,0.7164477109909058,0.1031336784362793,0.0,0.0,0.0,0.0,0.0,1657.9928558468819,1658.0959895253181,0.0,0.0,14857.0,1369.0,1071.0,11.309495627880096,3.176599085330963,0.0,0.0,0.0,0.0,0.0,5087.513343811035,5090.689942896366,0.0,0.0,12545.0,589.0,441.0,4.447391748428345,1.8814697861671448,0.0,0.0,0.0,0.0,0.0,6525.135025978088,6527.0164957642555,0.0,0.0,7423.0,36.0,33.0,0.3016893267631531,0.028260350227355957,0.0,0.0,0.0,0.0,0.0,2523.970577776432,2523.9988381266594,0.0,0.0,5461.0,477.0,313.0,2.7913992404937744,2.110701024532318,0.0,0.0,0.0,0.0,0.0,1931.006542623043,1933.1172436475754,0.0,0.0,11026.0,201.0,163.0,1.6111122369766235,0.4863712787628174,0.0,0.0,0.0,0.0,0.0,3391.5738783478737,3392.0602496266365,0.0,0.0,13262.0,751.0,738.0,9.247829496860504,0.2645655870437622,0.0,0.0,0.0,0.0,0.0,482.7623687982559,483.0269343852997,0.0,0.0,17519.0,847.0,789.0,8.872427523136139,0.7925545573234558,0.0,0.0,0.0,0.0,0.0,1695.6379150748253,1696.4304696321487,0.0,0.0,0.2542353984752768,194560,760,0.3325306245174847,0.9314350328947368,40,0.7033683215379
50,1,0.13995190528383286,0.0,0.0,0.5842259457236842,0.9386193229314654,0.5483657616141595,0.18362772185845594,0.0,0.0,0.0,0.0,0.4157740542763158,0,0.0,0,0.04443736031626989,0.21026227916345785,0.0,0.0,0.2552783889405347,0.0005787494608069353,0,0.0,0.03682835745674215,0.24999999999999994,0.0,12016.0,1426.0,1232.0,12.87447303533554,2.3414841294288635,0.0,0.0,0.0,0.0,0.0,3319.688843667507,3322.030327796936,0.0,0.0,14495.0,1672.0,1544.0,22.935929477214813,2.3745578229427338,0.0,0.0,0.0,0.0,0.0,3364.0464129447937,3366.4209707677364,0.0,0.0,9485.0,218.0,186.0,2.0524967908859253,0.4159519672393799,0.0,0.0,0.0,0.0,0.0,3851.2975712418556,3851.713523209095,0.0,0.0,12848.0,1017.0,798.0,12.144100725650787,3.374110519886017,0.0,0.0,0.0,0.0,0.0,5149.294373750687,5152.668484270573,0.0,0.0,13299.0,664.0,539.0,6.108283817768097,1.811826467514038,0.0,0.0,0.0,0.0,0.0,5397.517325401306,5399.32915186882,0.0,0.0,5831.0,180.0,86.0,0.8876775503158569,1.5823674201965332,0.0,0.0,0.0,0.0,0.0,3295.3165152668953,3296.898882687092,0.0,0.0,8458.0,449.0,285.0,3.223174035549164,3.2531155943870544,0.0,0.0,0.0,0.0,0.0,3000.9706512093544,3004.2237668037415,0.0,0.0,12641.0,1214.0,1099.0,15.114369213581085,1.7197920083999634,0.0,0.0,0.0,0.0,0.0,2028.9152465462685,2030.6350385546684,0.0,0.0,9790.0,534.0,449.0,6.291885614395142,1.4914510250091553,0.0,0.0,0.0,0.0,0.0,2265.5102563500404,2267.0017073750496,0.0,0.0,14804.0,1748.0,1604.0,22.67077249288559,2.5110875964164734,0.0,0.0,0.0,0.0,0.0,4033.176635146141,4035.6877227425575,0.0,0.0,0.2552783892244885,194560,760,0.34537941648771886,0.91875,40,0.7499999999999999
51,1,0.13955565202529577,0.0,0.0,0.60673828125,0.9455533958686535,0.5737034422394477,0.11887876254898545,0.0,0.0,0.0,0.0,0.39326171875,0,0.0,0,0.04427758738027861,0.20981609892884368,0.0,0.0,0.2546425808580113,0.0005488945488889983,0,0.0,0.036505616176873444,0.2730047501302266,0.0,13623.0,766.0,710.0,9.229164242744446,0.9583969712257385,0.0,0.0,0.0,0.0,0.0,1809.2864072322845,1810.2448042035103,0.0,0.0,9110.0,577.0,567.0,8.691470980644226,0.12776118516921997,0.0,0.0,0.0,0.0,0.0,461.8952326178551,462.0229938030243,0.0,0.0,10795.0,505.0,403.0,6.0279682874679565,1.8144800662994385,0.0,0.0,0.0,0.0,0.0,3450.02152299881,3451.8360030651093,0.0,0.0,7283.0,184.0,154.0,1.816107153892517,0.4814668297767639,0.0,0.0,0.0,0.0,0.0,1713.180975496769,1713.6624423265457,0.0,0.0,8083.0,668.0,537.0,7.500324845314026,2.1324586868286133,0.0,0.0,0.0,0.0,0.0,2417.0214797854424,2419.153938472271,0.0,0.0,15778.0,824.0,580.0,9.510388314723969,4.4659565687179565,0.0,0.0,0.0,0.0,0.0,5470.7935136556625,5475.2594702243805,0.0,0.0,12424.0,997.0,838.0,11.151369214057922,2.5793948769569397,0.0,0.0,0.0,0.0,0.0,2555.6107677817345,2558.1901626586914,0.0,0.0,14494.0,1652.0,1505.0,16.655943155288696,2.3353413939476013,0.0,0.0,0.0,0.0,0.0,2091.1992807388306,2093.534622132778,0.0,0.0,13795.0,1106.0,1056.0,16.940793931484222,0.9109674692153931,0.0,0.0,0.0,0.0,0.0,2068.7687317728996,2069.679699242115,0.0,0.0,12662.0,2055.0,1980.0,31.673098266124725,1.6200973391532898,0.0,0.0,0.0,0.0,0.0,1073.8478587269783,1075.4679560661316,0.0,0.0,0.25464258064564904,194560,760,0.3792727562745935,0.959241365131579,40,0.7938926261462365
