round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes
95,1,0.13703104307059216,0.0,0.0,0.6685238486842106,1.0,0.6685238486842106,0.16528577302631578,0.0,0.0,0.0,0.0,0.33147615131578945,0,0.0,0,0.02368777703951836,0.2213706100457593,0.0,0.0,0.24505838708527766,0.24505838711598987,194560,760,0.0,0.0,0
96,1,0.13676494482213208,0.0,0.0,0.6743112664473684,1.0,0.6743112664473684,0.1423571134868421,0.0,0.0,0.0,0.0,0.32568873355263156,0,0.0,0,0.02137269146869106,0.21223266167860283,0.0,0.0,0.2336053531472939,0.2336053533969741,194560,760,0.0,0.0,0
97,1,0.13649640819940895,0.0,0.0,0.6881167763157895,1.0,0.6881167763157895,0.13553659539473684,0.0,0.0,0.0,0.0,0.3118832236842105,0,0.0,0,0.023423908314649262,0.21411147146044593,0.0,0.0,0.2375353797750952,0.2375353799348599,194560,760,0.0,0.0,0
98,1,0.1362254438037888,0.0,0.0,0.6645970394736842,1.0,0.6645970394736842,0.18140419407894737,0.0,0.0,0.0,0.0,0.3354029605263158,0,0.0,0,0.02540300105166879,0.2197141179618867,0.0,0.0,0.24511711901355548,0.24511711929777735,194560,760,0.0,0.0,0
99,1,0.135952062332482,0.0,0.0,0.6785002055921052,1.0,0.6785002055921052,0.12994962993421053,0.0,0.0,0.0,0.0,0.3214997944078947,0,0.0,0,0.021103667433980216,0.2159648231867897,0.0,0.0,0.2370684906207699,0.23706849076245962,194560,760,0.0,0.0,0
100,1,0.13567627457812104,0.0,0.0,0.6810495476973685,1.0,0.6810495476973685,0.1520764802631579,0.0,0.0,0.0,0.0,0.3189504523026316,0,0.0,0,0.020385210058884697,0.2100972135404223,0.0,0.0,0.23048242359930698,0.23048242353098958,194560,760,0.0,0.0,0
101,1,0.1353980914283341,0.0,0.0,0.6827354029605263,1.0,0.6827354029605263,0.15972450657894738,0.0,0.0,0.0,0.0,0.3172645970394737,0,0.0,0,0.019979317503442104,0.21348422744164341,0.0,0.0,0.23346354494508553,0.2334635450945873,194560,760,0.0,0.0,0
102,1,0.13511752386531573,0.0,0.0,0.6433799342105263,1.0,0.6433799342105263,0.15594675164473684,0.0,0.0,0.0,0.0,0.3566200657894737,0,0.0,0,0.025630081055063973,0.22033209956594205,0.0,0.0,0.24596218062100603,0.2459621806874087,194560,760,0.0,0.0,0
103,1,0.13483458296539283,0.0,0.0,0.6936677631578947,1.0,0.6936677631578947,0.15609066611842104,0.0,0.0,0.0,0.0,0.30633223684210525,0,0.0,0,0.018534098697464765,0.21556287747072547,0.0,0.0,0.23409697616819025,0.23409697596768014,194560,760,0.0,0.0,0
104,1,0.13454927989858764,0.0,0.0,0.6539936266447368,1.0,0.6539936266447368,0.15287314967105264,0.0,0.0,0.0,0.0,0.34600637335526313,0,0.0,0,0.025193893429700676,0.2211744588260588,0.0,0.0,0.24636835225575948,0.2463683521669162,194560,760,0.0,0.0,0
105,1,0.13426162592817675,0.0,0.0,0.6543174342105263,1.0,0.6543174342105263,0.18329564144736843,0.0,0.0,0.0,0.0,0.3456825657894737,0,0.0,0,0.02581472025255942,0.21696734339194862,0.0,0.0,0.24278206364450805,0.24278206376260833,194560,760,0.0,0.0,0
106,1,0.1339716324102464,0.0,0.022222222222222223,0.6733655427631579,1.0,0.6733655427631579,0.14425370065789472,0.24417146381578947,0.018004944668224485,0.004396293695562666,0.00239605266037152,0.08246299342105264,0,0.0,0,0.020789522423307828,0.2162778180190607,0.0035977371021756652,0.0030128665653585693,0.2436779441099028,0.24367794451352798,194560,760,0.0,0.0,0
107,1,0.1336793107932441,0.0,0.044444444444444446,0.6758686266447368,1.0,0.6758686266447368,0.16723889802631578,0.24335423519736843,0.03607141615825941,0.008778131891679215,0.004846016556027615,0.08077713815789474,0,0.0,0,0.024507625329639078,0.21603233566213595,0.007320042839219347,0.005954811754282455,0.25381481558527685,0.25381481628865005,194560,760,0.0,0.0,0
108,1,0.13338467261752676,0.0,0.06666666666666668,0.6764391447368421,1.0,0.6764391447368421,0.15094572368421053,0.24403268914473683,0.05405782922622506,0.01319187743540265,0.006970511274994351,0.07952816611842105,0,0.0,0,0.018997555118556577,0.20938988645610057,0.010358590560131952,0.008704915401182676,0.24745094753597177,0.2474509483105258,194560,760,0.0,0.0,0
109,1,0.13308772951490505,0.0,0.08888888888888889,0.71708984375,1.0,0.71708984375,0.11570209703947368,0.21407277960526316,0.07214198990600879,0.01544363630543414,0.007746083066510772,0.06883737664473684,0,0.0,0,0.018891480595247184,0.20103669862606025,0.012074293278985553,0.011602980046244394,0.24360545254653734,0.2436054530308435,194560,760,0.0,0.0,0
110,1,0.1327884932081842,0.0,0.1111111111111111,0.6543534128289473,1.0,0.6543534128289473,0.18341385690789475,0.2586245888157895,0.09003712480959658,0.023285814382037834,0.013507985997344612,0.08702199835526316,0,0.0,0,0.02102240433404835,0.21098787655171594,0.01842281367106919,0.014289983359345216,0.2647230779161787,0.2647230787104682,194560,760,0.0,0.0,0
111,1,0.13248697551070124,0.0,0.13333333333333336,0.6546463815789474,1.0,0.6546463815789474,0.1533922697368421,0.25685135690789473,0.10797982977038374,0.02773476579520655,0.015331618982906404,0.08850226151315789,0,0.0,0,0.02216357862956724,0.20857883156522325,0.021629772304573604,0.017490136830430283,0.2698623193297944,0.26986232057801984,194560,760,0.0,0.0,0
112,1,0.1321831883258586,0.0,0.15555555555555553,0.6795692845394737,1.0,0.6795692845394737,0.15313013980263157,0.2404091282894737,0.12610101699319376,0.03031583557174982,0.016351886165916527,0.08002158717105264,0,0.0,0,0.023932926608540583,0.19853257053580722,0.023542720000885906,0.020359791953312726,0.2663680090985464,0.26636801044407643,194560,760,0.0,0.0,0
113,1,0.13187714364665415,0.0,0.17777777777777778,0.6888774671052632,1.0,0.6888774671052632,0.1269068667763158,0.23255037006578946,0.14420533397867213,0.03353500378220097,0.01723357981812258,0.07857216282894737,0,0.0,0,0.02378990459202262,0.20505813640591344,0.026604129309542694,0.022994045636807268,0.27844621594428604,0.27844621711655665,194560,760,0.0,0.0,0
114,1,0.1315688535552078,0.0,0.2,0.6881578947368421,1.0,0.6881578947368421,0.14126747532894737,0.23340871710526315,0.16193548172756952,0.03779715304385479,0.018943813616121925,0.07843338815789473,0,0.0,0,0.015687162077933622,0.20578504358663371,0.029172466930100005,0.02568175533570742,0.27632642793037476,0.2763264280792914,194560,760,0.0,0.0,0
115,1,0.13125833022228447,0.0,0.2222222222222222,0.6828073601973684,1.0,0.6828073601973684,0.14489103618421054,0.23803967927631578,0.18017916255909167,0.04288979006784135,0.022985598609145536,0.07915296052631579,0,0.0,0,0.01702001621697012,0.20759939095495564,0.0331738869665049,0.027974088453409963,0.28576738259184065,0.28576738371660837,194560,760,0.0,0.0,0
116,1,0.13094558590681366,0.0,0.24444444444444446,0.6632658305921053,1.0,0.6632658305921053,0.19185341282894736,0.2527652138157895,0.1979289235218955,0.050029546674340966,0.02808937162197636,0.08396895559210527,0,0.0,0,0.021516879093159285,0.2056993274900474,0.038189064992580846,0.030764584964827486,0.296169856540615,0.29616985622989506,194560,760,0.0,0.0,0
117,1,0.13063063295540547,0.0,0.2666666666666667,0.6924085115131579,1.0,0.6924085115131579,0.15865028782894736,0.23228310032894736,0.21630673118563284,0.050244398141819004,0.02746421458830714,0.07530838815789474,0,0.0,0,0.01708019381338473,0.19642813490017463,0.03758751325636056,0.032615583679132296,0.2837114256490523,0.2837114288814758,194560,760,0.0,0.0,0
118,1,0.13031348380186303,0.0,0.288888888888889,0.6624640213815789,1.0,0.6624640213815789,0.21160567434210525,0.2533460115131579,0.23395928287701517,0.05927265117337045,0.0348126643318928,0.08418996710526316,0,0.0,0,0.019091482813114694,0.203999497300308,0.04430563736135107,0.03558911505463527,0.3029857325294091,0.30298573470821505,194560,760,0.0,0.0,0
119,1,0.12999415096669198,0.0,0.31111111111111106,0.6815686677631579,1.0,0.6815686677631579,0.16649362664473685,0.2396998355263158,0.2521479971894106,0.06043983345459166,0.03296673510860848,0.07873149671052632,0,0.0,0,0.021477074341352195,0.19869983551141462,0.044811313125953,0.03725373215772952,0.30224195513644936,0.30224195810917176,194560,760,0.0,0.0,0
120,1,0.12967264705660586,0.0,0.33333333333333326,0.63935546875,1.0,0.63935546875,0.19493729440789473,0.26541940789473684,0.26958672074178314,0.07155354779556786,0.04114895649744492,0.09522512335526316,0,0.0,0,0.033960616667862174,0.19591426316060517,0.05244170052996068,0.0404051691398286,0.32272174949825666,0.32272175309297285,194560,760,0.0,0.0,0
121,1,0.12934898476402854,0.0,0.35555555555555557,0.6756167763157894,1.0,0.6756167763157894,0.15582853618421053,0.24363178453947368,0.2882042673554029,0.07021571996768838,0.03725136813070429,0.08075143914473684,0,0.0,0,0.020551825115781915,0.19295059179789142,0.0507574404610528,0.04229911197974669,0.3065589693544728,0.30655897238144747,194560,760,0.0,0.0,0
122,1,0.129023176866593,0.0,0.37777777777777777,0.6370990953947369,1.0,0.6370990953947369,0.17578125,0.2680921052631579,0.30564409505370205,0.08194076890419973,0.04562724230712966,0.09480879934210526,0,0.0,0,0.022994761142916487,0.1991045382167948,0.05918057239369341,0.04587499461466807,0.3271548663680728,0.3271548673902687,194560,760,0.0,0.0,0
123,1,0.12869523622663734,0.0,0.4,0.6861533717105263,1.0,0.6861533717105263,0.13801912006578948,0.2356188322368421,0.3246203450901565,0.07648666663046338,0.03930842870552289,0.07822779605263158,0,0.0,0,0.016948603681215132,0.19380918807889286,0.05352376887084623,0.047638206914851544,0.31191976754580575,0.3119197667233254,194560,760,0.0,0.0,0
124,1,0.12836517579069642,0.0,0.4222222222222223,0.6258840460526316,1.0,0.6258840460526316,0.2151881167763158,0.2717979029605263,0.3414114486097904,0.09279491577885653,0.055900891463419325,0.1023180509868421,0,0.0,0,0.02353222573346054,0.19443613791740255,0.06801529011792606,0.04911801852782568,0.3351016722966148,0.33510167112475947,194560,760,0.0,0.0,0
125,1,0.12803300858899105,0.0,0.4444444444444444,0.656506990131579,1.0,0.656506990131579,0.14294819078947368,0.25478515625,0.36013491168963596,0.09175702974592384,0.04826423919784199,0.08870785361842105,0,0.0,0,0.018886135857074375,0.2016131619285596,0.06415764406018439,0.0511255257101784,0.3357824675559968,0.3357824699266961,194560,760,0.0,0.0,0
126,1,0.1276987477349137,0.0,0.4666666666666666,0.6360094572368421,1.0,0.6360094572368421,0.16524465460526316,0.2696751644736842,0.3780702242829809,0.10195614991611555,0.05535680099243396,0.09431537828947369,0,0.0,0,0.018876950279809533,0.19993836345445168,0.07216941185426293,0.0533957489655729,0.3443804745540971,0.34438047409057615,194560,760,0.0,0.0,0
127,1,0.1273624064245104,0.0,0.48888888888888893,0.6674907483552631,1.0,0.6674907483552631,0.17814041940789474,0.24784128289473684,0.39625000445390823,0.0982071094509018,0.052687801913309254,0.08466796875,0,0.0,0,0.016695424763326486,0.19141535654075836,0.06803507797681448,0.05391102171955054,0.33005688100044983,0.330056880688981,194560,760,0.0,0.0,0
128,1,0.12702399793596036,0.0,0.5111111111111111,0.64169921875,1.0,0.64169921875,0.18834806743421054,0.26618009868421055,0.4145263191575828,0.11033865654056793,0.0610027130031468,0.09212068256578948,0,0.0,0,0.016145699389591373,0.20046426884241794,0.07609106901662739,0.05565869598203932,0.34835973323067604,0.34835973576103385,194560,760,0.0,0.0,0
129,1,0.12668353562905116,0.0,0.5333333333333334,0.6720548930921053,1.0,0.6720548930921053,0.17603310032894737,0.24457236842105262,0.43254838566212506,0.1057893831380888,0.05800594658419294,0.08337273848684211,0,0.0,0,0.014949843035336878,0.19095566819765067,0.07247794167514433,0.05930590605735781,0.3376893589654897,0.33768936456426196,194560,760,0.0,0.0,0
130,1,0.12634103294465165,0.0,0.5555555555555556,0.6490234375,1.0,0.6490234375,0.1765881990131579,0.2593595805921053,0.44962181053434525,0.1166137242052508,0.06610812968084294,0.09161698190789473,0,0.0,0,0.022536933354996635,0.19724665426306034,0.0816523687538217,0.06298507492967517,0.3644210313015539,0.36442103691791233,194560,760,0.0,0.0,0
131,1,0.1259965034041814,0.0,0.577777777777778,0.654528166118421,1.0,0.654528166118421,0.21207339638157896,0.2594006990131579,0.46874447642130607,0.12159264484224351,0.07248855893573675,0.08607113486842105,0,0.0,0,0.018195305341980297,0.1866195053254303,0.08140756687596004,0.06335521815882789,0.34957759570219854,0.3495775983129677,194560,760,0.0,0.0,0
132,1,0.12564996060907682,0.0,0.6,0.641796875,1.0,0.641796875,0.17824321546052632,0.2649722450657895,0.48579911149914967,0.12872328122489546,0.07350848475226054,0.09323087993421053,0,0.0,0,0.015878051910227727,0.18935220185667276,0.08703081856187629,0.0654097146768319,0.3576707870056087,0.3576707879179402,194560,760,0.0,0.0,0
133,1,0.125301418240254,0.0,0.6222222222222221,0.6590614720394737,1.0,0.6590614720394737,0.15956003289473683,0.2526726973684211,0.5041287753521863,0.12737957748927567,0.068656546455857,0.08826583059210526,0,0.0,0,0.014927462547386408,0.19145846583537365,0.08595565723701876,0.06660923313118564,0.35895081875096446,0.3589508242709072,194560,760,0.0,0.0,0
134,1,0.12495089005756888,0.0,0.6444444444444445,0.6453073601973685,1.0,0.6453073601973685,0.17934827302631579,0.26107113486842104,0.5219025951147728,0.13625370279738777,0.07690335239871944,0.09362150493421052,0,0.0,0,0.01734413045602483,0.1897628693204177,0.09237303113575741,0.06675722256703684,0.36623725347923675,0.3662372568132062,194560,760,0.0,0.0,0
135,1,0.12459838989927391,0.0,0.6666666666666665,0.6585217927631579,1.0,0.6585217927631579,0.18719161184210525,0.2542454769736842,0.540169070002496,0.13733554284921604,0.07949072799743398,0.08723273026315789,0,0.0,0,0.01821372241967382,0.19091633967074909,0.09185418630051508,0.06847752578425825,0.3694617741751962,0.36946178133550445,194560,760,0.0,0.0,0
136,1,0.12424393168147173,0.0,0.6888888888888889,0.64990234375,1.0,0.64990234375,0.17466591282894736,0.26171361019736844,0.5587823498232432,0.14624094608680982,0.0816381659469028,0.08838404605263157,0,0.0,0,0.018497548723213474,0.19426056500524283,0.09370124957976286,0.070312395265925,0.37677175857414413,0.37677175910457184,194560,760,0.0,0.0,0
137,1,0.12388752939756592,0.0,0.7111111111111111,0.6138363486842106,1.0,0.6138363486842106,0.18133737664473684,0.2816920230263158,0.5746398828057735,0.16187147109916336,0.09009739463952811,0.10447162828947368,0,0.0,0,0.013743574551067707,0.19744308747743305,0.10826267011681497,0.07338973988427056,0.3928390720295863,0.39283907629157366,194560,760,0.0,0.0,0
138,1,0.12352919711770831,0.0,0.7333333333333331,0.6469469572368421,1.0,0.6469469572368421,0.16201171875,0.2619757401315789,0.5944837126003099,0.15574031060463503,0.08517689710286887,0.09107730263157894,0,0.0,0,0.02256079156834044,0.19211600220909245,0.10181665562452716,0.07340196606725977,0.3898954154692198,0.3898954136395141,194560,760,0.0,0.0,0
139,1,0.12316894898824379,0.0,0.7555555555555555,0.64609375,1.0,0.64609375,0.15316097861842104,0.2599043996710526,0.612126176403994,0.15909428640121692,0.08420535474157843,0.09400185032894737,0,0.0,0,0.019131526110868435,0.19279218720958421,0.10520220133928007,0.07596429764039336,0.3930902123001261,0.3930902141685549,194560,760,0.0,0.0,0
140,1,0.12280679923115176,0.0,0.7777777777777779,0.6841488486842106,1.0,0.6841488486842106,0.1445775082236842,0.23483758223684212,0.6309043162290157,0.1481600442460101,0.07823855853394458,0.08101356907894737,0,0.0,0,0.015224351047225738,0.18703918443306497,0.09656167841456526,0.07526076739991618,0.3740859812947721,0.37408598563388773,194560,760,0.0,0.0,0
141,1,0.12244276214348432,0.0,0.8,0.6344572368421053,1.0,0.6344572368421053,0.16881167763157895,0.26649362664473686,0.6473883776892903,0.17252487661807162,0.09691345483113668,0.0990491365131579,0,0.0,0,0.01870763003535103,0.1953442002989744,0.11378768709929368,0.07775675715898213,0.4055962745926012,0.4055962738630019,194560,760,0.0,0.0,0
142,1,0.12207685209680254,0.0,0.8222222222222221,0.6633275082236842,1.0,0.6633275082236842,0.1621145148026316,0.25078638980263157,0.666714749973322,0.1672029851739736,0.09238647331826781,0.08588610197368421,0,0.0,0,0.01567887099602223,0.19636611432621354,0.10643092174072102,0.07852322905959441,0.3969991361225512,0.3969991388681688,194560,760,0.0,0.0,0
143,1,0.12170908353660842,0.0,0.8444444444444446,0.6571648848684211,1.0,0.6571648848684211,0.20829564144736842,0.2539833470394737,0.6843422856611193,0.17381154423285472,0.10180045137623031,0.08885176809210527,0,0.0,0,0.017009667021691138,0.190380606731694,0.11259664301243093,0.07949887598223156,0.3994857927480476,0.3994857906510955,194560,760,0.0,0.0,0
144,1,0.12133947098177504,0.0,0.8666666666666669,0.6411389802631579,1.0,0.6411389802631579,0.18892372532894736,0.26561986019736844,0.7028165914069416,0.18668204475390285,0.10383918131456564,0.09324115953947368,0,0.0,0,0.020837038798536493,0.19008117020130158,0.11913172559943376,0.08198681475091399,0.41203674935018586,0.41203674968135984,194560,760,0.0,0.0,0
145,1,0.12096802902397326,0.0,0.8888888888888888,0.6623098273026315,1.0,0.6623098273026315,0.18128597861842105,0.24965049342105264,0.7206559531684567,0.17991211429532422,0.1021778831895637,0.08803967927631579,0,0.0,0,0.017388700274214467,0.19160320636277137,0.1141531742368525,0.08079596415597792,0.4039410450298162,0.40394104874055636,194560,760,0.0,0.0,0
146,1,0.12059477232709541,0.0,0.9111111111111111,0.6399311266447368,1.0,0.6399311266447368,0.18577302631578949,0.2652549342105263,0.7389350669954271,0.19600617258172287,0.11298681694622102,0.09481393914473685,0,0.0,0,0.026655103243645402,0.18298899961733503,0.12063845596281669,0.08387141754439002,0.4141539763681871,0.4141539745424923,194560,760,0.0,0.0,0
147,1,0.12021971562667684,0.0,0.9333333333333332,0.6214483963815789,1.0,0.6214483963815789,0.1732678865131579,0.2744706003289474,0.755639263231726,0.20740076221133533,0.1175632873280464,0.10408100328947369,0,0.0,0,0.02524224231808483,0.1875092581796803,0.13024652270567522,0.08468885175805344,0.4276868749614938,0.42768687637228714,194560,760,0.0,0.0,0
148,1,0.11984287372931392,0.0,0.9555555555555558,0.6484837582236842,1.0,0.6484837582236842,0.1600328947368421,0.26014083059210524,0.7748705035053207,0.20157545638319693,0.10986105659854059,0.09137541118421053,0,0.0,0,0.013723500516023609,0.18810234052178107,0.12432031036316477,0.08362998888558812,0.4097761402865576,0.4097761444159244,194560,760,0.0,0.0,0
149,1,0.11946426151207946,0.0,0.9777777777777779,0.6437397203947368,1.0,0.6437397203947368,0.14855571546052632,0.2594212582236842,0.791034349878337,0.2052111263435922,0.11077019623970907,0.09683902138157895,0,0.0,0,0.015820377723981725,0.18887217875177922,0.1290396163194326,0.08529510923993519,0.41902728203512873,0.41902728119963095,194560,760,0.0,0.0,0
150,1,0.11908389392193551,0.0,1.0,0.6740337171052632,1.0,0.6740337171052632,0.13688322368421052,0.23989514802631579,0.8111124388912208,0.1945819385937954,0.09651748500029116,0.08607113486842105,0,0.0,0,0.012088940016263606,0.18939721977436227,0.12117431637536931,0.08629130740699015,0.40895178357298534,0.4089517856899061,194560,760,0.0,0.0,0
151,2,0.11870178597514318,0.0004385849505708084,1.0,0.6463301809210527,0.9999356697340371,0.6462886023286142,0.16040885673596916,0.2568102384868421,0.8107872705565526,0.20821847231372406,0.11112806977164981,0.09685958059210527,0,0.0,0,0.015207390093679638,0.19341760636552385,0.13248684439121894,0.0876482638795125,0.428760104729935,0.428760106802771,194560,760,0.0,0.0,0
152,2,0.11831795275667008,0.001753570375247815,1.0,0.6887592516447368,0.9997767684308545,0.6886054988362287,0.10890926725696773,0.22880859375,0.8112893973350803,0.18562998612852474,0.09007577320903931,0.08243215460526315,5,0.6,0,0.014359812796618299,0.19000874749924007,0.1174067641510383,0.08554775319601361,0.40732307764291026,0.4073230803208916,194560,760,0.0,0.0,0
153,2,0.11793240941959433,0.003942649342761061,1.0,0.669762541118421,0.9994937236389427,0.6694234561763311,0.1207339245231675,0.24013671875,0.8099211552395136,0.19449180866542615,0.09446629811029293,0.09010074013157894,10,0.4,0,0.014765825476589318,0.19534388374733297,0.1264100543296847,0.08475841712010536,0.4212781806737123,0.4212781835347414,194560,760,0.0,0.0,0
154,2,0.11754517118450673,0.007001981464747565,1.0,0.6698756167763158,0.9991089351770047,0.6692787141784241,0.16104693544820245,0.24230057565789473,0.8107835263624528,0.19645331517156017,0.11309351207761976,0.08782380756578947,16,0.25,0,0.0172669774001789,0.18851138270018916,0.12482167104455201,0.08184521944899309,0.4124452505939132,0.4124452527808516,194560,760,0.0,0.0,0
155,2,0.11715625333890979,0.010926199633097156,1.0,0.65390625,0.9985739252128474,0.6529737307837135,0.18023785671255993,0.25264699835526316,0.8106293421118539,0.20480307006326162,0.12095695015557699,0.09344675164473684,42,0.14285714285714285,0,0.02099051139896466,0.179827636568562,0.12605346659884642,0.08083286941835756,0.4077044839847306,0.4077044862273492,194560,760,0.0,0.0,0
156,2,0.1167656712366141,0.015708419435684462,1.0,0.656640625,0.9978968621106492,0.6552596192218756,0.17467410226756902,0.2526624177631579,0.8105601871356539,0.20479809662425205,0.11412283898772378,0.09069695723684211,56,0.23214285714285715,0,0.016766784858344565,0.18332307656344615,0.12543479832330426,0.08210983860649562,0.4076344983515906,0.4076345005905942,194560,760,0.0,0.0,0
157,2,0.11637344029713229,0.02134025123396637,1.0,0.6394942434210527,0.9970642052438745,0.6376168195746447,0.18373105063770995,0.26267989309210527,0.8089487995126283,0.2124945841729641,0.11762612318669102,0.09782586348684211,70,0.32857142857142857,0,0.01443945065693697,0.18873191780753826,0.1330934581003691,0.08100646108388901,0.41727128764873334,0.41727129068029556,194560,760,0.0,0.0,0
158,2,0.11597957600507017,0.0278118148812595,1.0,0.6634303042763158,0.9965423240807321,0.661136377289107,0.15582213532240866,0.24398129111842104,0.8098687137561248,0.1975928144186343,0.1073463428250857,0.09258840460526316,102,0.23529411764705882,0,0.01760826066479479,0.18313326567999627,0.12549376708308332,0.07986902477709872,0.4061043182049731,0.40610432095433535,194560,760,0.0,0.0,0
159,2,0.1155840939095157,0.03511175705587427,1.0,0.6549136513157895,0.9956067081823246,0.6520364245301798,0.16969121653758185,0.2515830592105263,0.810126600501642,0.203814128502027,0.11351684158496363,0.0935032894736842,133,0.3684210526315789,0,0.01689867228821018,0.19256504401564598,0.13075509645338906,0.07956358195135468,0.4197823947085999,0.41978239715099336,194560,760,0.0,0.0,0
160,2,0.11518700962342474,0.04322727117869957,1.0,0.65185546875,0.9945609233968243,0.6483099769212698,0.15406805329962242,0.2514083059210526,0.8085741755197798,0.20328226367893973,0.11160957310348749,0.09673622532894736,142,0.3028169014084507,0,0.021141272959281004,0.18914958695439915,0.12830417196413405,0.08178616425708721,0.42038119613490144,0.4203811988430588,194560,760,0.0,0.0,0
161,2,0.11478833882300507,0.05214411988029355,1.0,0.6594572368421052,0.993487363088189,0.6551624312996864,0.17074618892235632,0.24869449013157896,0.8098051388651096,0.20139407611599094,0.1107356953079273,0.09184827302631579,194,0.3556701030927835,0,0.018405595406013737,0.19375881079192225,0.12693315545881265,0.08020675597222228,0.4193043176289709,0.4193043204122468,194560,760,0.0,0.0,0
162,2,0.1143880972470972,0.061846659978068215,1.0,0.662890625,0.9926404461125503,0.6580120457238272,0.20050784748837988,0.24757915296052632,0.8093880369252964,0.2003876045983481,0.11585412566354009,0.08953022203947368,209,0.3444976076555024,0,0.021413842514141978,0.18386509343001403,0.12346725151874124,0.07805235560787352,0.4067985430707708,0.40679854658481324,194560,760,0.0,0.0,0
163,2,0.11398630069655317,0.07231786991974669,1.0,0.6470086348684211,0.9906582640437899,0.6409644510400923,0.18445298148527448,0.25727282072368424,0.8081984287993961,0.20792748948167028,0.11446055409400478,0.09571854440789473,264,0.3333333333333333,0,0.013926643876996088,0.18488798187555452,0.12784489238830773,0.0779072460375334,0.40456676417839177,0.4045667677137412,194560,760,0.0,0.0,0
164,2,0.113582965033613,0.08353937964495028,1.0,0.6617547286184211,0.9898892507156005,0.6550638924695944,0.15204738678141055,0.2490182976973684,0.8093866768600589,0.2015520924506219,0.11413852421713895,0.08922697368421052,307,0.24104234527687296,0,0.017360664093652493,0.1852813131519054,0.12526080111825938,0.07916637787693426,0.4070691562407516,0.40706915994615933,194560,760,0.0,0.0,0
165,2,0.11317810618127784,0.09549150281252627,1.0,0.6590666118421052,0.9884408645637023,0.6514483716142805,0.1597515528356828,0.2518246299342105,0.810004718109763,0.2039791383829556,0.10829840177719138,0.0891087582236842,372,0.3225806451612903,0,0.014077931395685913,0.18451758145697808,0.12480695734388735,0.076004185668732,0.39940665586528334,0.39940665813260956,194560,760,0.0,0.0,0
166,2,0.11277174012268204,0.10815327133708014,1.0,0.6477076480263158,0.9881491468926283,0.6400317598330347,0.15062052099659157,0.2547183388157895,0.8077069747688032,0.20573777886303632,0.11129718206541024,0.09757401315789474,393,0.2748091603053435,0,0.014657679667135725,0.18119653313371695,0.129061272384991,0.07359331540371243,0.3985088005895561,0.3985088028209774,194560,760,0.0,0.0,0
167,2,0.1123638829004618,0.1215024721741218,1.0,0.6554738898026315,0.9868174896169641,0.6468330984444994,0.13168983750909224,0.24977384868421051,0.807815110441078,0.20177108916012865,0.10383606564596687,0.0947522615131579,453,0.3598233995584989,0,0.015579775997550888,0.19087795267665858,0.12644699661453304,0.07466288265429046,0.40756760794303293,0.4075676108269315,194560,760,0.0,0.0,0
168,2,0.11195455061612186,0.13551568628929422,1.0,0.6699989720394737,0.9866844322102459,0.6610775553082165,0.1462972199115412,0.24144222861842105,0.8090447501872308,0.19533756753723872,0.10140757862490749,0.08855879934210527,509,0.3850687622789784,0,0.012500539747308817,0.1837184395052885,0.12442824248910735,0.07169580452536282,0.39234302626706746,0.3923430290269224,194560,760,0.0,0.0,0
169,2,0.1115437594293999,0.15016832974331729,1.0,0.6594572368421052,0.9843199695192797,0.6491169272676894,0.1541517906013484,0.24752261513157894,0.8069397760064327,0.19973584361080277,0.11155833572663955,0.0930201480263158,588,0.3333333333333333,0,0.016267573978448604,0.18255784045904874,0.1241339280515125,0.0726770939168177,0.3956364364058275,0.39563643940185245,194560,760,0.0,0.0,0
170,2,0.1111315255576286,0.16543469682057088,1.0,0.6518606085526316,0.9814781069975501,0.6397869161085079,0.19043463911726385,0.2561163651315789,0.807194307829849,0.20673567207628174,0.11743694047786687,0.09202302631578947,750,0.288,0,0.01624084014398058,0.18056097109066813,0.1297073735512401,0.07307856986397192,0.39958775464986074,0.39958775866972773,194560,760,0.0,0.0,0
171,2,0.11071786527509543,0.1812880051256552,1.0,0.6922491776315789,0.9829376095853956,0.6804377518986401,0.11903646395872593,0.22519017269736843,0.8068227376139673,0.18168855161945285,0.08839400569467168,0.08256064967105263,732,0.3633879781420765,0,0.014892335122184656,0.1841230589210203,0.11408114814027948,0.07004342340325055,0.38313996558673497,0.3831399679772164,194560,760,0.0,0.0,0
172,2,0.11030279491239993,0.19770044256881256,1.0,0.681409333881579,0.981774743569475,0.668990474037434,0.1605729775068252,0.23192331414473685,0.8060199755598113,0.1869348239986912,0.10729863093400031,0.0866673519736842,855,0.32046783625730996,0,0.013732014497585815,0.1789628911175226,0.11749236784924409,0.06908614777420696,0.37927342123855945,0.3792734230819501,194560,760,0.0,0.0,0
